시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 성남분당구 야탑동,265,0265,0000,매화마을건영빌라,전세,59.95,202006,17,"        30,000",             0,3,1995,벌말로30번길 32
경기도 성남분당구 야탑동,266,0266,0000,매화마을건영빌라2,전세,59.88,202006,3,"        30,000",             0,4,1995,벌말로30번길 12
경기도 성남분당구 야탑동,218,0218,0000,매화마을벽산,전세,51.16,202006,15,"        25,000",             0,4,1994,벌말로50번길 27
경기도 성남분당구 야탑동,217,0217,0000,매화마을청구빌라,전세,84.93,202006,4,"        26,000",             0,4,1995,벌말로50번길 9
경기도 성남분당구 야탑동,218,0218,0000,매화마을현대,전세,59.94,202006,19,"        30,000",             0,3,1994,벌말로50번길 27
경기도 성남분당구 야탑동,177,0177,0000,목련마을자영빌라,전세,57.975,202006,2,"        27,000",             0,3,1994,야탑로271번길 7
경기도 성남분당구 야탑동,185,0185,0000,목련마을화성빌리지,전세,71.77,202006,16,"        24,000",             0,3,1994,야탑로271번길 28
경기도 성남분당구 야탑동,185,0185,0000,목련마을화성빌리지,전세,71.77,202006,29,"        28,000",             0,4,1994,야탑로271번길 28
경기도 성남분당구 야탑동,512,0512,0000,탑마을동아,전세,56.52,202006,23,"        34,000",             0,4,1994,성남대로 884-4
경기도 성남분당구 운중동,349-4,0349,0004,더휴테라스(A)(B),전세,57.98,202006,19,"        35,000",             0,1,2015,하오개로357번길 5
경기도 성남분당구 운중동,355-3,0355,0003,세인트빌-II,전세,32.595,202006,1,"        26,000",             0,2,2019,하오개로351번길 16-10
경기도 성남분당구 운중동,307,0307,0000,운중동푸르지오하임,전세,84.94,202006,29,"        76,000",             0,1,2012,하오개로 377
경기도 성남분당구 운중동,340-4,0340,0004,판교파크하임(301동),전세,57.89,202006,7,"        35,000",             0,2,2014,하오개로357번길 14-6
경기도 성남분당구 율동,105-3,0105,0003,율동트레비앙(101동102동),전세,54.18,202006,26,"        34,000",             0,3,2017,만세길 12
경기도 성남분당구 이매동,10-17,0010,0017,동양파크빌103동,월세,71.21,202006,2,"        35,000",            15,2,2004,방아로29번길 9
경기도 성남분당구 이매동,306,0306,0000,드림캐슬(나동),전세,55.89,202006,10,"        23,200",             0,1,2001,이매로 143
경기도 성남분당구 이매동,82-10,0082,0010,베스티아 1차,전세,132.665,202006,3,"        57,500",             0,4,2003,방아로29번길 6
경기도 성남분당구 이매동,82-10,0082,0010,베스티아 1차,전세,132.665,202006,4,"        50,200",             0,1,2003,방아로29번길 6
경기도 성남분당구 이매동,296,0296,0000,이매포스파크,전세,84.99,202006,6,"        47,000",             0,2,2003,이매로123번길 12
경기도 성남분당구 이매동,95-3,0095,0003,진하우스,월세,30.95,202006,29,"        11,000",            10,4,2012,성남대로762번길 12
경기도 성남분당구 정자동,29,0029,0000,느티마을선경,월세,134.97,202006,24,"        30,000",           110,2,1995,황새울로132번길 27
경기도 성남분당구 정자동,209,0209,0000,정원속궁전,월세,28.04,202006,9,"         2,000",            60,-1,2005,불정로 112
경기도 성남분당구 정자동,209,0209,0000,정원속궁전,전세,41.61,202006,25,"        10,000",             0,1,2005,불정로 112
경기도 성남분당구 판교동,552,0552,0000,판교원마을10단지(힐스테이트연립),월세,150.42,202006,10,"        75,000",           110,3,2009,서판교로 73
경기도 성남분당구 판교동,552,0552,0000,판교원마을10단지(힐스테이트연립),전세,125.56,202006,19,"        85,000",             0,2,2009,서판교로 73
경기도 성남분당구 판교동,552,0552,0000,판교원마을10단지(힐스테이트연립),전세,125.56,202006,19,"        85,000",             0,2,2009,서판교로 73
경기도 성남분당구 판교동,552,0552,0000,판교원마을10단지(힐스테이트연립),전세,150.39,202006,24,"       115,000",             0,2,2009,서판교로 73
경기도 성남분당구 판교동,631,0631,0000,판교원마을4단지(푸르지오연립),전세,153.81,202006,29,"       100,000",             0,2,2009,판교원로 186
경기도 성남수정구 단대동,22-3,0022,0003,대도빌리지,전세,37.5,202006,13,"        12,000",             0,2,1995,논골로61번길 4-1
경기도 성남수정구 단대동,112-7,0112,0007,드림빌,전세,59.68,202006,30,"        23,000",             0,5,2013,산성대로419번길 6-8
경기도 성남수정구 단대동,56-5,0056,0005,삼보가든빌라(가동),전세,41.145,202006,8,"        14,000",             0,3,1990,논골로29번길 8-4
경기도 성남수정구 단대동,37-1,0037,0001,성남빌라,전세,42.015,202006,29,"         9,000",             0,3,1994,논골로61번길 19
경기도 성남수정구 단대동,44-7,0044,0007,수정빌라,전세,44.15,202006,5,"        10,000",             0,1,1994,논골로53번길 17-10
경기도 성남수정구 단대동,44-8,0044,0008,수정빌라(44-8),전세,35.34,202006,15,"         9,000",             0,4,1994,논골로53번길 17-6
경기도 성남수정구 단대동,31-12,0031,0012,승진맨션(1차),전세,59.37,202006,29,"        12,000",             0,4,1994,논골로61번길 7-1
경기도 성남수정구 단대동,16-3,0016,0003,신안빌라,전세,38.4,202006,12,"        10,000",             0,2,1994,논골로65번길 2
경기도 성남수정구 단대동,23-2,0023,0002,신안빌라,전세,36.91,202006,13,"         8,000",             0,1,1994,논골로61번길 4
경기도 성남수정구 단대동,164-11,0164,0011,엘에이치성남단대행복주택1단지,월세,26.91,202006,3,"         4,812",             6,2,2017,산성대로405번길 9-9
경기도 성남수정구 단대동,30-3,0030,0003,우람빌라2차,월세,53.24,202006,22,           500,            40,4,1994,논골로53번길 8-8
경기도 성남수정구 단대동,22-4,0022,0004,청송빌라(2차),전세,35.24,202006,12,"         8,000",             0,1,1994,논골로63번길 3-1
경기도 성남수정구 단대동,36-4,0036,0004,태성로얄빌라,월세,39.65,202006,13,"         1,000",            30,3,1994,논골로53번길 18-1
경기도 성남수정구 단대동,29-5,0029,0005,한강빌라1차,전세,41.785,202006,24,"        10,000",             0,3,1993,논골로53번길 4
경기도 성남수정구 단대동,36-1,0036,0001,해성빌라,전세,39.67,202006,27,"         7,000",             0,3,1995,논골로61번길 17
경기도 성남수정구 산성동,478,0478,0000,금성빌라2차,전세,34,202006,20,"         7,000",             0,3,1997,수정남로326번길 12-5
경기도 성남수정구 산성동,446,0446,0000,금성빌라5차,전세,40.5,202006,13,"         9,500",             0,4,1997,수정남로326번길 8-12
경기도 성남수정구 산성동,570-1,0570,0001,금오하이츠(570-1),전세,59.71,202006,17,"        22,000",             0,4,2008,수정남로306번길 15-12
경기도 성남수정구 산성동,625,0625,0000,금오하이츠(625-0),전세,58.35,202006,3,"        19,000",             0,2,2008,수정남로316번길 1
경기도 성남수정구 산성동,1467,1467,0000,단대연립,월세,45.88,202006,5,"         4,000",             4,1,1982,수정로342번길 9
경기도 성남수정구 산성동,114,0114,0000,대왕주택1차,전세,35.97,202006,6,"         8,000",             0,3,1997,수정남로330번길 2
경기도 성남수정구 산성동,419,0419,0000,대왕주택3차,전세,33.75,202006,23,"        10,000",             0,3,1997,수정남로326번길 4-6
경기도 성남수정구 산성동,430,0430,0000,명기빌라,전세,59.635,202006,30,"        16,000",             0,4,1997,수정남로326번길 6-14
경기도 성남수정구 산성동,474,0474,0000,반석빌라(474-0),전세,54.5,202006,13,"        11,000",             0,1,1997,수정남로326번길 12-2
경기도 성남수정구 산성동,94,0094,0000,베스트빌,전세,58.61,202006,27,"        18,000",             0,4,2007,수정남로332번길 3
경기도 성남수정구 산성동,460-1,0460,0001,산성하이츠빌라,전세,45.25,202006,9,"        10,000",             0,4,1997,수정남로326번길 10-6
경기도 성남수정구 산성동,48,0048,0000,삼성행운빌라,전세,58.31,202006,17,"        18,000",             0,5,2005,수정로456번길 52
경기도 성남수정구 산성동,48,0048,0000,삼성행운빌라,전세,58.31,202006,17,"        18,000",             0,5,2005,수정로456번길 52
경기도 성남수정구 산성동,2187,2187,0000,영동빌라,월세,50.55,202006,20,"         2,500",            35,2,1992,희망로518번길 7
경기도 성남수정구 산성동,132,0132,0000,월드빌라트(132-0),전세,59.67,202006,23,"        14,000",             0,4,1997,수정남로328번길 2
경기도 성남수정구 산성동,592,0592,0000,유성타운,전세,59.92,202006,27,"        18,000",             0,4,2007,수정남로324번길 11
경기도 성남수정구 산성동,606,0606,0000,청산빌라,전세,55.77,202006,6,"         5,000",             0,5,2007,수정남로320번길 5
경기도 성남수정구 산성동,452,0452,0000,청송빌라(452-0),전세,31.57,202006,19,"         8,000",             0,4,1997,수정남로326번길 8-3
경기도 성남수정구 수진동,1298,1298,0000,골드캐슬,전세,53.375,202006,26,"        25,000",             0,5,2015,제일로110번길 5-5
경기도 성남수정구 수진동,2990,2990,0000,그린하우스,월세,26.4,202006,28,"         1,000",            40,2,1983,성남대로1226번길 12
경기도 성남수정구 수진동,1277,1277,0000,나현빌라,전세,58.77,202006,18,"        20,000",             0,3,2002,수정남로44번길 24-1
경기도 성남수정구 수진동,1277,1277,0000,나현빌라,전세,58.77,202006,18,"        20,000",             0,3,2002,수정남로44번길 24-1
경기도 성남수정구 수진동,2019,2019,0000,덕산빌라,월세,37.45,202006,20,           700,            40,4,2008,탄리로15번길 4
경기도 성남수정구 수진동,1297,1297,0000,렉스빌V,전세,46.17,202006,4,"        16,000",             0,2,2007,제일로110번길 5
경기도 성남수정구 수진동,1297,1297,0000,렉스빌V,전세,46.17,202006,4,"        16,000",             0,2,2007,제일로110번길 5
경기도 성남수정구 수진동,4780-8,4780,0008,삼성로얄맨션,월세,59.96,202006,22,"        10,000",            20,-1,2001,모란로 33-4
경기도 성남수정구 수진동,4515,4515,0000,수진아트맨션,월세,60.37,202006,22,"         5,000",            40,4,1996,산성대로97번길 5
경기도 성남수정구 신흥동,2587,2587,0000,(2587),전세,48.672,202006,28,"        17,700",             0,2,2015,공원로339번길 22-1
경기도 성남수정구 신흥동,2872,2872,0000,(2872-0),전세,35.06,202006,18,"        11,000",             0,2,2007,공원로367번길 10-1
경기도 성남수정구 신흥동,5632,5632,0000,(5632-0),전세,30.96,202006,8,"         7,000",             0,4,2008,수정남로 92-1
경기도 성남수정구 신흥동,94,0094,0000,대원빌라,전세,51.72,202006,30,"        16,000",             0,2,1991,수정로251번길 23
경기도 성남수정구 신흥동,94,0094,0000,대원빌라,전세,51.72,202006,30,"        16,000",             0,2,1991,수정로251번길 23
경기도 성남수정구 신흥동,94,0094,0000,대원빌라,전세,51.72,202006,30,"        16,000",             0,2,1991,수정로251번길 23
경기도 성남수정구 신흥동,3426,3426,0000,동천주택(A동),월세,41.13,202006,3,"         9,000",            20,3,1986,공원로391번길 17-1
경기도 성남수정구 신흥동,3426-1,3426,0001,동천주택(B동),전세,41.13,202006,17,"        12,000",             0,3,1986,공원로391번길 17
경기도 성남수정구 신흥동,2652-1,2652,0001,리치빌,전세,41.94,202006,27,"        14,500",             0,2,2007,공원로349번길 33-2
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,월세,59.84,202006,5,"         5,000",           110,15,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,59.84,202006,9,"        45,000",             0,15,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,74.98,202006,13,"        48,000",             0,22,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,59.84,202006,13,"        43,000",             0,23,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,59.84,202006,13,"        40,000",             0,16,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,59.84,202006,14,"        40,000",             0,6,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,67.86,202006,15,"        45,000",             0,11,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,84.92,202006,16,"        54,000",             0,13,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,월세,67.86,202006,19,"         5,000",           120,5,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,59.84,202006,19,"        45,000",             0,5,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,월세,59.84,202006,19,"         7,000",           110,17,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,84.96,202006,20,"        55,000",             0,13,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,84.92,202006,20,"        60,000",             0,9,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,67.86,202006,20,"        45,000",             0,11,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,84.96,202006,21,"        58,000",             0,11,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,74.98,202006,21,"        30,000",             0,4,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,월세,84.96,202006,24,"        10,000",           150,18,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,74.98,202006,25,"        48,000",             0,17,2020, 
경기도 성남수정구 신흥동,10,0010,0000,산성역포레스티아,전세,74.98,202006,30,"        47,000",             0,9,2020, 
경기도 성남수정구 신흥동,78-2,0078,0002,신원빌리지(110동),전세,45.16,202006,24,"        13,000",             0,2,1996,수정로257번길 19
경기도 성남수정구 신흥동,76,0076,0000,신원빌리지(113동),전세,45.16,202006,23,"        15,000",             0,4,1996,공원로436번길 8
경기도 성남수정구 신흥동,3428,3428,0000,애경센스빌,전세,79.38,202006,1,"        25,000",             0,2,2009,공원로391번길 15
경기도 성남수정구 신흥동,3395,3395,0000,우양빌라트,전세,61.03,202006,19,"        20,000",             0,1,2001,수정남로 169
경기도 성남수정구 신흥동,3432,3432,0000,크라운빌리지,전세,70.35,202006,8,"        26,000",             0,5,2009,수정남로 161-1
경기도 성남수정구 신흥동,2637,2637,0000,하임빌(101동),전세,70.31,202006,29,"        22,500",             0,3,2004,공원로349번길 23
경기도 성남수정구 신흥동,49,0049,0000,현대빌리지(101동),전세,72.69,202006,30,"        20,000",             0,1,1997,수정로257번길 20
경기도 성남수정구 신흥동,48,0048,0000,현대빌리지(103동),전세,59.4,202006,12,"        19,400",             0,2,1996,공원로436번길 10
경기도 성남수정구 신흥동,48-1,0048,0001,현대빌리지(104동),전세,59.82,202006,5,"        19,300",             0,3,1996,공원로436번길 12
경기도 성남수정구 양지동,281,0281,0000,(281-0),전세,59.39,202006,15,"        14,000",             0,1,2003,양지로49번길 5-1
경기도 성남수정구 양지동,426,0426,0000,금성빌라(A동),월세,41.2,202006,3,           300,            10,2,1988,산성대로527번길 19-3
경기도 성남수정구 양지동,95,0095,0000,동양다세대(20동),전세,31.29,202006,1,"         4,000",             0,-1,1988,수정로570번길 6
경기도 성남수정구 양지동,96,0096,0000,동양다세대(21동),전세,31.29,202006,6,"         7,500",             0,1,1988,수정로570번길 8
경기도 성남수정구 양지동,97,0097,0000,동양다세대(28동),월세,33.72,202006,1,           500,            30,1,1987,수정로578번길 8
경기도 성남수정구 양지동,638,0638,0000,산애들애,전세,60.06,202006,13,"        22,000",             0,4,2015,양지로23번길 3
경기도 성남수정구 양지동,336,0336,0000,산호빌라(가동),전세,37.41,202006,15,"         9,000",             0,1,1988,산성대로539번길 19-1
경기도 성남수정구 양지동,336,0336,0000,산호빌라(가동),전세,37.41,202006,30,"         9,500",             0,1,1988,산성대로539번길 19-1
경기도 성남수정구 양지동,338,0338,0000,삼남연립(나동),전세,51,202006,27,"        11,000",             0,2,1983,산성대로539번길 21-1
경기도 성남수정구 양지동,586,0586,0000,아트빌라,전세,59.88,202006,8,"        21,000",             0,2,1995,양지로 26
경기도 성남수정구 양지동,586,0586,0000,아트빌라,전세,59.88,202006,8,"        21,000",             0,2,1995,양지로 26
경기도 성남수정구 양지동,709,0709,0000,양지은남맨션(가동),월세,53.71,202006,27,"         1,000",            50,1,1983,논골로24번길 21
경기도 성남수정구 양지동,372,0372,0000,초원빌라2차,전세,37.62,202006,22,"        10,000",             0,3,1991,양지로49번길 9
경기도 성남수정구 양지동,310,0310,0000,한강연립,전세,48.33,202006,29,"        11,700",             0,1,1983,논골로24번길 48
경기도 성남수정구 양지동,310,0310,0000,한강연립,전세,48.33,202006,29,"         3,150",             0,1,1983,논골로24번길 48
경기도 성남수정구 양지동,736,0736,0000,한양빌라(나동),전세,38.74,202006,9,"         9,000",             0,1,1986,논골로24번길 9-8
경기도 성남수정구 창곡동,575,0575,0000,이편한세상테라스위례,월세,84.8555,202006,9,"        50,900",            30,1,2017,위례동이로 24
경기도 성남수정구 창곡동,575,0575,0000,이편한세상테라스위례,월세,84.7398,202006,12,"        39,193",            61,4,2017,위례동이로 24
경기도 성남수정구 창곡동,575,0575,0000,이편한세상테라스위례,월세,84.9816,202006,15,"        38,900",            60,3,2017,위례동이로 24
경기도 성남수정구 창곡동,575,0575,0000,이편한세상테라스위례,월세,84.8555,202006,25,"        37,500",            60,1,2017,위례동이로 24
경기도 성남수정구 창곡동,575,0575,0000,이편한세상테라스위례,월세,84.9252,202006,30,"        32,474",            61,3,2017,위례동이로 24
경기도 성남수정구 태평동,7317-19,7317,0019,(7317-19),전세,34.48,202006,19,"         5,000",             0,3,1988,시민로205번길 3
경기도 성남수정구 태평동,2572,2572,0000,-2572,전세,28.8,202006,15,"         7,000",             0,3,2007,남문로115번길 4
경기도 성남수정구 태평동,7332,7332,0000,금남맨션,전세,48.24,202006,20,"        15,000",             0,3,1991,시민로197번길 5
경기도 성남수정구 태평동,1624,1624,0000,대경빌라,전세,66.1,202006,26,"        15,500",             0,2,2002,남문로123번길 30
경기도 성남수정구 태평동,7264-7,7264,0007,대영빌라(6동),월세,41.43,202006,20,"         2,000",            40,2,1990,수정로 31
경기도 성남수정구 태평동,6128,6128,0000,동양빌라,전세,28.515,202006,4,"        12,000",             0,3,1989,성남대로1258번길 3-6
경기도 성남수정구 태평동,7164-7,7164,0007,동양하우스(104동),전세,59.38,202006,9,"        22,000",             0,4,2001,모란로115번길 11
경기도 성남수정구 태평동,7321,7321,0000,매송빌라트(B동),전세,67.86,202006,16,"        17,000",             0,1,2002,수정로217번길 20
경기도 성남수정구 태평동,6939,6939,0000,삼성로얄빌라,전세,59.87,202006,2,"        23,000",             0,2,1999,성남대로1237번길 12-1
경기도 성남수정구 태평동,3382,3382,0000,시티빌라,전세,60.76,202006,12,"        21,000",             0,1,1998,수정로153번길 18-8
경기도 성남수정구 태평동,3751-35,3751,0035,신안빌라,전세,38.315,202006,30,"         9,500",             0,2,1990,남문로44번길 5
경기도 성남수정구 태평동,5174-2,5174,0002,신혼다세대(가동),전세,32.88,202006,11,"        13,000",             0,2,1986,남문로7번길 21
경기도 성남수정구 태평동,7311-4,7311,0004,엘지아트맨션(A동),전세,59.3,202006,2,"        12,000",             0,3,2001,시민로205번길 8-9
경기도 성남수정구 태평동,395,0395,0000,영장빌라,전세,66.48,202006,26,"        16,000",             0,4,2000,태평로90번길 4
경기도 성남수정구 태평동,6523,6523,0000,인티움,월세,27.43,202006,29,"         2,000",            50,4,2010,성남대로 1244
경기도 성남수정구 태평동,7255-1,7255,0001,청보주택(1동),전세,36.97,202006,5,"         7,000",             0,3,1987,수정로37번길 6-3
경기도 성남수정구 태평동,831,0831,0000,태평노블레스(101동),전세,54.68,202006,20,"        23,000",             0,5,2015,탄리로146번길 12
경기도 성남수정구 태평동,831,0831,0000,태평노블레스(101동),전세,54.68,202006,23,"        25,000",             0,5,2015,탄리로146번길 12
경기도 성남수정구 태평동,3297-1,3297,0001,한솔아트빌라,전세,55.86,202006,19,"        15,000",             0,3,1997,남문로94번길 14
경기도 성남수정구 태평동,7335-1,7335,0001,혜송빌라(B동),전세,38.14,202006,23,"        12,000",             0,3,1989,시민로197번길 13
경기도 성남수정구 태평동,7335-1,7335,0001,혜송빌라(B동),전세,40.96,202006,26,"        13,000",             0,1,1989,시민로197번길 13
경기도 성남중원구 금광동,3102,3102,0000,(3102-0),전세,57.145,202006,30,"        25,000",             0,2,2020,금빛로59번길 12
경기도 성남중원구 금광동,3885,3885,0000,(3885-0),전세,40.34,202006,27,"        10,000",             0,2,1989,자혜로16번길 33-10
경기도 성남중원구 금광동,644,0644,0000,금호맨션,전세,40.99,202006,17,"        16,000",             0,4,2001,금상로73번길 9
경기도 성남중원구 금광동,641,0641,0000,남성맨션,전세,62.2,202006,16,"        16,000",             0,3,2002,금상로73번길 5
경기도 성남중원구 금광동,2954,2954,0000,대하맨션,전세,84.69,202006,10,"        25,000",             0,3,1998,자혜로54번길 15
경기도 성남중원구 금광동,3201,3201,0000,동양빌라(B),전세,41.19,202006,2,"        11,000",             0,3,1989,금빛로69번길 21-1
경기도 성남중원구 금광동,172,0172,0000,롯데빌리지,전세,59.55,202006,29,"        24,000",             0,5,2012,희망로400번길 20
경기도 성남중원구 금광동,3691,3691,0000,리츠맨션(3691-0),전세,43.79,202006,15,"        17,000",             0,4,2001,광명로335번길 5-5
경기도 성남중원구 금광동,3691,3691,0000,리츠맨션(3691-0),전세,43.79,202006,15,"        17,000",             0,4,2001,광명로335번길 5-5
경기도 성남중원구 금광동,2894,2894,0000,보성아트빌,전세,56.94,202006,11,"        18,000",             0,1,2002,금빛로93번길 10
경기도 성남중원구 금광동,710,0710,0000,부성쉐르빌,전세,63.97,202006,30,"        21,000",             0,2,2012,금상로 77-8
경기도 성남중원구 금광동,2983,2983,0000,성암로얄맨션,전세,60.9,202006,15,"        17,000",             0,1,2001,자혜로48번길 22-2
경기도 성남중원구 금광동,2983,2983,0000,성암로얄맨션,전세,60.9,202006,22,"        18,000",             0,2,2001,자혜로48번길 22-2
경기도 성남중원구 금광동,4258,4258,0000,수정골든빌라,전세,41.22,202006,11,"        11,000",             0,3,1991,산성대로408번길 12
경기도 성남중원구 금광동,2885-1,2885,0001,에덴빌라,전세,40.13,202006,18,"        12,000",             0,2,1991,자혜로54번길 5
경기도 성남중원구 금광동,4555,4555,0000,이현빌리지,전세,53.53,202006,9,"        22,000",             0,3,2017,산성대로414번길 3-4
경기도 성남중원구 금광동,4278,4278,0000,장미빌라,월세,60.06,202006,1,"         2,000",            70,-1,1993,산성대로390번길 11-8
경기도 성남중원구 금광동,2993,2993,0000,한영빌라(가),전세,47.49,202006,29,"        15,000",             0,1,1991,금빛로85번길 13
경기도 성남중원구 금광동,3546,3546,0000,한진빌라,전세,44,202006,13,"        14,000",             0,1,1990,광명로335번길 14-5
경기도 성남중원구 금광동,20,0020,0000,행복빌라,전세,59.64,202006,13,"        15,000",             0,2,1997,희망로 430-7
경기도 성남중원구 금광동,3744,3744,0000,현대아트빌리지,전세,45.24,202006,1,"        14,000",             0,1,1997,자혜로16번길 59-8
경기도 성남중원구 도촌동,639,0639,0000,동분당 KCC스위첸파티오 1단지,월세,84.76,202006,5,"        10,000",           150,1,2019,도촌남로 70-1
경기도 성남중원구 도촌동,639,0639,0000,동분당 KCC스위첸파티오 1단지,월세,84.74,202006,25,"         4,250",           200,1,2019,도촌남로 70-1
경기도 성남중원구 도촌동,639,0639,0000,동분당 KCC스위첸파티오 1단지,전세,84.98,202006,30,"        40,000",             0,1,2019,도촌남로 70-1
경기도 성남중원구 상대원동,1664-3,1664,0003,(1664-3),전세,62.76,202006,4,"        13,000",             0,4,2002,둔촌대로401번길 30
경기도 성남중원구 상대원동,1707,1707,0000,광진하이빌,전세,59.9,202006,29,"        16,000",             0,1,2002,둔촌대로401번길 18
경기도 성남중원구 상대원동,2037,2037,0000,금성빌라,전세,39.58,202006,3,"         4,500",             0,1,1991,희망로322번길 6
경기도 성남중원구 상대원동,383-7,0383,0007,길환,월세,44.65,202006,15,"         4,000",            20,1,1999,보통골로14번길 11
경기도 성남중원구 상대원동,1486,1486,0000,대진빌라,전세,45.58,202006,12,"         7,000",             0,3,1991,둔촌대로413번길 46
경기도 성남중원구 상대원동,2359-1,2359,0001,대청빌라,전세,54.84,202006,17,"        15,000",             0,3,2002,박석로97번길 32
경기도 성남중원구 상대원동,2020,2020,0000,목화맨션,전세,91.1,202006,1,"        18,000",             0,4,2001,희망로318번길 5
경기도 성남중원구 상대원동,5404,5404,0000,보배맨션,전세,58.79,202006,30,"        20,000",             0,3,2002,둔촌대로371번길 6
경기도 성남중원구 상대원동,94,0094,0000,삼성그린빌103동,전세,59.49,202006,13,"        10,000",             0,1,2001,사기막골로199번길 13
경기도 성남중원구 상대원동,2992-35,2992,0035,삼정빌라,전세,22.55,202006,10,"         5,500",             0,2,2002,희망로392번길 13
경기도 성남중원구 상대원동,2973-1,2973,0001,상일맨션,전세,61.3,202006,22,"        18,000",             0,1,2002,금상로30번길 5-12
경기도 성남중원구 상대원동,1599,1599,0000,서희스타빌,전세,58.4,202006,26,"        20,000",             0,4,2015,박석로5번길 24-4
경기도 성남중원구 상대원동,2985-8,2985,0008,아트맨션,전세,84.53,202006,15,"        14,500",             0,4,2001,희망로326번길 3-8
경기도 성남중원구 상대원동,1942,1942,0000,영원골든빌(1942-0),전세,73.78,202006,11,"        20,000",             0,4,2003,박석로5번길 46
경기도 성남중원구 상대원동,378-72,0378,0072,영진맨션B동,전세,59.33,202006,3,"        15,000",             0,2,2000,보통골로 18-1
경기도 성남중원구 상대원동,2997-18,2997,0018,우리맨션,전세,53.16,202006,23,"        13,000",             0,5,2000,희망로360번길 7-4
경기도 성남중원구 상대원동,1371,1371,0000,주원빌라,전세,43.74,202006,11,"        13,000",             0,1,1994,박석로33번길 5
경기도 성남중원구 상대원동,1927-2,1927,0002,지상아트맨션,전세,60.36,202006,11,"        16,000",             0,2,2001,박석로15번길 46-4
경기도 성남중원구 상대원동,1576,1576,0000,진영파크타운,전세,49.92,202006,11,"        20,000",             0,4,2016,박석로15번길 20-5
경기도 성남중원구 상대원동,1401-1,1401,0001,태양나동,전세,31.5,202006,18,"         7,000",             0,3,1986,박석로25번길 11
경기도 성남중원구 상대원동,1506,1506,0000,태양맨션,전세,58.72,202006,17,"        16,000",             0,3,2002,박석로33번길 20-2
경기도 성남중원구 성남동,2606,2606,0000,(2606-0),전세,31.89,202006,16,"         9,450",             0,3,2001,원터로110번길 12
경기도 성남중원구 성남동,4304,4304,0000,거성맨션,전세,60.51,202006,18,"        23,000",             0,2,2000,성남대로1151번길 15
경기도 성남중원구 성남동,3095,3095,0000,"금상하이츠(가,나동)",전세,58,202006,30,"        22,000",             0,4,2002,광명로94번길 22
경기도 성남중원구 성남동,3014,3014,0000,금호빌라C동,전세,49.64,202006,24,"        13,500",             0,2,1986,원터로93번길 25-12
경기도 성남중원구 성남동,4120,4120,0000,나래빌라,월세,53.17,202006,6,"         5,500",             7,2,2002,둔촌대로101번길 6-3
경기도 성남중원구 성남동,3675,3675,0000,다세대주택,전세,35.4,202006,24,"        13,000",             0,3,2002,제일로35번길 30-15
경기도 성남중원구 성남동,4313,4313,0000,동방맨션(A동),전세,82.5,202006,22,"        25,000",             0,1,2001,산성대로68번길 3-2
경기도 성남중원구 성남동,4032,4032,0000,"럭키타운빌(1,2동)",전세,57.95,202006,17,"        26,000",             0,4,2010,둔촌대로113번길 16
경기도 성남중원구 성남동,3604,3604,0000,리라맨션,월세,63.96,202006,6,"         2,000",            75,2,2002,성남대로1130번길 27
경기도 성남중원구 성남동,3569,3569,0000,리하임,월세,17.74,202006,23,"        10,000",            16,2,2011,제일로35번길 43-7
경기도 성남중원구 성남동,3587,3587,0000,부성맨션,전세,70.54,202006,27,"        20,000",             0,5,2001,둔촌대로113번길 22-14
경기도 성남중원구 성남동,3417,3417,0000,성문아트빌,전세,59.96,202006,16,"        24,000",             0,1,2002,성남대로1140번길 30-1
경기도 성남중원구 성남동,4093-3,4093,0003,성진빌라,전세,74.93,202006,11,"        26,500",             0,3,2001,둔촌대로 121-1
경기도 성남중원구 성남동,3135,3135,0000,지앤느 모란,전세,36.29,202006,13,"        26,500",             0,13,2020,산성대로 136
