시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 수원권선구 권선동,988-8,0988,0008,현하우스,전세,85.04,202004,14,"        23,000",             0,5,2018,경수대로347번길 6-13
경기도 수원권선구 권선동,988-8,0988,0008,현하우스,전세,25.47,202004,14,"        11,000",             0,2,2018,경수대로347번길 6-13
경기도 수원권선구 권선동,991-10,0991,0010,혜명B동,전세,20.85,202004,6,"         8,500",             0,3,2018,경수대로335번길 6-5
경기도 수원권선구 금곡동,245-64,0245,0064,현대아트빌라,전세,41.315,202004,8,"         4,500",             0,2,1995,금호로23번길 26
경기도 수원권선구 당수동,273-4,0273,0004,마이바움(MAI BAUM)B동,전세,41.14,202004,8,"        10,000",             0,4,2014,당진로15번길 52-2
경기도 수원권선구 서둔동,260-139,0260,0139,삼성힐하우스B동,월세,34.2,202004,3,"         1,000",            25,5,2003,수인로192번길 81
경기도 수원권선구 서둔동,27-135,0027,0135,삼익리베리움(502동),월세,35.693,202004,14,"         4,000",            45,3,2016,세화로151번길 88-18
경기도 수원권선구 서둔동,39-32,0039,0032,서호연립,전세,49.45,202004,27,"         6,000",             0,2,1979,세화로169번길 45
경기도 수원권선구 서둔동,260-24,0260,0024,우신빌라,월세,33.12,202004,1,             0,            20,3,1990,여기산로24번길 17
경기도 수원권선구 서둔동,188-2,0188,0002,청한연립,전세,64.08,202004,16,"         9,000",             0,1,1984,수인로135번길 43
경기도 수원권선구 서둔동,27-122,0027,0122,해피하우스,전세,46.09,202004,25,"        15,000",             0,4,2014,세화로151번길 55-6
경기도 수원권선구 서둔동,27-122,0027,0122,해피하우스,전세,46.09,202004,25,"        15,000",             0,4,2014,세화로151번길 55-6
경기도 수원권선구 세류동,1021-67,1021,0067,(1021-67),전세,20.955,202004,30,"         3,500",             0,4,2008,정조로544번길 59
경기도 수원권선구 세류동,1080-3,1080,0003,(1080-3),전세,34.13,202004,1,"        16,000",             0,5,2017,경수대로309번길 14-18
경기도 수원권선구 세류동,1083-7,1083,0007,(1083-7),전세,29.26,202004,6,"        12,000",             0,2,2018,세지로42번길 49-19
경기도 수원권선구 세류동,1089-4,1089,0004,(1089-4),전세,27.15,202004,11,"         9,500",             0,3,2018,세지로 48
경기도 수원권선구 세류동,1099-13,1099,0013,(1099-13),월세,31.44,202004,7,"        10,000",            20,4,2016,경수대로309번길 7
경기도 수원권선구 세류동,1103-15,1103,0015,(1103-15),전세,18.82,202004,22,"         7,500",             0,5,2018,경수대로277번길 14-23
경기도 수원권선구 세류동,1166-9,1166,0009,(1166-9),전세,21.7,202004,13,"         8,000",             0,4,2015,정조로384번길 18
경기도 수원권선구 세류동,230-79,0230,0079,(230-79),월세,54.55,202004,10,"         8,000",            30,4,2007,세류로61번길 25-8
경기도 수원권선구 세류동,248-4,0248,0004,(248-4),월세,23.1,202004,9,"         1,000",            45,3,2017,세류로11번길 14
경기도 수원권선구 세류동,248-4,0248,0004,(248-4),전세,22.24,202004,11,"         8,000",             0,3,2017,세류로11번길 14
경기도 수원권선구 세류동,263-1,0263,0001,(263-1),월세,27.43,202004,28,           500,            50,3,2017,덕영대로963번길 19
경기도 수원권선구 세류동,325-7,0325,0007,(325-7),전세,21.41,202004,14,"         7,500",             0,3,2015,수원천로 79
경기도 수원권선구 세류동,482-13,0482,0013,(482-13),전세,22.92,202004,16,"         8,000",             0,2,2018,수원천로 66
경기도 수원권선구 세류동,565-14,0565,0014,(그레이스빌),전세,28.94,202004,16,"        10,000",             0,4,2017,정조로495번길 7-5
경기도 수원권선구 세류동,344-22,0344,0022,21하우징(344-22),전세,41.29,202004,15,"        14,000",             0,5,2016,권선로544번길 26
경기도 수원권선구 세류동,1116-8,1116,0008,G아크빌,월세,30.945,202004,22,"         3,000",            35,3,2015,덕영대로1145번길 11
경기도 수원권선구 세류동,1093-11,1093,0011,Y.H빌리지,전세,37.29,202004,21,"        16,200",             0,2,2016,세지로28번길 31-13
경기도 수원권선구 세류동,1153,1153,0000,궁전(1153-0),월세,53.28,202004,10,"         1,000",            44,2,1987,경수대로211번길 17
경기도 수원권선구 세류동,1134-2,1134,0002,네오빌(1134-2),전세,39.3,202004,4,"         8,000",             0,4,2014,덕영대로1126번길 33-24
경기도 수원권선구 세류동,1134-2,1134,0002,네오빌(1134-2),월세,39.3,202004,4,"         9,000",            12,4,2014,덕영대로1126번길 33-24
경기도 수원권선구 세류동,564-31,0564,0031,대보빌라(A),전세,50.49,202004,27,"         7,000",             0,2,1995,정조로495번길 17
경기도 수원권선구 세류동,1007-9,1007,0009,동산,전세,51.31,202004,5,"         6,000",             0,2,1981,세지로15번길 10-4
경기도 수원권선구 세류동,1158-27,1158,0027,라온빌,전세,22.18,202004,25,"        13,500",             0,3,2019,정조로398번길 11-16
경기도 수원권선구 세류동,1158-27,1158,0027,라온빌,전세,22.18,202004,25,"        13,500",             0,3,2019,정조로398번길 11-16
경기도 수원권선구 세류동,1103-19,1103,0019,로얄빌,전세,23.7,202004,8,"         8,000",             0,2,2015,경수대로293번길 15
경기도 수원권선구 세류동,1176,1176,0000,리츠타운,월세,30.16,202004,27,"         1,000",            45,4,2015,경수대로169번길 8-6
경기도 수원권선구 세류동,1176,1176,0000,리츠타운,월세,19.26,202004,29,            50,            50,4,2015,경수대로169번길 8-6
경기도 수원권선구 세류동,1109-11,1109,0011,마로니에,월세,37.8,202004,4,"        10,000",            25,2,2018,세지로12번길 17-10
경기도 수원권선구 세류동,1109-11,1109,0011,마로니에,월세,37.8,202004,4,"        10,000",            16,2,2018,세지로12번길 17-10
경기도 수원권선구 세류동,1109-11,1109,0011,마로니에,월세,36.73,202004,6,"         9,000",            30,4,2018,세지로12번길 17-10
경기도 수원권선구 세류동,554-23,0554,0023,모닝빌,전세,25.92,202004,30,"         5,000",             0,2,2008,새터로11번길 7
경기도 수원권선구 세류동,1147,1147,0000,미영,월세,39.12,202004,2,"         1,000",            40,1,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,월세,46.68,202004,6,"         2,000",            45,3,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,전세,39.12,202004,6,"         9,000",             0,4,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,월세,39.12,202004,8,"         1,000",            40,4,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,전세,46.68,202004,10,"        10,000",             0,1,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,월세,46.68,202004,16,"         1,000",            50,2,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,전세,82.32,202004,22,"        15,000",             0,4,1988,정조로 432
경기도 수원권선구 세류동,1147,1147,0000,미영,전세,76.92,202004,28,"        10,000",             0,1,1988,정조로 432
경기도 수원권선구 세류동,865,0865,0000,베르디르,전세,47.12,202004,8,"        23,700",             0,4,2019,세지로77번길 11-5
경기도 수원권선구 세류동,458-7,0458,0007,블루하우스,전세,13.94,202004,7,"         4,500",             0,3,2013,세권로62번길 85
경기도 수원권선구 세류동,745-6,0745,0006,삼나빌라(A),전세,41.1,202004,6,"         4,000",             0,2,1997,새터로29번길 68-1
경기도 수원권선구 세류동,745-5,0745,0005,삼나빌라(C),월세,28.525,202004,4,           100,            26,3,1997,새터로29번길 76
경기도 수원권선구 세류동,1136-11,1136,0011,삼화맨션2동,전세,76.11,202004,16,"        11,000",             0,1,1983,경수대로235번길 68-5
경기도 수원권선구 세류동,485-1,0485,0001,삼화연립(485-1),전세,43.8,202004,27,"         7,300",             0,3,1981,권선로564번길 10
경기도 수원권선구 세류동,467-34,0467,0034,상진맨션,월세,46.33,202004,17,           425,            13,4,2003,정조로543번길 12
경기도 수원권선구 세류동,565-18,0565,0018,스마트빌(565-18),월세,23.45,202004,2,"         7,000",            10,3,2017,정조로495번길 7-12
경기도 수원권선구 세류동,1110-3,1110,0003,스카이빌,월세,58.17,202004,28,           560,            36,2,2019,세지로12번길 9-6
경기도 수원권선구 세류동,342,0342,0000,심우(342-0),전세,40.13,202004,23,"         6,000",             0,3,1981,수원천로 75
경기도 수원권선구 세류동,461,0461,0000,아성리치빌,월세,51.58,202004,28,"        12,000",            30,2,2017,정조로535번길 21
경기도 수원권선구 세류동,661-2,0661,0002,에덴하우스,전세,37.96,202004,16,"        12,500",             0,3,2020,새터로23번길 40-4
경기도 수원권선구 세류동,1124-3,1124,0003,엠하우스1,전세,29.79,202004,18,"        10,000",             0,4,2016,장다리로 1
경기도 수원권선구 세류동,1151-14,1151,0014,유광빌라,전세,40.37,202004,11,"         6,000",             0,4,1997,경수대로211번길 14-12
경기도 수원권선구 세류동,1131-40,1131,0040,유준빌,전세,27.27,202004,20,"         7,000",             0,3,2015,덕영대로1142번길 41
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.54,202004,1,"        14,500",             0,5,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.54,202004,2,"        14,500",             0,3,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,41.72,202004,3,"        18,500",             0,5,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.54,202004,3,"        14,000",             0,4,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.54,202004,3,"        14,000",             0,2,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,41.6,202004,3,"        17,500",             0,3,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.47,202004,3,"        14,500",             0,3,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,월세,43.16,202004,3,"        10,000",            50,4,2020,세지로12번길 33-18
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,41.6,202004,3,"        17,200",             0,2,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.47,202004,3,"        14,500",             0,2,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,월세,41.6,202004,3,"        11,000",            40,4,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,43.16,202004,3,"        17,000",             0,3,2020,세지로12번길 33-1
경기도 수원권선구 세류동,1107-2,1107,0002,이루다,전세,30.47,202004,3,"        14,500",             0,4,2020,세지로12번길 33-1
경기도 수원권선구 세류동,547-4,0547,0004,자슬린하우스,전세,33.32,202004,7,"        17,500",             0,4,2018,덕영대로1070번길 20
경기도 수원권선구 세류동,192-6,0192,0006,장안(A),전세,38.31,202004,23,"         7,000",             0,1,1982,권선로538번길 18
경기도 수원권선구 세류동,1163,1163,0000,정성빌리지,전세,20.09,202004,27,"         9,000",             0,3,2017,경수대로183번길 8-4
경기도 수원권선구 세류동,1158-47,1158,0047,정원아트빌,월세,38.46,202004,27,"         2,000",            60,2,2018,경수대로191번길 24-11
경기도 수원권선구 세류동,1120-14,1120,0014,천광오피스텔,전세,19.6,202004,15,"         3,000",             0,2,2002,경수대로261번길 14-14
경기도 수원권선구 세류동,679-8,0679,0008,청보빌,전세,42.65,202004,29,"        11,000",             0,2,2014,새터로29번길 50
경기도 수원권선구 세류동,478,0478,0000,탑캐슬,전세,50.66,202004,11,"        13,000",             0,4,2014,세권로61번길 28
경기도 수원권선구 세류동,444-3,0444,0003,탑캐슬,월세,45.89,202004,15,"         5,000",            60,2,2018,세권로36번길 3
경기도 수원권선구 세류동,229-67,0229,0067,트리플하우스,전세,37.5,202004,17,"        13,500",             0,5,2019,세류로 44-3
경기도 수원권선구 세류동,229-67,0229,0067,트리플하우스,전세,37.5,202004,20,"        13,500",             0,5,2019,세류로 44-3
경기도 수원권선구 세류동,257-13,0257,0013,프라하,전세,52.78,202004,7,"        20,000",             0,5,2017,세권로34번길 28
경기도 수원권선구 세류동,257-13,0257,0013,프라하,전세,52.78,202004,7,"        19,500",             0,5,2017,세권로34번길 28
경기도 수원권선구 세류동,1092-13,1092,0013,한빛타운,월세,17.1,202004,16,"         1,000",            36,4,2017,세지로28번길 23-25
경기도 수원권선구 세류동,1168-3,1168,0003,현&영,전세,25.6,202004,1,"         5,000",             0,2,2017,경수대로179번길 20
경기도 수원권선구 세류동,563-4,0563,0004,현대(563-4),전세,48.26,202004,21,"         8,000",             0,2,1978,정조로485번길 18-5
경기도 수원권선구 세류동,453-3,0453,0003,회영가,전세,37.28,202004,4,"        10,000",             0,3,2017,덕영대로1049번길 10-18
경기도 수원권선구 세류동,458-6,0458,0006,힐링스프링스,월세,38.25,202004,2,"         6,000",             7,1,2013,정조로525번길 9-12
경기도 수원권선구 세류동,1115-17,1115,0017,힐하우스,월세,16.2,202004,16,"         1,000",            36,2,2012,세지로4번길 27
경기도 수원권선구 탑동,885-9,0885,0009,동문탑빌라,월세,59.94,202004,18,"         2,000",            50,3,2002,하탑로 60-6
경기도 수원권선구 탑동,828-5,0828,0005,"동보아트빌(가,나동)",월세,64.41,202004,1,"         2,000",            50,4,2002,탑동로11번길 36-6
경기도 수원권선구 탑동,36-5,0036,0005,동원(36-5),월세,13.3173,202004,24,           150,            35,2,2010,상탑로39번길 12-2
경기도 수원권선구 탑동,366-18,0366,0018,삼미주택18동,전세,72.67,202004,4,"         8,000",             0,1,1990,하탑로41번길 10
경기도 수원권선구 탑동,819-2,0819,0002,삼승빌딩,전세,18.81,202004,3,"         4,000",             0,4,2013,하탑로 13
경기도 수원권선구 탑동,807-7,0807,0007,성우그린빌(807-7),전세,66.41,202004,22,"        13,000",             0,4,2004,상탑로21번길 6
경기도 수원권선구 탑동,801-11,0801,0011,성은빌,월세,15.51,202004,28,           500,            30,3,2013,상탑로 7
경기도 수원권선구 탑동,851-1,0851,0001,센스빌,전세,46.234,202004,3,"         8,000",             0,3,2003,하탑로53번길 11-7
경기도 수원권선구 탑동,311-17,0311,0017,소망빌,전세,32.3,202004,29,"         7,500",             0,4,2012,서둔로 211-6
경기도 수원권선구 탑동,23-20,0023,0020,송산파크빌,월세,40.97,202004,10,"         2,500",            15,3,2019,서둔로 235-5
경기도 수원권선구 탑동,321-22,0321,0022,푸른빌,전세,22.24,202004,24,"         5,000",             0,2,2015,하탑로63번길 10-6
경기도 수원권선구 탑동,311-21,0311,0021,해피캐슬,월세,83.81,202004,13,"         6,000",            30,2,2020,하탑로63번길 10-1
경기도 수원권선구 탑동,311-21,0311,0021,해피캐슬,월세,67.535,202004,15,"         2,000",            43,4,2020,하탑로63번길 10-5
경기도 수원권선구 평동,2-144,0002,0144,(2-144),전세,16.59,202004,3,"         5,000",             0,3,2013,평동로77번길 30
경기도 수원권선구 호매실동,439-7,0439,0007,신라궁전타운(439-7),전세,39.96,202004,13,"         5,700",             0,2,1991,노림로6번길 8
경기도 수원권선구 호매실동,453-29,0453,0029,원영빌라2동,전세,48.77,202004,4,"         6,000",             0,1,1995,칠보로129번길 17
경기도 수원권선구 호매실동,83-1,0083,0001,케이타운,전세,26.61,202004,21,"        12,000",             0,4,2018,칠보로235번길 27
경기도 수원권선구 호매실동,402-35,0402,0035,협신빌라3동,전세,53.73,202004,4,"         8,300",             0,2,1990,노림로 22-1
경기도 수원권선구 호매실동,678-4,0678,0004,형제하이츠빌라3동,전세,35.74,202004,30,"         6,000",             0,3,1991,칠보로 107
경기도 수원영통구 망포동,486-1,0486,0001,도고훼미리타운(1동),월세,61.14,202004,3,"         1,000",            60,2,1993,영통로90번길 28-15
경기도 수원영통구 망포동,529-2,0529,0002,신흥맨숀(다),월세,46.98,202004,17,"         1,000",            50,1,1993,영통로90번길 23
경기도 수원영통구 망포동,335,0335,0000,일진빌라,전세,45.14,202004,9,"         9,500",             0,3,1995,영통로174번길 57
경기도 수원영통구 망포동,294-5,0294,0005,태평하우스(다동),월세,19.91,202004,29,"         1,000",            50,6,2014,영통로153번길 48
경기도 수원영통구 망포동,294,0294,0000,태평하우스D동,전세,19.12,202004,16,"         2,000",             0,3,2014,영통로153번길 50
경기도 수원영통구 매탄동,168-8,0168,0008,(168-8),전세,18.48,202004,9,"         6,000",             0,3,2012,권광로304번길 46
경기도 수원영통구 매탄동,173-89,0173,0089,(173-89),전세,22.51,202004,15,"         2,000",             0,-1,2003,권광로276번길 59-2
경기도 수원영통구 매탄동,1176-17,1176,0017,늘봄,전세,25.94,202004,23,"        13,000",             0,4,2019,동수원로286번길 33-16
경기도 수원영통구 매탄동,197,0197,0000,동남임대,월세,60,202004,10,"         1,500",            50,1,1992,매영로 9
경기도 수원영통구 매탄동,197,0197,0000,동남임대,월세,60,202004,13,"        14,000",            19,3,1992,매영로 9
경기도 수원영통구 매탄동,197,0197,0000,동남임대,월세,60,202004,16,"        10,000",            20,2,1992,매영로 9
경기도 수원영통구 매탄동,197,0197,0000,동남임대,전세,60,202004,30,"        15,500",             0,3,1992,매영로 9
경기도 수원영통구 매탄동,883,0883,0000,삼호그랜드빌라,전세,84.96,202004,10,"        15,000",             0,2,1993,매탄로 151
경기도 수원영통구 매탄동,167-14,0167,0014,"우주빌라(1,2동)",전세,51.26,202004,7,"         4,500",             0,1,1990,권광로304번길 58-52
경기도 수원영통구 매탄동,167-15,0167,0015,"우주빌라(6,7동)",전세,42.14,202004,15,"         7,000",             0,3,1991,권광로304번길 58-50
경기도 수원영통구 매탄동,167-10,0167,0010,"우주타운(13,14동)",전세,48.63,202004,12,"         6,000",             0,3,1991,권광로290번길 34-7
경기도 수원영통구 매탄동,121-79,0121,0079,한일빌라 A,월세,63.79,202004,1,"         7,600",            65,4,2003,매여울로10번길 14-3
경기도 수원영통구 영통동,1110,1110,0000,(1110-0),전세,54.8,202004,24,"        20,000",             0,2,2017,영통로200번길 47
경기도 수원영통구 영통동,1112-1,1112,0001,(1112-1),월세,24.88,202004,23,"         2,000",            55,4,2017,영통로200번길 59
경기도 수원영통구 원천동,29-15,0029,0015,클라온,전세,29.6415,202004,9,"        12,100",             0,5,2018,월드컵로193번길 72-6
경기도 수원영통구 이의동,1214,1214,0000,e편한세상 TERRACE 광교 East hill,전세,115.6761,202004,27,"        67,000",             0,4,2017,웰빙타운로36번길 46-23
경기도 수원영통구 이의동,1214,1214,0000,e편한세상 TERRACE 광교 East hill,전세,115.6761,202004,27,"        67,000",             0,4,2017,웰빙타운로36번길 46-23
경기도 수원영통구 이의동,1197,1197,0000,e편한세상 TERRACE 광교 West hill,전세,113.5461,202004,8,"        80,000",             0,3,2017,웰빙타운로56번길 76
경기도 수원영통구 이의동,1177,1177,0000,광교파크자이더테라스,전세,84.9462,202004,4,"        68,000",             0,1,2017,웰빙타운로 130
경기도 수원영통구 이의동,1212,1212,0000,호반가든하임,월세,117.7957,202004,4,"         5,000",           140,1,2011,웰빙타운로 20
경기도 수원영통구 이의동,1212,1212,0000,호반가든하임,전세,146.2141,202004,20,"        65,000",             0,1,2011,웰빙타운로 20
경기도 수원영통구 이의동,1212,1212,0000,호반가든하임,전세,136.1455,202004,27,"        65,000",             0,3,2011,웰빙타운로 20
경기도 수원장안구 송죽동,366-1,0366,0001,글로리빌라,전세,60.69,202004,18,"        11,000",             0,1,1993,정조로1051번길 22
경기도 수원장안구 송죽동,371-2,0371,0002,금강빌라(371-2),월세,35.64,202004,25,           500,            33,2,1990,정조로1053번길 43-4
경기도 수원장안구 송죽동,374-3,0374,0003,금강빌라(374-3),전세,36.34,202004,1,"         8,200",             0,3,1991,송원로13번길 43
경기도 수원장안구 송죽동,277-106,0277,0106,기린빌라(277-106),전세,33.12,202004,24,"         6,000",             0,2,1990,만석로177번길 27-1
경기도 수원장안구 송죽동,500-17,0500,0017,도시형생활주택(원룸형),월세,21.36,202004,29,"         3,000",            35,6,2017,경수대로927번길 12-7
경기도 수원장안구 송죽동,460-11,0460,0011,소망빌라(460-11),전세,49.07,202004,21,"        10,000",             0,1,1989,정조로1060번길 21-20
경기도 수원장안구 송죽동,200-1,0200,0001,원타운,전세,44.28,202004,7,"        11,000",             0,4,1992,경수대로976번길 31
경기도 수원장안구 송죽동,108-16,0108,0016,입지주택(108-16),월세,36.99,202004,8,"         9,000",            20,3,1991,수일로104번길 5
경기도 수원장안구 송죽동,108-18,0108,0018,입지주택(108-18),전세,48.35,202004,4,"         8,500",             0,1,1991,수일로104번길 7
경기도 수원장안구 송죽동,450-1,0450,0001,장원빌,월세,17.9,202004,3,           500,            29,4,2013,경수대로995번길 11-10
경기도 수원장안구 송죽동,148-8,0148,0008,한일빌라(A동),월세,36.09,202004,4,"         1,000",            40,2,1991,만석로 233-6
경기도 수원장안구 연무동,217,0217,0000,(217-0),전세,46.19,202004,1,"        14,500",             0,2,2020,연무로56번길 30
경기도 수원장안구 연무동,229-49,0229,0049,경동하이츠빌라(A동),전세,49.08,202004,13,"        11,500",             0,3,1996,연무로32번길 6
경기도 수원장안구 연무동,8-22,0008,0022,광원빌라(22동),전세,41.55,202004,7,"         7,500",             0,1,1990,창훈로60번길 36-6
경기도 수원장안구 연무동,257-28,0257,0028,로잔빌,전세,45.03,202004,14,"        16,900",             0,2,2019,경수대로754번길 48
경기도 수원장안구 연무동,257-28,0257,0028,로잔빌,전세,48.42,202004,27,"        18,900",             0,4,2019,경수대로754번길 48
경기도 수원장안구 연무동,180-3,0180,0003,사계절하우스,전세,15.76,202004,1,"         5,000",             0,1,2013,경수대로753번길 17
경기도 수원장안구 연무동,235-8,0235,0008,연무빌라,월세,44.4,202004,29,           500,            40,2,1988,연무로13번길 73
경기도 수원장안구 연무동,259,0259,0000,정진빌라트(가동),전세,45.92,202004,24,"        10,500",             0,2,2003,월드컵로 417-1
경기도 수원장안구 연무동,248-1,0248,0001,해맑음빌(248-1),전세,72.77,202004,24,"        18,000",             0,4,2016,월드컵로418번길 8
경기도 수원장안구 영화동,164-32,0164,0032,(164-32),월세,21.51,202004,14,"         1,000",            32,3,2017,정조로922번길 39
경기도 수원장안구 영화동,408-20,0408,0020,ETRE VILL,전세,38.44,202004,20,"        14,500",             0,4,2020,수성로304번길 35-5
경기도 수원장안구 영화동,271-34,0271,0034,가람하이빌가동,전세,55.47,202004,7,"        12,000",             0,3,2003,수성로370번길 8
경기도 수원장안구 영화동,271-18,0271,0018,금강블루밍,월세,64.32,202004,23,"        10,000",            35,5,2020,수성로370번길 26
경기도 수원장안구 영화동,271-18,0271,0018,금강블루밍,전세,64.32,202004,24,"        21,000",             0,6,2020,수성로370번길 26
경기도 수원장안구 영화동,263-10,0263,0010,수성빌라,전세,42.12,202004,14,"         5,800",             0,2,1997,수성로370번길 3-6
경기도 수원장안구 영화동,37-86,0037,0086,수영캐슬,월세,47.79,202004,13,"         7,000",            40,3,2017,월드컵로453번길 47
경기도 수원장안구 영화동,391-30,0391,0030,아오르제,월세,75.58,202004,7,"         7,000",            80,4,2020,장안로54번길 21-4
경기도 수원장안구 영화동,391-30,0391,0030,아오르제,월세,48.95,202004,10,"         9,000",            45,2,2020,장안로54번길 21-4
경기도 수원장안구 영화동,391-30,0391,0030,아오르제,월세,48.95,202004,17,"        12,000",            30,3,2020,장안로54번길 21-4
경기도 수원장안구 영화동,391-30,0391,0030,아오르제,월세,50.28,202004,29,"         3,000",            60,2,2020,장안로54번길 21-4
경기도 수원장안구 영화동,391-30,0391,0030,아오르제,전세,50.28,202004,29,"        17,000",             0,2,2020,장안로54번길 21-4
경기도 수원장안구 영화동,391-30,0391,0030,아오르제,전세,50.28,202004,30,"        16,000",             0,3,2020,장안로54번길 21-4
경기도 수원장안구 영화동,445-8,0445,0008,인정베스트빌A,월세,37.94,202004,8,"         2,300",            40,3,2014,장안로 12-1
경기도 수원장안구 영화동,257-4,0257,0004,일우아트빌라,전세,35.32,202004,3,"         5,500",             0,2,1989,수성로382번길 8-8
경기도 수원장안구 영화동,445-19,0445,0019,재경주택,월세,69.58,202004,2,"         2,000",            80,5,2013,팔달로199번길 17
경기도 수원장안구 영화동,427-23,0427,0023,칠성,전세,39.14,202004,11,"         7,000",             0,2,1982,팔달로213번길 37
경기도 수원장안구 영화동,408-22,0408,0022,타운하우스,전세,44.99,202004,16,"        12,000",             0,4,2017,영화로49번길 31-5
경기도 수원장안구 영화동,419-14,0419,0014,해가든 캐슬,전세,46.25,202004,1,"        16,000",             0,5,2020,장안로30번길 25
경기도 수원장안구 영화동,427-13,0427,0013,해맑음빌리지,전세,39.11,202004,24,"        10,000",             0,3,2014,장안로18번길 17
경기도 수원장안구 율전동,395-5,0395,0005,(395-5),전세,17.8,202004,2,"        10,000",             0,2,2017,율전로97번길 15
경기도 수원장안구 율전동,395-5,0395,0005,(395-5),전세,17.8,202004,2,"         8,400",             0,2,2017,율전로97번길 15
경기도 수원장안구 율전동,414-51,0414,0051,(414-51),전세,16.89,202004,6,"         8,500",             0,2,2017,율전로64번길 42-8
경기도 수원장안구 율전동,416-10,0416,0010,(416-10),월세,18.99,202004,24,           500,            45,2,2015,율전로64번길 12-19
경기도 수원장안구 율전동,416-14,0416,0014,(416-14),전세,37.217,202004,15,"        13,000",             0,3,2015,율전로80번길 37
경기도 수원장안구 율전동,416-15,0416,0015,(416-15),월세,20.31,202004,9,"         1,000",            35,2,2015,율전로80번길 39
경기도 수원장안구 율전동,181-1,0181,0001,녹음빌라,전세,18.81,202004,22,"         6,500",             0,3,2003,덕영대로381번길 18
경기도 수원장안구 율전동,395-26,0395,0026,동인빌,전세,44.62,202004,25,"        15,000",             0,3,2018,율전로85번길 16
경기도 수원장안구 율전동,101-8,0101,0008,로하스빌,월세,17.55,202004,27,"         1,000",            32,3,2013,서부로2181번길 33
경기도 수원장안구 율전동,406-11,0406,0011,미래하우스B동,전세,14.1,202004,9,"         1,500",             0,1,2002,서부로2105번길 26-12
경기도 수원장안구 율전동,218-7,0218,0007,본하우스,전세,21.85,202004,2,"         8,500",             0,2,2017,덕영대로439번길 35-16
경기도 수원장안구 율전동,221-1,0221,0001,성원,월세,18.6,202004,24,           500,            40,2,2015,덕영대로439번길 33
경기도 수원장안구 율전동,360-8,0360,0008,성원주택,전세,18.39,202004,4,"         6,000",             0,2,2001,율전로101번길 43-1
경기도 수원장안구 율전동,360-8,0360,0008,성원주택,전세,18.39,202004,7,"         6,000",             0,3,2001,율전로101번길 43-1
경기도 수원장안구 율전동,168-46,0168,0046,오케이하우스B동,전세,49.14,202004,24,"         7,000",             0,4,2001,덕영대로381번길 46
경기도 수원장안구 율전동,168-46,0168,0046,오케이하우스B동,전세,49.14,202004,24,"         7,000",             0,4,2001,덕영대로381번길 46
경기도 수원장안구 율전동,163-18,0163,0018,율전빌라,월세,39.88,202004,13,           200,            40,1,2001,덕영대로381번길 84
경기도 수원장안구 율전동,377-24,0377,0024,율촌,전세,17.178,202004,4,"         7,000",             0,4,2012,율전로 69
경기도 수원장안구 율전동,104-27,0104,0027,해창하우스,전세,22.6,202004,13,"         9,000",             0,3,2017,서부로2181번길 29
경기도 수원장안구 율전동,303,0303,0000,힐타운,전세,36.88,202004,18,"         6,000",             0,1,1985,화산로 243
경기도 수원장안구 정자동,44-73,0044,0073,(44-73),월세,24.91,202004,11,           500,            45,5,2017,수성로245번길 40-7
경기도 수원장안구 정자동,534-16,0534,0016,(534-16),전세,14.06,202004,2,"         5,000",             0,5,2013,파장로 87
경기도 수원장안구 정자동,534-16,0534,0016,(534-16),전세,14.06,202004,28,"         5,000",             0,5,2013,파장로 87
경기도 수원장안구 정자동,534-17,0534,0017,(534-17),전세,13.44,202004,9,"         4,000",             0,4,2012,파장로 85
경기도 수원장안구 정자동,9-4,0009,0004,(9-4),전세,49.26,202004,9,"        15,000",             0,11,2017,송정로90번길 11
경기도 수원장안구 정자동,73-49,0073,0049,광원빌라바동,월세,36.45,202004,13,           500,            35,3,1989,수성로275번길 27
