시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 관악구 신림동,92,0092,0000,동서주택,전세,45.01,202001,22,"        21,000",             0,4,2000,신림로48길 18
서울특별시 관악구 신림동,379-6,0379,0006,동심빌라,전세,46.06,202001,11,"         9,000",             0,3,1993,양지길 34
서울특별시 관악구 신림동,545-37,0545,0037,두삼빌라,전세,65.21,202001,21,"        23,500",             0,1,1995,조원중앙로2길 93
서울특별시 관악구 신림동,1432-67,1432,0067,라임카운티,전세,29.68,202001,6,"        24,000",             0,8,2016,신림로67길 3-8
서울특별시 관악구 신림동,550-20,0550,0020,로하스,전세,14.88,202001,18,"        13,500",             0,5,2012,신사로 62
서울특별시 관악구 신림동,1439-25,1439,0025,리링(1439-25),월세,19.16,202001,16,"         2,000",            73,3,2014,신림동길 22-6
서울특별시 관악구 신림동,533-8,0533,0008,리챈트,전세,16.82,202001,9,"        15,000",             0,2,2012,조원로19길 8-10
서울특별시 관악구 신림동,533-8,0533,0008,리챈트,전세,16.82,202001,9,"        15,000",             0,2,2012,조원로19길 8-10
서울특별시 관악구 신림동,1463-35,1463,0035,리츠오피스텔&도시형생활주택,월세,14.4,202001,31,"        10,000",             8,6,2014,관천로10길 11-4
서울특별시 관악구 신림동,529-9,0529,0009,만경빌딩,전세,23.32,202001,15,"        24,000",             0,9,2015,난곡로 322
서울특별시 관악구 신림동,457-16,0457,0016,메리트홈,전세,12.03,202001,6,"         9,500",             0,4,2012,관천로 129
서울특별시 관악구 신림동,457-16,0457,0016,메리트홈,전세,12.03,202001,13,"         9,500",             0,4,2012,관천로 129
서울특별시 관악구 신림동,457-16,0457,0016,메리트홈,전세,12.03,202001,13,"         9,500",             0,4,2012,관천로 129
서울특별시 관악구 신림동,1483-8,1483,0008,메트로타운7차,전세,29.11,202001,19,"        22,500",             0,3,2017,난곡로61길 12
서울특별시 관악구 신림동,1708-4,1708,0004,명성아트빌(1708-4),월세,59.88,202001,22,"         5,000",            70,4,2000,관천로24길 9
서울특별시 관악구 신림동,502-26,0502,0026,명일파크빌,월세,7.8,202001,22,"         1,000",            55,4,2016,관천로15길 114-2
서울특별시 관악구 신림동,1458-15,1458,0015,미르하우스,월세,24.17,202001,9,"        10,000",            44,5,2013,관천로16길 34
서울특별시 관악구 신림동,1458-15,1458,0015,미르하우스,월세,24.96,202001,28,"         9,000",            40,4,2013,관천로16길 34
서울특별시 관악구 신림동,1410-1,1410,0001,미켈란,전세,29.49,202001,4,"        25,000",             0,7,2016,남부순환로191길 5
서울특별시 관악구 신림동,561-13,0561,0013,반도하우스,전세,14.19,202001,13,"         7,000",             0,2,2016,조원로12길 7
서울특별시 관악구 신림동,1636-50,1636,0050,베스트빌,전세,28.44,202001,7,"        18,000",             0,5,2013,신원로4길 16
서울특별시 관악구 신림동,1479-39,1479,0039,보네르빌,전세,28.05,202001,10,"        20,000",             0,2,2017,남부순환로144길 59
서울특별시 관악구 신림동,1479-39,1479,0039,보네르빌,전세,28.05,202001,29,"        22,000",             0,3,2017,남부순환로144길 59
서울특별시 관악구 신림동,412-172,0412,0172,부자맨션,전세,67.78,202001,30,"        18,000",             0,3,2002,문성로38길 45-12
서울특별시 관악구 신림동,598-284,0598,0284,브라운캐슬(598-284),전세,38.68,202001,30,"        25,000",             0,2,2013,법원단지5다길 30
서울특별시 관악구 신림동,254-134,0254,0134,산자락,전세,50.96,202001,29,"        23,000",             0,2,2012,대학14길 83-14
서울특별시 관악구 신림동,92-219,0092,0219,삼성아트빌,전세,29.9,202001,4,"        20,000",             0,3,2017,신림로44가길 51
서울특별시 관악구 신림동,610-225,0610,0225,삼성원빌(610-225),전세,23.45,202001,13,"        16,200",             0,3,2016,법원단지28길 20
서울특별시 관악구 신림동,685-66,0685,0066,삼익빌라,월세,44.13,202001,22,"        10,000",            10,3,1992,난곡로11길 20-5
서울특별시 관악구 신림동,1567-21,1567,0021,삼화빌,전세,47.07,202001,20,"        25,000",             0,2,2014,난곡로 278
서울특별시 관악구 신림동,706-61,0706,0061,선한빌라트,월세,53.65,202001,13,"        11,000",            25,3,1997,난곡로35길 17
서울특별시 관악구 신림동,1433-135,1433,0135,성민,전세,12.15,202001,6,"        13,000",             0,6,2012,관천로 56-6
서울특별시 관악구 신림동,1433-135,1433,0135,성민,월세,12.16,202001,13,"        10,000",            10,6,2012,관천로 56-6
서울특별시 관악구 신림동,1667-1,1667,0001,성안빌딩(1667-1),월세,23.05,202001,2,"        13,000",            18,7,2014,조원중앙로1길 71
서울특별시 관악구 신림동,1568-15,1568,0015,세종도시형생활주택,월세,13.3,202001,21,"         1,000",            40,6,2011,난곡로64가길 28
서울특별시 관악구 신림동,92-337,0092,0337,세진빌라,전세,38.76,202001,21,"         9,500",             0,1,2003,신림로48길 52-11
서울특별시 관악구 신림동,92-337,0092,0337,세진빌라,전세,38.76,202001,21,"        12,000",             0,1,2003,신림로48길 52-11
서울특별시 관악구 신림동,511-27,0511,0027,센트레빌,월세,21.5,202001,29,"         6,000",            30,3,2016,남부순환로151길 48
서울특별시 관악구 신림동,570-35,0570,0035,스마트밸리,전세,32.78,202001,13,"        24,000",             0,2,2012,조원중앙로 28
서울특별시 관악구 신림동,570-35,0570,0035,스마트밸리,전세,32.78,202001,13,"        24,000",             0,2,2012,조원중앙로 28
서울특별시 관악구 신림동,621-19,0621,0019,스위트캐슬,전세,29.53,202001,20,"        27,200",             0,7,2019,난곡로34길 10
서울특별시 관악구 신림동,621-19,0621,0019,스위트캐슬,전세,29.53,202001,20,"        27,200",             0,7,2019,난곡로34길 10
서울특별시 관악구 신림동,530-1,0530,0001,신대방노블루체,전세,25.52,202001,3,"        24,500",             0,17,2019,난곡로 331
서울특별시 관악구 신림동,531-5,0531,0005,신림라온빌,월세,40.15,202001,2,"         4,000",            80,2,2019,조원로22길 28
서울특별시 관악구 신림동,531-5,0531,0005,신림라온빌,월세,40.15,202001,22,"         3,000",            85,3,2019,조원로22길 28
서울특별시 관악구 신림동,1458-3,1458,0003,신림빌딩,월세,10.89,202001,9,"         3,000",            43,4,2018,신림동길 26
서울특별시 관악구 신림동,486-16,0486,0016,신사아이빌,전세,30.52,202001,11,"        15,000",             0,4,2014,남부순환로159길 2
서울특별시 관악구 신림동,495-39,0495,0039,신진월드맨션7차,전세,73.43,202001,30,"        24,500",             0,1,2001,신사로16길 42
서울특별시 관악구 신림동,398-1,0398,0001,신창빌라,전세,31.92,202001,15,"         9,000",             0,2,1991,양산3길 17-1
서울특별시 관악구 신림동,305-1,0305,0001,신탁하이츠빌라(305-1),월세,58.35,202001,12,"         4,000",            50,2,1988,호암로18길 29-10
서울특별시 관악구 신림동,551-29,0551,0029,써밋(551-29),전세,21.21,202001,22,"        20,000",             0,6,2017,조원로15길 27
서울특별시 관악구 신림동,1566-13,1566,0013,아름채(1566-13),월세,43.71,202001,14,"        13,000",            55,5,2017,문성로19길 16
서울특별시 관악구 신림동,531-20,0531,0020,아트캐슬,월세,16.78,202001,28,"         5,000",            40,3,2013,조원로18길 13-4
서울특별시 관악구 신림동,1409-8,1409,0008,애드원,월세,14.99,202001,9,"         5,000",            30,8,2015,남부순환로191길 7
서울특별시 관악구 신림동,1409-8,1409,0008,애드원,월세,14.99,202001,12,"         5,000",            34,7,2015,남부순환로191길 7
서울특별시 관악구 신림동,1409-8,1409,0008,애드원,월세,14.65,202001,13,"         5,000",            30,8,2015,남부순환로191길 7
서울특별시 관악구 신림동,1409-8,1409,0008,애드원,월세,14.65,202001,13,"         5,000",            30,8,2015,남부순환로191길 7
서울특별시 관악구 신림동,1409-8,1409,0008,애드원,월세,14.99,202001,18,"         8,000",            22,7,2015,남부순환로191길 7
서울특별시 관악구 신림동,1409-8,1409,0008,애드원,월세,14.99,202001,18,"         8,000",            22,7,2015,남부순환로191길 7
서울특별시 관악구 신림동,523-9,0523,0009,양지빌라트4차,월세,36.72,202001,5,"         2,500",            50,1,2002,난곡로66가길 35
서울특별시 관악구 신림동,523-9,0523,0009,양지빌라트4차,월세,36.72,202001,5,"         2,500",            50,1,2002,난곡로66가길 35
서울특별시 관악구 신림동,725-7,0725,0007,에스디플러스아크로빌,전세,39.97,202001,8,"        28,000",             0,5,2015,난곡로35나길 15
서울특별시 관악구 신림동,725-7,0725,0007,에스디플러스아크로빌,전세,39.97,202001,8,"        28,000",             0,5,2015,난곡로35나길 15
서울특별시 관악구 신림동,725-7,0725,0007,에스디플러스아크로빌,전세,29.89,202001,15,"        19,000",             0,7,2015,난곡로35나길 15
서울특별시 관악구 신림동,493-3,0493,0003,영동빌라A,전세,61.39,202001,7,"        20,000",             0,2,2001,관천로15길 89
서울특별시 관악구 신림동,598-67,0598,0067,영우빌리지,전세,57.33,202001,11,"        17,500",             0,1,2003,법원단지5가길 63
서울특별시 관악구 신림동,1430-41,1430,0041,예광빌라트,전세,68.5,202001,30,"        25,000",             0,4,2002,신림동2길 7-7
서울특별시 관악구 신림동,635-5,0635,0005,예성휴캐슬,전세,36.62,202001,28,"        35,000",             0,3,2014,난곡로30길 12
서울특별시 관악구 신림동,94-10,0094,0010,워너빌,전세,66.49,202001,22,"        20,000",             0,2,2006,신림로36길 25
서울특별시 관악구 신림동,1416-19,1416,0019,웨스턴,전세,29.97,202001,12,"        24,000",             0,5,2015,신림로70길 35
서울특별시 관악구 신림동,1416-43,1416,0043,위너스,전세,27.54,202001,31,"        22,000",             0,6,2015,신림로70길 41
서울특별시 관악구 신림동,1664-23,1664,0023,위너스빌,월세,17.34,202001,18,"         4,000",            35,3,2014,시흥대로160길 30
서울특별시 관악구 신림동,598-164,0598,0164,유나빌라(598-164),전세,35.94,202001,7,"        20,000",             0,5,2008,법원단지5나길 5
서울특별시 관악구 신림동,1661-14,1661,0014,은석하우스,전세,49,202001,12,"        10,000",             0,3,2015,조원로2길 27
서울특별시 관악구 신림동,613-13,0613,0013,은연재,전세,14.27,202001,4,"        10,000",             0,6,2013,난우2길 9
서울특별시 관악구 신림동,613-13,0613,0013,은연재,월세,15.61,202001,6,"         2,000",            38,5,2013,난우2길 9
서울특별시 관악구 신림동,613-13,0613,0013,은연재,월세,14.27,202001,18,"         1,000",            42,5,2013,난우2길 9
서울특별시 관악구 신림동,482-45,0482,0045,인토하우스,전세,40.04,202001,5,"        15,000",             0,2,2002,남부순환로161길 48
서울특별시 관악구 신림동,750-10,0750,0010,일해리빙텔나동(750-10),전세,46.89,202001,16,"        12,000",             0,5,2002,난곡로47길 33
서울특별시 관악구 신림동,470-7,0470,0007,자이칸타빌,전세,29.97,202001,19,"        30,000",             0,3,2016,관천로15길 43
서울특별시 관악구 신림동,1429-26,1429,0026,정현빌(1429-26),월세,12.29,202001,19,"         1,000",            40,5,2013,신림로71길 6-14
서울특별시 관악구 신림동,1416-17,1416,0017,제니스,전세,23.89,202001,18,"        23,000",             0,7,2015,신림로70길 39
서울특별시 관악구 신림동,532-14,0532,0014,조원골든빌,전세,16.01,202001,15,"         6,000",             0,1,2011,조원로18길 7-1
서울특별시 관악구 신림동,1457-19,1457,0019,쥬베라,전세,24.03,202001,20,"        26,000",             0,6,2018,신림동길 42
서울특별시 관악구 신림동,1490-21,1490,0021,진주리츠빌(1490-21),전세,45.17,202001,10,"        36,000",             0,2,2015,난곡로59길 31
서울특별시 관악구 신림동,98-279,0098,0279,진환빌,월세,32.68,202001,29,"         8,000",            10,1,2011,복은길 113-7
서울특별시 관악구 신림동,504-12,0504,0012,참존둥지빌,월세,26.61,202001,11,"         2,000",            65,4,2012,남부순환로161가길 50
서울특별시 관악구 신림동,244-101,0244,0101,청운,전세,13.12,202001,28,"         7,000",             0,2,2013,대학7길 47-7
서울특별시 관악구 신림동,1430-30,1430,0030,코코하우스,월세,29.43,202001,4,"         8,000",            50,4,2012,신림동2길 15-3
서울특별시 관악구 신림동,1430-30,1430,0030,코코하우스,월세,29.43,202001,4,"         8,000",            50,4,2012,신림동2길 15-3
서울특별시 관악구 신림동,1418-39,1418,0039,파크빌,월세,25.56,202001,3,"        20,000",            15,6,2016,신림로70길 70-5
서울특별시 관악구 신림동,621-10,0621,0010,퍼스트빌,월세,42.75,202001,16,"         2,000",            80,2,2016,난곡로34길 16
서울특별시 관악구 신림동,1635-48,1635,0048,펠리체,전세,24.12,202001,9,"        20,000",             0,2,2013,문성로31길 14-1
서울특별시 관악구 신림동,1741,1741,0000,풍원하임빌,전세,28.87,202001,9,"        25,000",             0,2,2018,남부순환로194길 43
서울특별시 관악구 신림동,1741,1741,0000,풍원하임빌,전세,28.87,202001,9,"        25,000",             0,2,2018,남부순환로194길 43
서울특별시 관악구 신림동,1741,1741,0000,풍원하임빌,전세,44.87,202001,22,"        34,000",             0,2,2018,남부순환로194길 43
서울특별시 관악구 신림동,1741,1741,0000,풍원하임빌,전세,28.87,202001,28,"        25,000",             0,2,2018,남부순환로194길 43
서울특별시 관악구 신림동,610-72,0610,0072,프라임빌(610-72),전세,51.76,202001,22,"        23,500",             0,5,2013,법원단지5가길 34
서울특별시 관악구 신림동,1417-31,1417,0031,프로렌스,전세,26.33,202001,27,"        22,000",             0,7,2015,신림로68길 27-2
서울특별시 관악구 신림동,1439-31,1439,0031,필하우스(1439-31),월세,12.27,202001,13,"         1,000",            47,3,2013,관천로16길 58
서울특별시 관악구 신림동,1568-14,1568,0014,하늘채,전세,27.6,202001,22,"        25,000",             0,7,2016,난곡로64가길 32
서울특별시 관악구 신림동,1680-7,1680,0007,한나래(1680-7),전세,29.79,202001,11,"        21,800",             0,5,2017,문성로 100
서울특별시 관악구 신림동,1680-7,1680,0007,한나래(1680-7),전세,29.79,202001,27,"        20,000",             0,6,2017,문성로 100
서울특별시 관악구 신림동,756-53,0756,0053,한나래(756-53),전세,59.76,202001,19,"        37,000",             0,2,2015,난곡로41길 13
서울특별시 관악구 신림동,1667-5,1667,0005,한양리츠빌(1667-5),전세,50.57,202001,13,"        29,500",             0,4,2015,조원중앙로1길 61
서울특별시 관악구 신림동,550-40,0550,0040,한화빌리지B동,월세,100.04,202001,21,"         1,000",            40,5,2003,신사로 62-1
서울특별시 관악구 신림동,94-291,0094,0291,항원빌라,전세,61.24,202001,14,"        23,000",             0,2,2008,쑥고개로 20
서울특별시 관악구 신림동,320,0320,0000,해바라기주택,전세,44.13,202001,15,"         5,500",             0,1,1979,원신길 240
서울특별시 관악구 신림동,1414-26,1414,0026,해피타워,전세,26.77,202001,15,"        19,000",             0,6,2016,신림로66길 57
서울특별시 관악구 신림동,1505-3,1505,0003,향원빌라(1505-3),전세,62.85,202001,25,"        16,000",             0,4,2008,남부순환로200가길 33
서울특별시 관악구 신림동,1419-9,1419,0009,현대(1419-9),월세,14.34,202001,6,"         8,000",            20,4,2012,신림로68길 32
서울특별시 관악구 신림동,735-2,0735,0002,현대개나리빌라5차,전세,68.52,202001,22,"        13,000",             0,2,1985,미성길 142
서울특별시 관악구 신림동,515-14,0515,0014,호수뜰안채(515-14),전세,23.9,202001,20,"        17,000",             0,2,2016,난곡로72길 11
서울특별시 관악구 신림동,571-1,0571,0001,홍연그린빌(571-1),월세,11.88,202001,29,"         1,000",            52,4,2016,조원중앙로2길 11
서울특별시 관악구 신림동,415-60,0415,0060,황제 3(415-60),전세,43.56,202001,14,"         5,000",             0,1,1991,문성로32길 64-12
서울특별시 관악구 신림동,1463-28,1463,0028,휴먼트리,전세,21.89,202001,4,"        20,000",             0,5,2016,관천로 70-11
서울특별시 관악구 신림동,538-30,0538,0030,휴빌리지(538-30),월세,12.6,202001,7,"         1,000",            43,5,2013,난곡로65길 17
서울특별시 관악구 신림동,254-194,0254,0194,희하우스,월세,29.96,202001,5,"         4,000",            40,2,2019,대학12길 48
서울특별시 관악구 신림동,254-194,0254,0194,희하우스,월세,29.5,202001,14,"         2,000",            60,3,2019,대학12길 48
서울특별시 관악구 신림동,254-194,0254,0194,희하우스,월세,29.9,202001,23,"         3,000",            45,1,2019,대학12길 48
서울특별시 광진구 광장동,259-1,0259,0001,금강빌딩,전세,41.08,202001,12,"        17,000",             0,4,1987,광장로 61
서울특별시 광진구 광장동,259-1,0259,0001,금강빌딩,전세,37.08,202001,15,"        20,000",             0,2,1987,광장로 61
서울특별시 광진구 광장동,259-1,0259,0001,금강빌딩,전세,37.08,202001,15,"        20,000",             0,2,1987,광장로 61
서울특별시 광진구 광장동,340-11,0340,0011,대종아트빌,전세,27.75,202001,29,"        21,000",             0,2,2017,아차산로78가길 42-3
서울특별시 광진구 광장동,257-9,0257,0009,라빌레트,전세,29.24,202001,13,"        21,000",             0,2,2017,광장로 56
서울특별시 광진구 광장동,247-10,0247,0010,미지빌라,월세,57.13,202001,29,"        14,000",            70,4,2002,아차산로75길 43
서울특별시 광진구 광장동,247-10,0247,0010,미지빌라,월세,57.13,202001,29,"        14,000",            70,4,2002,아차산로75길 43
서울특별시 광진구 광장동,264,0264,0000,월드빌,월세,59.12,202001,14,"        15,000",            40,4,2003,광장로3길 18-13
서울특별시 광진구 광장동,247-22,0247,0022,화인빌리지,월세,38.59,202001,9,"        10,000",            20,4,2002,천호대로141길 10-7
서울특별시 광진구 광장동,247-22,0247,0022,화인빌리지,월세,31.09,202001,30,"         5,000",            40,2,2002,천호대로141길 10-7
서울특별시 광진구 구의동,211-39,0211,0039,(211-39),전세,41.54,202001,16,"        16,000",             0,2,2002,광나루로52길 44-8
서울특별시 광진구 구의동,211-39,0211,0039,(211-39),전세,41.54,202001,16,"        16,000",             0,2,2002,광나루로52길 44-8
서울특별시 광진구 구의동,217-17,0217,0017,(217-17),전세,15.24,202001,4,"        14,800",             0,5,2015,구의강변로7길 14
서울특별시 광진구 구의동,217-30,0217,0030,(217-30),월세,41.01,202001,30,"         5,000",            50,1,2002,구의강변로7길 13
서울특별시 광진구 구의동,218-32,0218,0032,(218-32),전세,51.2,202001,15,"        23,000",             0,2,2003,아차산로60길 13-3
서울특별시 광진구 구의동,22-16,0022,0016,(22-16),전세,26.93,202001,19,"        14,000",             0,1,2018,영화사로16가길 14
서울특별시 광진구 구의동,220-51,0220,0051,(220-51),월세,15.49,202001,13,"         1,000",            50,4,2011,아차산로59길 23
서울특별시 광진구 구의동,220-51,0220,0051,(220-51),월세,14.56,202001,28,"         1,000",            45,4,2011,아차산로59길 23
서울특별시 광진구 구의동,221-75,0221,0075,(221-75),전세,29.02,202001,23,"        14,500",             0,2,2017,자양로26길 92-13
서울특별시 광진구 구의동,222-69,0222,0069,(222-69),월세,47.72,202001,13,"        17,000",            10,3,2004,자양로26길 97-11
서울특별시 광진구 구의동,222-8,0222,0008,(222-8),월세,22.26,202001,18,"         1,000",            50,2,2002,구의로 29
서울특별시 광진구 구의동,224-52,0224,0052,(224-52),월세,14,202001,29,           500,            37,5,2012,구의로10길 14
서울특별시 광진구 구의동,225-6,0225,0006,(225-6),월세,39.55,202001,22,"         5,000",            55,3,2004,자양로30길 92
서울특별시 광진구 구의동,225-73,0225,0073,(225-73),전세,37.9,202001,14,"         6,000",             0,4,2004,광나루로40길 51-6
서울특별시 광진구 구의동,239-8,0239,0008,(239-8),월세,17.55,202001,31,           500,            45,2,2014,광나루로40길 48-10
서울특별시 광진구 구의동,240-34,0240,0034,(240-34),월세,15.2,202001,23,"         8,000",            10,3,2012,자양로28길 70
서울특별시 광진구 구의동,240-34,0240,0034,(240-34),월세,15.2,202001,23,"         6,000",            20,3,2012,자양로28길 70
서울특별시 광진구 구의동,242-5,0242,0005,(242-5),전세,18.93,202001,8,"        19,000",             0,3,2019,자양로22길 76
서울특별시 광진구 구의동,242-5,0242,0005,(242-5),전세,18.04,202001,11,"        18,000",             0,3,2019,자양로22길 76
서울특별시 광진구 구의동,250-5,0250,0005,(250-5),월세,89.05,202001,2,"         2,000",            75,2,2004,자양로26길 21
서울특별시 광진구 구의동,251-140,0251,0140,(251-140),월세,12.41,202001,10,"         1,000",            50,4,2013,자양로26길 20
서울특별시 광진구 구의동,257-104,0257,0104,(257-104),월세,27.4,202001,18,"         3,000",            55,3,2010,아차산로55길 29
서울특별시 광진구 구의동,47-20,0047,0020,(47-20),월세,29.14,202001,11,"        12,000",            15,3,2002,자양로46길 7
서울특별시 광진구 구의동,593-9,0593,0009,(593-9),전세,74.34,202001,18,"        18,000",             0,3,2000,구의강변로3길 11
서울특별시 광진구 구의동,60-55,0060,0055,(60-55),전세,48.14,202001,8,"        15,000",             0,2,2014,천호대로138길 52
서울특별시 광진구 구의동,80-16,0080,0016,(80-16),전세,31.18,202001,21,"        16,000",             0,2,2014,자양로37가길 19
서울특별시 광진구 구의동,239-45,0239,0045,239-45,월세,26.88,202001,1,"        11,000",            20,3,2017,자양로28길 73
서울특별시 광진구 구의동,239-45,0239,0045,239-45,전세,26.88,202001,20,"        16,000",             0,2,2017,자양로28길 73
서울특별시 광진구 구의동,239-92,0239,0092,239-92,전세,29.98,202001,31,"        21,000",             0,2,2017,광나루로38길 65-7
서울특별시 광진구 구의동,243-48,0243,0048,243-48,전세,29.54,202001,14,"        34,000",             0,10,2019,자양로18길 90-3
서울특별시 광진구 구의동,647-3,0647,0003,647-3,월세,47.01,202001,28,"         3,000",            45,2,2015,자양로23길 45
서울특별시 광진구 구의동,647-3,0647,0003,647-3,월세,47.01,202001,31,"         5,000",            35,2,2015,자양로23길 45
서울특별시 광진구 구의동,252-45,0252,0045,DS(252-45),전세,25.86,202001,23,"        14,500",             0,2,2011,아차산로49길 55
서울특별시 광진구 구의동,204-28,0204,0028,가온빌,전세,52.63,202001,21,"        28,000",             0,6,2014,광나루로44길 27
서울특별시 광진구 구의동,204-28,0204,0028,가온빌,전세,56.78,202001,24,"        28,000",             0,4,2014,광나루로44길 27
서울특별시 광진구 구의동,596-3,0596,0003,강변파크빌,전세,42.23,202001,17,"        21,000",             0,3,2008,뚝섬로 736
서울특별시 광진구 구의동,77-9,0077,0009,경성하이츠(77-9),월세,56.53,202001,31,"         5,000",            65,1,1997,자양로41길 25
서울특별시 광진구 구의동,251-51,0251,0051,광명아트빌(251-51),월세,20.77,202001,14,"         1,000",            50,2,2012,자양로22길 3
서울특별시 광진구 구의동,227-29,0227,0029,구의그랑시아,전세,55.49,202001,6,"        30,000",             0,3,2016,구의로12길 7
서울특별시 광진구 구의동,239-41,0239,0041,구의향기빌,전세,29.82,202001,21,"        23,500",             0,3,2016,구의로9길 5
서울특별시 광진구 구의동,239-41,0239,0041,구의향기빌,전세,29.82,202001,21,"        25,000",             0,4,2016,구의로9길 5
서울특별시 광진구 구의동,27-7,0027,0007,궁전빌라,전세,84.61,202001,28,"        18,000",             0,1,1993,자양로 323
서울특별시 광진구 구의동,587-57,0587,0057,그랜드빌 예지빌라,전세,40.27,202001,21,"        12,000",             0,4,2004,구의강변로3길 36
서울특별시 광진구 구의동,31-36,0031,0036,그랜드빌(나),전세,57.52,202001,18,"        22,000",             0,5,2003,자양로 308-1
서울특별시 광진구 구의동,30-28,0030,0028,나경타운(30-28),월세,32.44,202001,4,"        12,000",            40,6,2014,자양로 301
서울특별시 광진구 구의동,227-6,0227,0006,노블,월세,13.69,202001,17,"         3,000",            32,4,2014,구의로 66
서울특별시 광진구 구의동,251-160,0251,0160,누리안 스카이,전세,29.53,202001,18,"        25,000",             0,6,2016,자양로 154-5
서울특별시 광진구 구의동,619-17,0619,0017,대산하우스,전세,23.42,202001,10,"        15,000",             0,4,2018,자양로35길 20
서울특별시 광진구 구의동,21-2,0021,0002,대한하이츠빌,월세,26.57,202001,13,           300,            40,1,2019,영화사로16가길 5
서울특별시 광진구 구의동,58-6,0058,0006,도원빌라,월세,94.36,202001,20,"         5,000",           100,4,1996,천호대로137길 26
서울특별시 광진구 구의동,257-13,0257,0013,돌체,월세,36.36,202001,30,"         5,500",            30,2,2011,아차산로53길 24
서울특별시 광진구 구의동,204-2,0204,0002,동서화운트빌(204-2),전세,52.2,202001,18,"        37,000",             0,3,2017,광나루로44길 17
서울특별시 광진구 구의동,77-61,0077,0061,동인하이츠빌라,월세,70.04,202001,19,"         2,000",           150,2,2001,천호대로130길 57
서울특별시 광진구 구의동,221-66,0221,0066,동진하우스,월세,24.43,202001,6,"         1,000",            65,2,2018,자양로26길 92-16
서울특별시 광진구 구의동,614-11,0614,0011,드림하우젠2,전세,14.07,202001,17,"        27,000",             0,5,2019,천호대로130길 59-11
서울특별시 광진구 구의동,56-3,0056,0003,롯데빌라(56-3),전세,79.52,202001,1,"         2,000",             0,4,2002,자양로44길 11
서울특별시 광진구 구의동,239-18,0239,0018,린하우스,전세,54.99,202001,28,"        27,000",             0,4,2009,자양로30길 64
서울특별시 광진구 구의동,648-12,0648,0012,메르시안빌,전세,54.17,202001,29,"        18,000",             0,2,2007,광나루로30다길 24-4
서울특별시 광진구 구의동,35-20,0035,0020,미광하이츠빌라,전세,53.82,202001,28,"        14,000",             0,4,1992,자양로48길 60
서울특별시 광진구 구의동,28-55,0028,0055,민성그린빌(28-55),전세,59.75,202001,15,"        39,500",             0,3,2017,자양로53길 9-5
서울특별시 광진구 구의동,28-55,0028,0055,민성그린빌(28-55),전세,59.75,202001,15,"        39,500",             0,3,2017,자양로53길 9-5
서울특별시 광진구 구의동,248-81,0248,0081,방선희다세대주택,월세,21.15,202001,2,           500,            31,1,2001,아차산로51길 86-8
서울특별시 광진구 구의동,225-56,0225,0056,부광빌,월세,49.39,202001,31,"        13,000",            50,2,2018,구의로 41
서울특별시 광진구 구의동,204-45,0204,0045,부광알펜시아,전세,29.99,202001,18,"        23,000",             0,4,2019,광나루로46길 24-5
서울특별시 광진구 구의동,206-50,0206,0050,삼성훼밀리타운(106동),전세,67.69,202001,31,"        33,000",             0,3,2002,광나루로50길 15
서울특별시 광진구 구의동,212-26,0212,0026,새움빌라,전세,72.54,202001,7,"        27,000",             0,4,2002,아차산로63길 10
서울특별시 광진구 구의동,210-22,0210,0022,새움캐슬,월세,27.3,202001,18,"         7,000",            20,2,2001,광나루로52길 70
서울특별시 광진구 구의동,212-32,0212,0032,새일빌라,전세,53.16,202001,22,"        18,000",             0,1,1996,광나루로52길 43
서울특별시 광진구 구의동,206-11,0206,0011,센츄리,월세,30.6,202001,6,"         1,000",            60,2,2002,광나루로52길 20
서울특별시 광진구 구의동,211-34,0211,0034,스카이빌(211-34),월세,34.7,202001,8,"         2,000",            70,2,2004,구의로4길 68
서울특별시 광진구 구의동,223-59,0223,0059,스카이빌(223-59),월세,43.12,202001,18,"         6,000",            47,4,2011,구의로4길 7-6
서울특별시 광진구 구의동,223-59,0223,0059,스카이빌(223-59),월세,43.12,202001,22,"         8,000",            39,3,2011,구의로4길 7-6
서울특별시 광진구 구의동,558-8,0558,0008,승백빌,전세,36.16,202001,29,"        26,000",             0,3,2019,영화사로13길 3
서울특별시 광진구 구의동,29-20,0029,0020,승지,전세,29,202001,20,"        19,000",             0,2,2020,자양로49길 16-1
서울특별시 광진구 구의동,29-20,0029,0020,승지,전세,38.17,202001,20,"        25,000",             0,3,2020,자양로49길 16-1
서울특별시 광진구 구의동,29-20,0029,0020,승지,전세,38.17,202001,28,"        24,000",             0,2,2020,자양로49길 16-1
서울특별시 광진구 구의동,29-20,0029,0020,승지,월세,29.49,202001,29,"        17,000",            30,2,2020,자양로49길 16-1
서울특별시 광진구 구의동,29-20,0029,0020,승지,월세,29.49,202001,29,"        17,000",            30,2,2020,자양로49길 16-1
서울특별시 광진구 구의동,633-10,0633,0010,신덕하이츠빌,월세,54.15,202001,28,"         2,000",           105,4,2001,광나루로30가길 5
서울특별시 광진구 구의동,36-16,0036,0016,신일맨숀,월세,98.97,202001,2,"         2,000",            55,2,1982,자양로44길 97
서울특별시 광진구 구의동,50-28,0050,0028,신혼연립A동,전세,39.62,202001,3,"        17,000",             0,1,1986,자양로45길 24-6
