시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 서대문구 북가좌동,310-11,0310,0011,신우에코밸리,전세,37.82,202005,25,"        22,000",             0,2,2014,거북골로20길 63-10
서울특별시 서대문구 북가좌동,1-3,0001,0003,신풍,월세,47.44,202005,16,"         1,000",            55,3,1982,증가로20길 68-20
서울특별시 서대문구 북가좌동,345-1,0345,0001,엘렌시아,전세,28.92,202005,30,"        20,000",             0,2,2016,불광천길 156
서울특별시 서대문구 북가좌동,346-2,0346,0002,영재하이빌,전세,83.83,202005,11,"        31,000",             0,4,2005,거북골로24길 37-8
서울특별시 서대문구 북가좌동,274-17,0274,0017,영주아트빌(274-17),전세,72.96,202005,13,"        17,000",             0,5,2010,증가로28안길 52
서울특별시 서대문구 북가좌동,8-61,0008,0061,오성쉐르빌,월세,75.93,202005,16,"         2,000",            85,2,2004,응암로 148-12
서울특별시 서대문구 북가좌동,274-8,0274,0008,우공아트빌,월세,41.67,202005,11,"         1,000",            50,1,2001,증가로28길 59
서울특별시 서대문구 북가좌동,344-1,0344,0001,우성하이츠빌라,전세,64.35,202005,22,"        17,000",             0,1,1993,증가로31길 26
서울특별시 서대문구 북가좌동,329-28,0329,0028,이조빌라,전세,61.14,202005,13,"        15,000",             0,2,1991,증가로29길 12-46
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,57.8,202005,1,           578,            55,5,2019,증가로19길 7
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,47.39,202005,4,           474,            52,3,2019,증가로19길 7
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,47.39,202005,5,           474,            51,2,2019,증가로19길 7
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,47.6,202005,6,           474,            51,2,2019,증가로19길 7
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,29.94,202005,15,           100,            37,4,2019,증가로19길 7
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,29.94,202005,17,           100,            36,2,2019,증가로19길 7
서울특별시 서대문구 북가좌동,286-16,0286,0016,지우팰리스,월세,29.94,202005,18,           100,            37,3,2019,증가로19길 7
서울특별시 서대문구 북가좌동,321-11,0321,0011,창안아트빌,전세,23.54,202005,15,"        11,000",             0,5,2014,거북골로22길 45
서울특별시 서대문구 북가좌동,289-28,0289,0028,클라인하우제,전세,57.03,202005,25,"        24,000",             0,2,2017,증가로17길 40
서울특별시 서대문구 북가좌동,285-7,0285,0007,태성하이츠빌,전세,46.56,202005,7,"        15,000",             0,3,2002,증가로17길 13
서울특별시 서대문구 북가좌동,74-90,0074,0090,하나블루힐스(74-90),전세,29.81,202005,10,"        18,000",             0,3,2017,증가로17길 29-9
서울특별시 서대문구 북가좌동,74-90,0074,0090,하나블루힐스(74-90),전세,29.81,202005,10,"        18,000",             0,3,2017,증가로17길 29-9
서울특별시 서대문구 북가좌동,343-15,0343,0015,한양아트빌,전세,34.08,202005,13,"        16,000",             0,5,2010,불광천길 190
서울특별시 서대문구 북아현동,121-24,0121,0024,(121-24),전세,40.74,202005,9,"        16,000",             0,2,2002,북아현로4길 23-8
서울특별시 서대문구 북아현동,3-278,0003,0278,(3-278),전세,20.34,202005,6,"         6,000",             0,3,1995,북아현로10길 31-6
서울특별시 서대문구 북아현동,721,0721,0000,(721-0),월세,49.25,202005,21,"         4,000",            50,3,2002,북아현로4가길 25
서울특별시 서대문구 북아현동,123-66,0123,0066,성진아르떼,전세,75.68,202005,29,"        25,000",             0,2,2004,북아현로6길 83
서울특별시 서대문구 신촌동,52-3,0052,0003,플로렌스힐C,전세,82.87,202005,9,"        40,000",             0,-1,2017,연대동문1길 73
서울특별시 서대문구 연희동,132-83,0132,0083,(132-83),전세,16.49,202005,18,"        11,000",             0,2,2011,연희맛로 31-10
서울특별시 서대문구 연희동,170-161,0170,0161,(170-161),전세,59.77,202005,26,"        16,500",             0,4,2011,연희로35길 22
서울특별시 서대문구 연희동,193-18,0193,0018,(193-18),전세,17.41,202005,28,"        13,000",             0,4,2014,연희로 81-19
서울특별시 서대문구 연희동,193-9,0193,0009,(193-9),전세,41.53,202005,8,"        25,000",             0,5,2020,연희맛로 2-1
서울특별시 서대문구 연희동,193-9,0193,0009,(193-9),전세,41.51,202005,20,"        32,000",             0,5,2020,연희맛로 2-1
서울특별시 서대문구 연희동,220-22,0220,0022,(220-22),월세,17.34,202005,22,"         7,000",            20,5,2012,연희로5길 66
서울특별시 서대문구 연희동,291-4,0291,0004,(291-4),월세,12.09,202005,30,"         1,000",            50,3,2012,연희로8길 29
서울특별시 서대문구 연희동,48-18,0048,0018,(48-18),전세,34.52,202005,29,"        18,000",             0,3,2007,연희로14길 29
서울특별시 서대문구 연희동,76-10,0076,0010,(76-10),전세,124.27,202005,15,"        39,000",             0,5,1998,연희로 186
서울특별시 서대문구 연희동,724-29,0724,0029,금창빌라,전세,18.45,202005,14,"        12,100",             0,4,2015,연희로31길 34
서울특별시 서대문구 연희동,724-29,0724,0029,금창빌라,전세,22.88,202005,21,"        18,000",             0,5,2015,연희로31길 34
서울특별시 서대문구 연희동,724-29,0724,0029,금창빌라,전세,22.88,202005,21,"        18,000",             0,5,2015,연희로31길 34
서울특별시 서대문구 연희동,86-11,0086,0011,더클래스,전세,31.1,202005,22,"        31,000",             0,4,2020,연희로25길 69
서울특별시 서대문구 연희동,141-34,0141,0034,동진빌라,월세,65.07,202005,1,           100,            10,3,1985,연희로36길 26
서울특별시 서대문구 연희동,141-34,0141,0034,동진빌라,전세,65.07,202005,15,"        25,000",             0,2,1985,연희로36길 26
서울특별시 서대문구 연희동,141-34,0141,0034,동진빌라,월세,65.07,202005,28,"        17,000",            30,1,1985,연희로36길 26
서울특별시 서대문구 연희동,6-12,0006,0012,두나미스하우스,전세,49.55,202005,20,"        30,000",             0,3,2020,연희로28길 64-1
서울특별시 서대문구 연희동,48-11,0048,0011,블레어빌,전세,46.07,202005,28,"        35,500",             0,2,2018,연희로16길 26-9
서울특별시 서대문구 연희동,290-2,0290,0002,성운,전세,73.13,202005,30,"        28,000",             0,2,2008,연희로8길 25
서울특별시 서대문구 연희동,157,0157,0000,스위트빌,전세,47.83,202005,20,"        15,000",             0,4,2002,연희로33가길 16
서울특별시 서대문구 연희동,51-150,0051,0150,쌍용빌라,전세,91.83,202005,19,"        22,000",             0,1,1995,연희로18안길 9
서울특별시 서대문구 연희동,51-150,0051,0150,쌍용빌라,전세,91.83,202005,19,"        22,000",             0,1,1995,연희로18안길 9
서울특별시 서대문구 연희동,142-12,0142,0012,우리들집,전세,39.65,202005,20,"        13,000",             0,4,2011,연희로33길 7
서울특별시 서대문구 연희동,170-144,0170,0144,위일 리치빌,월세,19.92,202005,26,           500,            50,3,2012,홍제천로 170-16
서울특별시 서대문구 연희동,169-11,0169,0011,위일리츠빌(169-11),전세,53.17,202005,15,"        20,000",             0,2,2010,홍제천로 200-1
서울특별시 서대문구 연희동,51-97,0051,0097,인산빌라,월세,77.46,202005,7,"        20,000",            25,1,2002,연희로18길 35-4
서울특별시 서대문구 연희동,185-7,0185,0007,일원빌라,월세,53.8,202005,19,"        10,000",            20,1,1993,증가로 71-10
서울특별시 서대문구 연희동,46-5,0046,0005,정다운집,월세,33.06,202005,1,"         5,000",            60,1,2018,연희로14길 20-9
서울특별시 서대문구 연희동,46-5,0046,0005,정다운집,전세,48.99,202005,22,"        26,500",             0,3,2018,연희로14길 20-9
서울특별시 서대문구 창천동,281,0281,0000,(281-0),전세,28.55,202005,13,"        10,300",             0,3,2001,신촌로3길 43
서울특별시 서대문구 창천동,322,0322,0000,(322-0),월세,12.16,202005,13,           500,            45,4,2013,신촌로1안길 25
서울특별시 서대문구 창천동,322,0322,0000,(322-0),월세,12.16,202005,16,           500,            45,2,2013,신촌로1안길 25
서울특별시 서대문구 창천동,334,0334,0000,(334-0),월세,49.88,202005,22,"        11,000",            30,4,2002,신촌로1안길 26
서울특별시 서대문구 창천동,342,0342,0000,(342-0),전세,59.8,202005,15,"        20,000",             0,3,2003,신촌로1길 50
서울특별시 서대문구 창천동,342,0342,0000,(342-0),월세,39.69,202005,25,"         8,000",            40,2,2003,신촌로1길 50
서울특별시 서대문구 창천동,349,0349,0000,(349-0),월세,59.08,202005,23,"         3,000",            70,2,2004,신촌로1안길 32
서울특별시 서대문구 창천동,90-46,0090,0046,(90-46),월세,12.87,202005,7,"         3,000",            40,1,2011,신촌로7안길 79
서울특별시 서대문구 창천동,503-21,0503,0021,LK타운,전세,28.13,202005,15,"        32,000",             0,8,2020,신촌로3가길 12
서울특별시 서대문구 창천동,503-21,0503,0021,LK타운,전세,22.65,202005,16,"        29,000",             0,8,2020,신촌로3가길 12
서울특별시 서대문구 창천동,503-21,0503,0021,LK타운,전세,28.32,202005,23,"        32,000",             0,6,2020,신촌로3가길 12
서울특별시 서대문구 창천동,261,0261,0000,YOUTHVILLE,전세,66.59,202005,9,"        24,000",             0,4,2002,신촌로3길 46
서울특별시 서대문구 창천동,90-27,0090,0027,금반석시티빌7차,월세,12.17,202005,12,"         2,000",            50,4,2013,신촌로7길 49-10
서울특별시 서대문구 창천동,335,0335,0000,메트로빌,월세,70.04,202005,13,"        17,000",            10,3,2003,신촌로1안길 30
서울특별시 서대문구 창천동,259,0259,0000,세림,전세,18.24,202005,13,"        12,500",             0,2,2017,신촌로3길 40
서울특별시 서대문구 창천동,290,0290,0000,수복빌라,전세,56.88,202005,27,"        23,000",             0,1,1996,신촌로1길 40
서울특별시 서대문구 창천동,13-58,0013,0058,스타빌,월세,14.96,202005,11,"         1,000",            50,2,2013,연세로2나길 40
서울특별시 서대문구 창천동,501-4,0501,0004,심스빌,전세,39.11,202005,30,"        22,000",             0,3,2002,신촌로3나길 14
서울특별시 서대문구 창천동,510-17,0510,0017,에덴하우스,월세,44.64,202005,18,"         8,000",            50,4,2001,신촌로1길 21
서울특별시 서대문구 창천동,90-9,0090,0009,포맨스(브라운빌),월세,36.85,202005,13,"         1,000",            72,3,2003,신촌로7길 49-15
서울특별시 서대문구 천연동,120-98,0120,0098,(120-98),전세,34.26,202005,30,"        13,000",             0,2,1993,독립문로12나길 26-2
서울특별시 서대문구 충정로3가,3-185,0003,0185,보광,월세,107.4,202005,26,"        18,000",            45,1,1996,경기대로7길 31
서울특별시 서대문구 충정로3가,3-38,0003,0038,충정로주택,월세,44.6,202005,1,"         1,000",            45,4,2001,경기대로5길 26
서울특별시 서대문구 충정로3가,3-38,0003,0038,충정로주택,월세,43.25,202005,23,"         4,000",            20,3,2001,경기대로5길 26
서울특별시 서대문구 충정로3가,7-1,0007,0001,충정맨션,전세,166.61,202005,28,"        15,000",             0,1,1979,경기대로5길 31
서울특별시 서대문구 홍은동,265-397,0265,0397,(265-397),월세,55.87,202005,22,"         9,000",             5,1,1977,연희로 335-7
서울특별시 서대문구 홍은동,277-53,0277,0053,(277-53),월세,49.14,202005,24,"         3,000",            30,-1,1996,모래내로17길 46
서울특별시 서대문구 홍은동,395-2,0395,0002,(395-2),전세,34.73,202005,4,"        22,000",             0,4,2019,가좌로 66-1
서울특별시 서대문구 홍은동,411-20,0411,0020,글로리하우스,월세,27.2,202005,11,"         4,000",            22,4,2016,증가로6길 57
서울특별시 서대문구 홍은동,402-33,0402,0033,대성아트,전세,35.31,202005,6,"        12,000",             0,1,1993,가좌로 87-3
서울특별시 서대문구 홍은동,192-11,0192,0011,대원스카이빌,전세,59.52,202005,22,"        27,000",             0,3,2016,연희로41나길 16-2
서울특별시 서대문구 홍은동,265-416,0265,0416,대호아트빌,전세,27.84,202005,20,"        23,000",             0,3,2017,연희로39마길 10
서울특별시 서대문구 홍은동,265-416,0265,0416,대호아트빌,전세,27.84,202005,20,"        23,000",             0,2,2017,연희로39마길 10
서울특별시 서대문구 홍은동,265-416,0265,0416,대호아트빌,전세,28.05,202005,26,"        18,000",             0,3,2017,연희로39마길 10
서울특별시 서대문구 홍은동,191-32,0191,0032,동아그린빌,전세,41.83,202005,19,"        16,500",             0,4,2011,연희로41길 79
서울특별시 서대문구 홍은동,400-3,0400,0003,디에이원파크,전세,25.84,202005,16,"        27,500",             0,13,2019,가좌로 111
서울특별시 서대문구 홍은동,400-3,0400,0003,디에이원파크,전세,24.98,202005,23,"        27,500",             0,14,2019,가좌로 111
서울특별시 서대문구 홍은동,400-3,0400,0003,디에이원파크,전세,24.98,202005,28,"        27,500",             0,13,2019,가좌로 111
서울특별시 서대문구 홍은동,191-57,0191,0057,레미안빌,전세,60.46,202005,20,"        17,000",             0,1,2003,연희로41라길 36
서울특별시 서대문구 홍은동,265-112,0265,0112,루미아트A동,전세,21.95,202005,19,"        11,000",             0,1,2013,연희로39길 67
서울특별시 서대문구 홍은동,265-492,0265,0492,루미아트B동,전세,26.06,202005,15,"        12,000",             0,2,2013,연희로39길 47-14
서울특별시 서대문구 홍은동,277-94,0277,0094,명지빌리지,전세,108.66,202005,29,"        23,000",             0,2,2000,모래내로17길 53-3
서울특별시 서대문구 홍은동,10-236,0010,0236,미소지움,전세,29.95,202005,8,"        22,000",             0,3,2019,홍은중앙로9길 82-1
서울특별시 서대문구 홍은동,10-310,0010,0310,미소지움 105동,전세,22.65,202005,4,"        17,000",             0,3,2019,홍은중앙로 135-29
서울특별시 서대문구 홍은동,10-310,0010,0310,미소지움 105동,전세,22.65,202005,4,"        17,000",             0,5,2019,홍은중앙로 135-29
서울특별시 서대문구 홍은동,409-2,0409,0002,백산주택,전세,84.78,202005,3,"         7,500",             0,3,2003,거북골로 7-10
서울특별시 서대문구 홍은동,5-88,0005,0088,북악그린맨션,전세,74.55,202005,15,"        24,000",             0,3,1995,홍지문길 10
서울특별시 서대문구 홍은동,8-1084,0008,1084,북한산하이빌,전세,42.13,202005,7,"        21,000",             0,3,2019,포방터길 163
서울특별시 서대문구 홍은동,436-6,0436,0006,북한산홍은빌,전세,29.75,202005,23,"        16,000",             0,2,2017,통일로48길 11
서울특별시 서대문구 홍은동,265-83,0265,0083,브레라타운,월세,17.63,202005,6,           500,            53,4,2013,연희로39길 48
서울특별시 서대문구 홍은동,188-29,0188,0029,삼성빌라,전세,84.51,202005,5,"        19,000",             0,1,1985,연희로41길 167
서울특별시 서대문구 홍은동,413-36,0413,0036,서경팰리스,전세,37.72,202005,26,"        40,000",             0,6,2018,증가로6길 40
서울특별시 서대문구 홍은동,410-39,0410,0039,서림우,전세,38.19,202005,20,"        14,700",             0,3,2013,증가로10길 66
서울특별시 서대문구 홍은동,199-6,0199,0006,서부빌라,월세,65.3,202005,8,"         3,000",            55,2,1992,연희로41가길 11-14
서울특별시 서대문구 홍은동,374-1,0374,0001,세민 하이파크,전세,48.61,202005,13,"        18,000",             0,5,2011,가좌로 108-7
서울특별시 서대문구 홍은동,10-230,0010,0230,스마트빌,월세,28.875,202005,22,"        13,000",            10,3,2015,홍은중앙로9길 77
서울특별시 서대문구 홍은동,10-230,0010,0230,스마트빌,월세,28.875,202005,22,"        12,000",            15,3,2015,홍은중앙로9길 77
서울특별시 서대문구 홍은동,265-152,0265,0152,아르떼빌,전세,34.74,202005,20,"        12,000",             0,4,2015,연희로39나길 18
서울특별시 서대문구 홍은동,414-24,0414,0024,이안쉐르빌4차,전세,44.46,202005,11,"        16,500",             0,2,2012,증가로6길 62-20
서울특별시 서대문구 홍은동,197-4,0197,0004,좀건빌라(다동),전세,41.52,202005,11,"         8,000",             0,2,1988,연희로41나길 3
서울특별시 서대문구 홍은동,9-516,0009,0516,종건빌라(나동),전세,71.34,202005,16,"        13,000",             0,1,1984,포방터길 158
서울특별시 서대문구 홍은동,322-1,0322,0001,코오롱빌라,전세,91.17,202005,19,"        15,000",             0,2,1985,가좌로2길 60
서울특별시 서대문구 홍은동,277-110,0277,0110,탑빌라트(277-110),전세,55.75,202005,27,"        12,000",             0,3,1997,모래내로17안길 22
서울특별시 서대문구 홍은동,412-17,0412,0017,해피리움,전세,34.5,202005,30,"        20,000",             0,5,2017,증가로8길 56-14
서울특별시 서대문구 홍은동,412-17,0412,0017,해피리움,전세,34.5,202005,30,"        20,000",             0,5,2017,증가로8길 56-14
서울특별시 서대문구 홍은동,265-230,0265,0230,현대아트빌라,전세,32.82,202005,31,"         6,500",             0,1,1993,연희로39길 128
서울특별시 서대문구 홍은동,265-141,0265,0141,홍은주택,전세,66.04,202005,7,"         9,000",             0,2,1992,연희로39길 81-1
서울특별시 서대문구 홍은동,394-5,0394,0005,화이트빌4,월세,57.78,202005,30,           500,            55,3,2005,명지길 26
서울특별시 서대문구 홍은동,409-41,0409,0041,황제,전세,51.24,202005,7,"        22,000",             0,3,2001,증가로10길 73
서울특별시 서대문구 홍은동,265-90,0265,0090,힐튼타운(265-90),월세,55.4,202005,15,"         3,000",            45,3,2012,연희로39길 41-16
서울특별시 서대문구 홍제동,122-4,0122,0004,(122-4),전세,25.79,202005,4,"        21,500",             0,3,2020,홍제원6길 20-1
서울특별시 서대문구 홍제동,122-4,0122,0004,(122-4),전세,23.76,202005,4,"        21,500",             0,5,2020,홍제원6길 20-1
서울특별시 서대문구 홍제동,122-4,0122,0004,(122-4),전세,25.79,202005,6,"        22,000",             0,4,2020,홍제원6길 20-1
서울특별시 서대문구 홍제동,122-4,0122,0004,(122-4),전세,27.23,202005,9,"        20,000",             0,2,2020,홍제원6길 20-1
서울특별시 서대문구 홍제동,122-4,0122,0004,(122-4),전세,23.76,202005,21,"        20,000",             0,2,2020,홍제원6길 20-1
서울특별시 서대문구 홍제동,347-6,0347,0006,(347-6),전세,65.15,202005,20,"        19,000",             0,3,2003,송죽길 57
서울특별시 서대문구 홍제동,312-132,0312,0132,경일빌라B동,전세,38.74,202005,7,"        11,000",             0,2,1993,통일로39다길 11
서울특별시 서대문구 홍제동,349-1,0349,0001,광일빌라,전세,42.3,202005,15,"        13,500",             0,4,1994,송죽길 57-8
서울특별시 서대문구 홍제동,361-22,0361,0022,그랜드,전세,40.5,202005,25,"        16,000",             0,2,2013,홍제내길 114
서울특별시 서대문구 홍제동,156-388,0156,0388,동원빌라,전세,59.74,202005,7,"        16,000",             0,1,1996,모래내로24나길 6-24
서울특별시 서대문구 홍제동,314-1,0314,0001,동원하이츠빌라,전세,42.3,202005,2,"        13,000",             0,1,1994,통일로37나길 18
서울특별시 서대문구 홍제동,105-46,0105,0046,무악빌라,월세,37.05,202005,12,"         1,000",            30,3,1995,통일로28길 31
서울특별시 서대문구 홍제동,267-16,0267,0016,봉우빌라,월세,49.02,202005,6,"         6,000",            40,2,1992,세무서10길 23-5
서울특별시 서대문구 홍제동,90-6,0090,0006,서강빌라2동,전세,48.55,202005,26,"        18,000",             0,3,1987,통일로27길 15-1
서울특별시 서대문구 홍제동,212,0212,0000,서원아트빌,월세,37.95,202005,8,"         1,000",            60,2,2001,통일로36가길 16-9
서울특별시 서대문구 홍제동,308-245,0308,0245,석산빌라A동,전세,45.28,202005,25,"        13,000",             0,2,1991,통일로39길 90
서울특별시 서대문구 홍제동,308-244,0308,0244,석산빌라B동,전세,51.61,202005,8,"        13,000",             0,2,1991,통일로39길 90-1
서울특별시 서대문구 홍제동,280-5,0280,0005,시크빌리지,전세,28.1,202005,27,"        11,000",             0,5,2014,세검정로4길 13
서울특별시 서대문구 홍제동,47-25,0047,0025,안산빌라,전세,38.72,202005,25,"        15,000",             0,4,1991,통일로19길 9
서울특별시 서대문구 홍제동,312-19,0312,0019,오크빌,월세,46.7,202005,30,"        15,200",             3,2,2003,통일로39길 58-5
서울특별시 서대문구 홍제동,266-3,0266,0003,제일주택,전세,52.73,202005,4,"        14,000",             0,4,1980,세무서길 97
서울특별시 서초구 반포동,549-17,0549,0017,(549-17),월세,20.42,202005,19,"         1,000",            60,5,2013,반포대로39길 46
서울특별시 서초구 반포동,549-17,0549,0017,(549-17),월세,27.54,202005,25,"         1,000",            86,3,2013,반포대로39길 46
서울특별시 서초구 반포동,550-21,0550,0021,(550-21),월세,41.56,202005,1,"        10,000",           160,4,2018,반포대로39길 68
서울특별시 서초구 반포동,58-1,0058,0001,(58-1),전세,29.43,202005,22,"        31,000",             0,5,2017,고무래로 6-9
서울특별시 서초구 반포동,58-1,0058,0001,(58-1),전세,52.73,202005,31,"        57,500",             0,3,2017,고무래로 6-9
서울특별시 서초구 반포동,726-17,0726,0017,(726-17),전세,43.16,202005,23,"        32,000",             0,2,2016,주흥길 44-10
서울특별시 서초구 반포동,727-15,0727,0015,(727-15),월세,34.73,202005,25,"         3,000",            54,3,2001,주흥길 39
서울특별시 서초구 반포동,731-14,0731,0014,(731-14),전세,29.96,202005,23,"        38,000",             0,5,2016,주흥길 30-20
서울특별시 서초구 반포동,107-62,0107,0062,BELLE MAISON 2,월세,78.6,202005,29,"         3,000",           160,4,2004,서래로5길 37-6
서울특별시 서초구 반포동,731-1,0731,0001,CASA BANPO,월세,18.02,202005,29,           500,            70,2,2012,주흥길 38
서울특별시 서초구 반포동,718-14,0718,0014,SDHOUSE,전세,25.76,202005,26,"        14,332",             0,2,2011,사평대로53길 93-8
서울특별시 서초구 반포동,720-25,0720,0025,VERAHaus,전세,27.89,202005,9,"        28,000",             0,4,2016,사평대로55길 97-9
서울특별시 서초구 반포동,81-10,0081,0010,그린하우스,월세,26.4,202005,19,"         3,000",            80,2,1995,서래로2길 58
서울특별시 서초구 반포동,72-11,0072,0011,내슈빌A,전세,77.87,202005,19,"        32,000",             0,4,2002,사평대로26길 41
서울특별시 서초구 반포동,551-64,0551,0064,다인빌라,월세,60.39,202005,1,"        25,000",            25,2,2004,동광로43길 51-11
서울특별시 서초구 반포동,577-22,0577,0022,덕성빌라,전세,91,202005,18,"        45,000",             0,3,2003,동광로 170
서울특별시 서초구 반포동,107-86,0107,0086,라비하우스,전세,48.66,202005,1,"        38,000",             0,2,2004,사평대로20길 50
서울특별시 서초구 반포동,72-8,0072,0008,민유빌딩,월세,52.03,202005,14,"        34,000",            10,4,2002,서래로6길 17
서울특별시 서초구 반포동,107-12,0107,0012,반포미가빌라,전세,72.44,202005,4,"        50,000",             0,4,2004,사평대로18길 15-5
서울특별시 서초구 반포동,108-1,0108,0001,반포빌리지,전세,126.33,202005,27,"        65,000",             0,3,1993,사평대로14길 31
서울특별시 서초구 반포동,108-1,0108,0001,반포빌리지,전세,126.33,202005,27,"        65,000",             0,3,1993,사평대로14길 31
서울특별시 서초구 반포동,718-2,0718,0002,반포아트빌라,전세,33.78,202005,22,"        19,000",             0,2,2007,주흥길 64-15
서울특별시 서초구 반포동,716-21,0716,0021,보명힐스테이트A동,월세,57.17,202005,22,"         1,000",           145,3,2009,주흥길 51
서울특별시 서초구 반포동,586-3,0586,0003,삼창골든빌리지,전세,170.85,202005,15,"        67,000",             0,2,1994,동광로32길 7
서울특별시 서초구 반포동,586-3,0586,0003,삼창골든빌리지,전세,170.85,202005,18,"        32,000",             0,1,1994,동광로32길 7
서울특별시 서초구 반포동,728,0728,0000,삼화블루빌라,전세,47.95,202005,7,"        25,000",             0,5,2002,주흥7길 10-40
서울특별시 서초구 반포동,105-15,0105,0015,서초골드빌,월세,73.06,202005,2,"         4,000",           160,3,2004,사평대로20길 23
서울특별시 서초구 반포동,701-28,0701,0028,세종빌리지3,전세,44,202005,20,"        25,000",             0,3,2008,주흥15길 16-12
서울특별시 서초구 반포동,107-81,0107,0081,송호빌라,전세,80.28,202005,15,"        34,000",             0,-1,1993,서래로5길 27
서울특별시 서초구 반포동,107-81,0107,0081,송호빌라,전세,80.28,202005,25,"        45,000",             0,2,1993,서래로5길 27
서울특별시 서초구 반포동,720-6,0720,0006,신우빌리지,전세,35.28,202005,25,"        18,000",             0,2,2000,사평대로53길 102-6
서울특별시 서초구 반포동,719-20,0719,0020,에덴빌22차,전세,23.48,202005,6,"        28,000",             0,2,2019,주흥10길 9-1
서울특별시 서초구 반포동,719-20,0719,0020,에덴빌22차,전세,23.48,202005,6,"        28,000",             0,2,2019,주흥10길 9-1
서울특별시 서초구 반포동,719-20,0719,0020,에덴빌22차,전세,23.48,202005,12,"        29,000",             0,3,2019,주흥10길 9-1
서울특별시 서초구 반포동,719-20,0719,0020,에덴빌22차,전세,23.48,202005,13,"        29,000",             0,4,2019,주흥10길 9-1
서울특별시 서초구 반포동,722-10,0722,0010,에코하우스,월세,29.53,202005,24,"         4,000",            55,3,2011,강남대로 525-18
서울특별시 서초구 반포동,577-11,0577,0011,유로하우스,전세,73.03,202005,13,"        40,000",             0,3,2003,동광로42길 6-7
서울특별시 서초구 반포동,714-1,0714,0001,이든빌,전세,62.28,202005,6,"        28,000",             0,5,2010,주흥11길 38-14
서울특별시 서초구 반포동,724-3,0724,0003,조양빌리지A,월세,72.48,202005,4,"        11,000",            60,4,1997,사평대로55길 108-10
서울특별시 서초구 반포동,535-13,0535,0013,조일빌라,월세,69.6,202005,9,"        30,000",            42,2,1999,서래로10길 19
서울특별시 서초구 반포동,612-4,0612,0004,중앙하이츠,전세,157.4,202005,29,"       135,000",             0,3,1985,동광로27길 83
서울특별시 서초구 반포동,703-15,0703,0015,태평아트빌라,전세,47.61,202005,11,"        27,000",             0,2,1997,주흥16길 3
서울특별시 서초구 반포동,551-62,0551,0062,파로스주택,전세,36.8,202005,15,"        30,000",             0,3,2013,동광로43길 51-5
서울특별시 서초구 반포동,733-2,0733,0002,평화빌라,전세,40.59,202005,13,"        23,000",             0,2,1991,주흥6길 26-5
서울특별시 서초구 반포동,714-13,0714,0013,필민하우스,월세,27.9,202005,12,"        13,000",            10,2,2004,주흥13길 27-6
서울특별시 서초구 반포동,720-17,0720,0017,혜원아트빌라,전세,84.68,202005,8,"        25,000",             0,-1,1993,사평대로55길 101
서울특별시 서초구 방배동,12-56,0012,0056,(12-56),전세,90.24,202005,4,"        90,000",             0,4,2014,사평대로6길 42-23
서울특별시 서초구 방배동,2877-44,2877,0044,(2877-44),전세,55.71,202005,21,"        42,000",             0,2,2016,전원말6길 21
서울특별시 서초구 방배동,327-16,0327,0016,(327-16),전세,61.58,202005,17,"        28,000",             0,5,2012,서초대로16길 49-28
서울특별시 서초구 방배동,457-28,0457,0028,(457-28),전세,64.2,202005,6,"        33,000",             0,2,1997,청두곶9길 10
서울특별시 서초구 방배동,460-20,0460,0020,(460-20),전세,46.44,202005,30,"        24,000",             0,3,2004,청두곶8길 13-3
서울특별시 서초구 방배동,475-8,0475,0008,(475-8),전세,77.65,202005,30,"        47,000",             0,5,2016,효령로 23-10
서울특별시 서초구 방배동,528-62,0528,0062,(528-62),월세,35.79,202005,26,"         1,000",            40,-1,1997,청두곶4길 14-6
서울특별시 서초구 방배동,593-83,0593,0083,(593-83),전세,49.57,202005,15,"        40,000",             0,2,2014,남부순환로297가길 9-5
서울특별시 서초구 방배동,766-28,0766,0028,(766-28),전세,57.98,202005,19,"        50,000",             0,4,2003,동광로3길 75
서울특별시 서초구 방배동,789-11,0789,0011,(789-11),월세,19.49,202005,30,"         1,000",            47,5,2002,동광로9길 3
서울특별시 서초구 방배동,789-22,0789,0022,(789-22),전세,18.56,202005,19,"         7,500",             0,3,2012,동광로11길 19
서울특별시 서초구 방배동,809-10,0809,0010,(809-10),월세,26.19,202005,15,"         7,000",            40,3,2010,방배로32길 17-9
서울특별시 서초구 방배동,815-31,0815,0031,(815-31),전세,69.8,202005,18,"        38,000",             0,4,2003,서초대로23길 83
서울특별시 서초구 방배동,815-31,0815,0031,(815-31),전세,69.8,202005,18,"        38,000",             0,4,2003,서초대로23길 83
서울특별시 서초구 방배동,815-32,0815,0032,(815-32),월세,24.62,202005,8,"         2,000",            50,3,2004,방배로31길 14
서울특별시 서초구 방배동,853-25,0853,0025,(853-25),전세,27.96,202005,22,"        34,000",             0,4,2016,방배로27길 19-3
