시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 강북구 수유동,483-5,0483,0005,동아쉐리빌,전세,36.97,202007,27,"        29,000",             0,5,2020,삼양로77길 41
서울특별시 강북구 수유동,46-5,0046,0005,두온,전세,54.76,202007,22,"        21,000",             0,7,2002,도봉로81길 42-8
서울특별시 강북구 수유동,277-36,0277,0036,런던빌B동,전세,38.84,202007,14,"        22,500",             0,5,2017,삼양로 492
서울특별시 강북구 수유동,301-57,0301,0057,르미에르,전세,66.39,202007,2,"        25,000",             0,5,2012,인수봉로72가길 10
서울특별시 강북구 수유동,279-61,0279,0061,마루스위트30,전세,28.91,202007,15,"        18,300",             0,6,2019,삼양로 510-5
서울특별시 강북구 수유동,130-97,0130,0097,반석빌(130-97),월세,46.65,202007,11,"         1,000",            85,3,2016,수유로17가길 4-9
서울특별시 강북구 수유동,170-93,0170,0093,발해솔렌스힐,전세,45.98,202007,5,"        28,400",             0,4,2019,한천로150길 60-22
서울특별시 강북구 수유동,170-93,0170,0093,발해솔렌스힐,전세,45.98,202007,5,"        28,400",             0,4,2019,한천로150길 60-22
서울특별시 강북구 수유동,305-8,0305,0008,백년미래아트빌,전세,43.62,202007,27,"        12,600",             0,4,2008,인수봉로72가길 20
서울특별시 강북구 수유동,348-53,0348,0053,백운골든빌라(나동),월세,68.9,202007,27,           300,            20,3,1994,삼양로111길 23
서울특별시 강북구 수유동,360-1,0360,0001,보광빌라,전세,89.49,202007,29,"        15,000",             0,3,1982,삼각산로 109
서울특별시 강북구 수유동,172-158,0172,0158,북한산그랑빌(172-158),전세,44.81,202007,3,"        15,000",             0,2,2010,도봉로97길 27
서울특별시 강북구 수유동,49-70,0049,0070,빌드아르떼,전세,55.89,202007,13,"        34,500",             0,2,2019,삼양로80가길 56
서울특별시 강북구 수유동,277-9,0277,0009,삼성디오빌,전세,51.42,202007,28,"        17,000",             0,3,2002,삼양로130길 8
서울특별시 강북구 수유동,518-96,0518,0096,삼성화이트빌10차,전세,77.12,202007,4,"        20,000",             0,2,2002,인수봉로55길 40-1
서울특별시 강북구 수유동,468-235,0468,0235,샤이어빌,전세,42,202007,3,"        23,500",             0,3,2020,인수봉로32길 25
서울특별시 강북구 수유동,468-235,0468,0235,샤이어빌,전세,42.17,202007,4,"        22,500",             0,1,2020,인수봉로32길 25
서울특별시 강북구 수유동,468-235,0468,0235,샤이어빌,전세,42,202007,24,"        24,000",             0,2,2020,인수봉로32길 25
서울특별시 강북구 수유동,491-83,0491,0083,설악빌라(491-83),전세,48.39,202007,11,"        31,500",             0,3,2019,화계사길 41-8
서울특별시 강북구 수유동,270-163,0270,0163,스카이드림타운,월세,39.5,202007,23,           440,            34,5,2019,삼양로138길 54
서울특별시 강북구 수유동,52-23,0052,0023,신건영빌라(52-23),전세,58.93,202007,20,"         8,500",             0,3,1997,삼양로80길 69
서울특별시 강북구 수유동,31-53,0031,0053,쌍용프라임,전세,39.26,202007,24,"        19,500",             0,3,2012,노해로15길 23
서울특별시 강북구 수유동,168-6,0168,0006,아띠하우스,전세,29.52,202007,1,"        20,000",             0,6,2019,한천로140길 58
서울특별시 강북구 수유동,356-20,0356,0020,아코레빌,전세,46.15,202007,18,"        19,000",             0,4,2015,삼양로111길 43
서울특별시 강북구 수유동,172-149,0172,0149,엠제이하우스,전세,31.01,202007,31,"        16,800",             0,2,2017,도봉로97길 41
서울특별시 강북구 수유동,172-149,0172,0149,엠제이하우스,전세,31.01,202007,31,"        16,200",             0,2,2017,도봉로97길 41
서울특별시 강북구 수유동,180-7,0180,0007,영종맨션,전세,69.68,202007,11,"        19,000",             0,1,1998,도봉로95길 69
서울특별시 강북구 수유동,169-63,0169,0063,우림텔(B동),월세,17.98,202007,4,"         6,000",             5,2,2003,도봉로99길 21
서울특별시 강북구 수유동,167-34,0167,0034,유성빌라(B동),월세,42.12,202007,15,"         1,000",            50,4,1992,도봉로101길 25
서울특별시 강북구 수유동,222-10,0222,0010,은진스톤하우스A동,월세,78.37,202007,28,"         2,000",            60,4,2003,노해로8가길 36-8
서울특별시 강북구 수유동,486-538,0486,0538,장미하이츠빌라(나),전세,54.79,202007,17,"        14,000",             0,1,1992,인수봉로32길 8
서울특별시 강북구 수유동,280-28,0280,0028,정원씨티빌,월세,40.02,202007,8,"         3,000",            40,3,2002,4.19로 19-6
서울특별시 강북구 수유동,712-11,0712,0011,젤존타운,전세,29.47,202007,2,"        16,000",             0,2,2013,노해로35가길 3
서울특별시 강북구 수유동,723-7,0723,0007,청기와,전세,74.05,202007,24,"        22,000",             0,6,2008,노해로35길 1
서울특별시 강북구 수유동,723-7,0723,0007,청기와,전세,74.05,202007,24,"        22,000",             0,6,2008,노해로35길 1
서울특별시 강북구 수유동,486-677,0486,0677,코아빌라,전세,48.06,202007,3,"        11,000",             0,3,1988,삼양로73다길 2
서울특별시 강북구 수유동,190-24,0190,0024,코지하우스,전세,15.57,202007,6,"         8,400",             0,7,2013,한천로 1053-6
서울특별시 강북구 수유동,190-27,0190,0027,태영스위트빌,전세,53.18,202007,11,"        17,000",             0,4,2003,한천로 1053-5
서울특별시 강북구 수유동,687,0687,0000,한림주택(나동),전세,61.38,202007,14,"        16,000",             0,3,2002,노해로32길 5-4
서울특별시 강북구 수유동,125-7,0125,0007,해민하이츠빌라(가동),월세,34.7,202007,28,"         2,000",            45,4,1994,삼양로92길 29
서울특별시 강북구 수유동,701-7,0701,0007,해비치빌,전세,60.08,202007,10,"        19,000",             0,3,2009,삼양로138길 88
서울특별시 강북구 수유동,236-19,0236,0019,해오름빌라트,전세,69.89,202007,11,"        15,000",             0,2,2008,삼각산로31길 41-7
서울특별시 강북구 수유동,276-22,0276,0022,혁구빌라6차(나동),전세,36.22,202007,17,"         9,000",             0,3,1992,삼양로130길 17-5
서울특별시 강북구 수유동,56-175,0056,0175,현대아트빌라(56-175),전세,44.8,202007,20,"        10,000",             0,4,1997,수유로4길 29
서울특별시 강북구 수유동,697-6,0697,0006,화인리버빌,전세,40.24,202007,11,"        20,000",             0,6,2013,삼양로138길 40
서울특별시 강북구 수유동,286-35,0286,0035,효산빌,전세,49.95,202007,16,"        16,000",             0,3,2008,삼양로123길 6-23
서울특별시 강북구 수유동,455-24,0455,0024,휴자인,전세,43.13,202007,16,"        27,500",             0,4,2020,덕릉로3길 16
서울특별시 강북구 우이동,340,0340,0000,"성원그린(101,102동)",전세,84.77,202007,10,"         1,500",             0,3,1995,삼양로139가길 63
서울특별시 강서구 가양동,248-2,0248,0002,갤럭시빌,전세,22.99,202007,23,"        18,900",             0,7,2015,양천로47가길 33
서울특별시 강서구 가양동,248-2,0248,0002,갤럭시빌,전세,22.99,202007,23,"        18,900",             0,7,2015,양천로47가길 33
서울특별시 강서구 가양동,250-2,0250,0002,다솔씨티하임,전세,26.82,202007,11,"        23,000",             0,7,2018,양천로49길 47
서울특별시 강서구 가양동,250-2,0250,0002,다솔씨티하임,전세,35.69,202007,17,"        28,000",             0,7,2018,양천로49길 47
서울특별시 강서구 가양동,239-18,0239,0018,럭키빌,전세,30.33,202007,10,"        14,000",             0,5,2013,양천로47가길 39-11
서울특별시 강서구 가양동,146-41,0146,0041,리버아트빌,전세,26.01,202007,14,"        18,000",             0,5,2017,강서로76길 11-1
서울특별시 강서구 가양동,146-41,0146,0041,리버아트빌,전세,26.01,202007,30,"        18,190",             0,5,2017,강서로76길 11-1
서울특별시 강서구 가양동,275-18,0275,0018,마곡파크뷰비동,전세,22.26,202007,18,"        21,000",             0,9,2017,양천로49길 39-7
서울특별시 강서구 가양동,151-11,0151,0011,상아맨션2차,전세,53.4,202007,24,"        17,800",             0,3,2002,강서로76길 7
서울특별시 강서구 가양동,146-19,0146,0019,아트리버빌,전세,26.47,202007,20,"        19,200",             0,5,2016,양천로51길 13-6
서울특별시 강서구 가양동,146-19,0146,0019,아트리버빌,전세,26.47,202007,27,"        18,000",             0,5,2016,양천로51길 13-6
서울특별시 강서구 공항동,652-2,0652,0002,(652-2),월세,13.13,202007,6,"         1,000",            35,3,2014,남부순환로11가길 105
서울특별시 강서구 공항동,66-28,0066,0028,LK드림빌,전세,29.81,202007,4,"        22,800",             0,5,2018,남부순환로3길 13-2
서울특별시 강서구 공항동,66-28,0066,0028,LK드림빌,전세,28.85,202007,16,"        21,000",             0,3,2018,남부순환로3길 13-2
서울특별시 강서구 공항동,66-28,0066,0028,LK드림빌,전세,29.81,202007,20,"        22,800",             0,6,2018,남부순환로3길 13-2
서울특별시 강서구 공항동,55-81,0055,0081,그레이스빌,전세,53.19,202007,23,"        20,000",             0,3,2012,송정로4길 11-9
서울특별시 강서구 공항동,22-94,0022,0094,대화아트빌,전세,36.03,202007,17,"        11,000",             0,2,2003,공항대로7라길 11
서울특별시 강서구 공항동,675-3,0675,0003,도희하우스,전세,38.74,202007,16,"        24,000",             0,3,2017,방화대로5다길 10-7
서울특별시 강서구 공항동,41-112,0041,0112,동부맨션,전세,61.18,202007,21,"        17,000",             0,2,2003,공항대로4가길 12-3
서울특별시 강서구 공항동,662,0662,0000,로얄하이츠102동,전세,39.92,202007,10,"        19,950",             0,3,2017,방화대로7다길 9-5
서울특별시 강서구 공항동,678-10,0678,0010,마곡대림밸리,전세,26.2,202007,4,"        23,000",             0,4,2019,방화대로5다길 22-12
서울특별시 강서구 공항동,70-128,0070,0128,미래스타빌,전세,29.91,202007,21,"        26,500",             0,7,2019,남부순환로 19-4
서울특별시 강서구 공항동,34-71,0034,0071,보금빌라,월세,68.96,202007,23,"         9,000",            25,4,2002,공항대로10가길 4
서울특별시 강서구 공항동,45-14,0045,0014,세종에어포트원,월세,24.41,202007,9,"         1,000",            80,12,2018,방화동로 18-7
서울특별시 강서구 공항동,11-13,0011,0013,아이디움,전세,44.49,202007,14,"        14,000",             0,6,2015,공항대로15길 15
서울특별시 강서구 공항동,14-168,0014,0168,아이디주택,전세,29.98,202007,11,"        20,000",             0,3,2018,공항대로7가길 22-2
서울특별시 강서구 공항동,14-168,0014,0168,아이디주택,전세,41.17,202007,18,"        24,000",             0,5,2018,공항대로7가길 22-2
서울특별시 강서구 공항동,66-139,0066,0139,아이디주택,전세,29.99,202007,27,"        19,000",             0,4,2015,공항대로2가길 16
서울특별시 강서구 공항동,55-5,0055,0005,에버하우스,전세,41.47,202007,7,"        20,500",             0,5,2016,송정로 46-15
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,23.75,202007,2,"        23,000",             0,8,2018,공항대로4길 11
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,23.75,202007,3,"        23,800",             0,5,2018,공항대로4길 11
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,23.75,202007,5,"        23,000",             0,7,2018,공항대로4길 11
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,23.71,202007,9,"        22,300",             0,6,2018,공항대로4길 11
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,24.03,202007,25,"        21,000",             0,4,2018,공항대로4길 11
서울특별시 강서구 공항동,658-11,0658,0011,에어포트힐(658-11),월세,17.61,202007,13,           300,            40,2,2014,남부순환로11길 100
서울특별시 강서구 공항동,660-5,0660,0005,영창,월세,28.73,202007,14,"         1,000",            56,2,2012,방화대로7가길 26
서울특별시 강서구 공항동,679-2,0679,0002,우성빌라(679-2),월세,26.47,202007,3,"        10,000",            20,2,2011,방화대로5다길 22-11
서울특별시 강서구 공항동,679-2,0679,0002,우성빌라(679-2),월세,26.47,202007,3,"        10,000",            20,2,2011,방화대로5다길 22-11
서울특별시 강서구 공항동,679-7,0679,0007,위하우스,전세,29.63,202007,12,"        23,500",             0,6,2020,방화대로5다길 28
서울특별시 강서구 공항동,692-6,0692,0006,윈스턴빌,전세,26.05,202007,22,"         8,000",             0,5,2007,송정로 14-7
서울특별시 강서구 공항동,658-1,0658,0001,이음아트빌,월세,16.86,202007,29,"         1,000",            40,3,2017,방화대로7가길 53
서울특별시 강서구 공항동,684-1,0684,0001,참터골든빌,전세,44.74,202007,23,"        23,000",             0,2,2017,방화대로7길 57
서울특별시 강서구 공항동,35-20,0035,0020,청도맨션나동,전세,66.08,202007,6,"        16,000",             0,1,2001,공항대로8길 27-17
서울특별시 강서구 공항동,676-1,0676,0001,칠성하이츠빌,전세,35.36,202007,5,"        12,000",             0,3,2007,방화대로5다길 11
서울특별시 강서구 공항동,676-1,0676,0001,칠성하이츠빌,전세,35.36,202007,20,"        11,000",             0,4,2007,방화대로5다길 11
서울특별시 강서구 공항동,654-1,0654,0001,크로바타운A동,전세,45.25,202007,14,"        16,000",             0,3,2003,송정로4길 50
서울특별시 강서구 공항동,681-5,0681,0005,태경럭셔리하우스,전세,40.62,202007,29,"        21,300",             0,4,2017,방화대로5다길 34-5
서울특별시 강서구 공항동,658-4,0658,0004,호영아트빌,전세,16.79,202007,4,"         7,350",             0,4,2010,방화대로7가길 43
서울특별시 강서구 공항동,680-1,0680,0001,후암타운 102동,전세,39.63,202007,31,"        22,000",             0,3,2018,방화대로5다길 28-15
서울특별시 강서구 내발산동,708-20,0708,0020,(708-20),월세,36.27,202007,1,"         1,000",            65,2,1990,강서로47가길 36
서울특별시 강서구 내발산동,718-18,0718,0018,718-18,전세,29.97,202007,25,"        25,000",             0,3,2019,강서로45나길 39
서울특별시 강서구 내발산동,717-21,0717,0021,가나아델리움(717-21),전세,40.74,202007,18,"        33,000",             0,5,2015,강서로45라길 44
서울특별시 강서구 내발산동,702-18,0702,0018,까사지오 casagio,전세,27.55,202007,2,"        24,600",             0,5,2018,우장산로2길 60
서울특별시 강서구 내발산동,702-18,0702,0018,까사지오 casagio,전세,53.92,202007,18,"        27,600",             0,3,2018,우장산로2길 60
서울특별시 강서구 내발산동,716-33,0716,0033,대림힐탑,전세,50.03,202007,1,"        22,000",             0,3,2010,강서로45라길 43-6
서울특별시 강서구 내발산동,716-33,0716,0033,대림힐탑,전세,50.03,202007,1,"        22,000",             0,3,2010,강서로45라길 43-6
서울특별시 강서구 내발산동,678-14,0678,0014,마곡더샵,월세,29.46,202007,23,"        10,000",            40,4,2018,강서로 309-9
서울특별시 강서구 내발산동,709-23,0709,0023,발산킹덤,전세,20.32,202007,25,"        23,000",             0,4,2017,강서로45라길 65
서울특별시 강서구 내발산동,650-7,0650,0007,세명더클래스,전세,27.59,202007,11,"        23,000",             0,6,2018,강서로52길 82
서울특별시 강서구 내발산동,650-7,0650,0007,세명더클래스,전세,28.41,202007,23,"        23,600",             0,4,2018,강서로52길 82
서울특별시 강서구 내발산동,650-7,0650,0007,세명더클래스,전세,27.59,202007,25,"        23,000",             0,4,2018,강서로52길 82
서울특별시 강서구 내발산동,709-10,0709,0010,스페이스빌,전세,40.2,202007,4,"        31,500",             0,4,2018,강서로47나길 34
서울특별시 강서구 내발산동,681-11,0681,0011,스페이스빌,월세,35.65,202007,8,"        15,000",            15,5,2011,강서로47길 50
서울특별시 강서구 내발산동,716-36,0716,0036,신성주택,전세,39.58,202007,1,"        11,000",             0,5,2002,강서로45라길 43-19
서울특별시 강서구 내발산동,650-2,0650,0002,아데나팰리스,전세,28.13,202007,15,"        22,000",             0,3,2016,강서로52길 80
서울특별시 강서구 내발산동,698-2,0698,0002,올림푸스(698-2),전세,44.18,202007,9,"        21,000",             0,3,2011,강서로47길 51
서울특별시 강서구 내발산동,681-10,0681,0010,윤승그린빌라,전세,37.73,202007,24,"        13,600",             0,3,1993,공항대로36가길 37
서울특별시 강서구 내발산동,671-5,0671,0005,제니스타운2차,전세,37.35,202007,16,"        22,575",             0,3,2017,우장산로4길 9
서울특별시 강서구 내발산동,671-5,0671,0005,제니스타운2차,전세,37.35,202007,16,"        22,575",             0,3,2017,우장산로4길 9
서울특별시 강서구 내발산동,688-8,0688,0008,진광,전세,42.09,202007,6,"        12,000",             0,2,1993,강서로47라길 10-4
서울특별시 강서구 내발산동,695-5,0695,0005,"청솔펠리체 101동,102동,103동,105동",전세,59.18,202007,26,"        30,000",             0,3,2016,강서로47라길 38
서울특별시 강서구 내발산동,718-2,0718,0002,퀸즈하우스,전세,29.83,202007,21,"        28,000",             0,2,2019,강서로 279-31
서울특별시 강서구 내발산동,675-20,0675,0020,퍼스트빌,전세,21.15,202007,11,"        14,500",             0,4,2014,우장산로6길 68
서울특별시 강서구 내발산동,710-26,0710,0026,한신주아빌,전세,40.53,202007,27,"        28,000",             0,5,2018,강서로47다길 48-24
서울특별시 강서구 내발산동,710-26,0710,0026,한신주아빌,전세,40.53,202007,27,"        28,000",             0,5,2018,강서로47다길 48-24
서울특별시 강서구 내발산동,690-1,0690,0001,혜성연립가동,전세,63.15,202007,22,"        19,500",             0,3,1982,강서로45길 173
서울특별시 강서구 내발산동,690-1,0690,0001,혜성연립가동,전세,63.15,202007,22,"        19,500",             0,3,1982,강서로45길 173
서울특별시 강서구 내발산동,695-3,0695,0003,흥양훼미리B동,전세,78.43,202007,11,"        27,000",             0,3,2004,강서로47라길 36
서울특별시 강서구 등촌동,515-24,0515,0024,515-24,월세,29.74,202007,14,"         1,000",            60,3,2014,등촌로39가길 36
서울특별시 강서구 등촌동,719,0719,0000,719,전세,37.07,202007,16,"        24,500",             0,5,2015,등촌로 177
서울특별시 강서구 등촌동,530-24,0530,0024,SK파크리움(530-24),전세,21.82,202007,27,"        23,900",             0,1,2020,등촌로53길 70
서울특별시 강서구 등촌동,530-3,0530,0003,거산빌리지(530-3),전세,46.88,202007,25,"        22,000",             0,3,2013,등촌로55길 54-4
서울특별시 강서구 등촌동,533-17,0533,0017,거산하이빌(533-17),전세,29.85,202007,30,"        22,000",             0,2,2015,등촌로55길 48
서울특별시 강서구 등촌동,643-69,0643,0069,고센아트빌,전세,28.8,202007,1,"        24,000",             0,5,2015,공항대로53나길 9
서울특별시 강서구 등촌동,643-69,0643,0069,고센아트빌,전세,28.8,202007,13,"        25,000",             0,5,2015,공항대로53나길 9
서울특별시 강서구 등촌동,645-8,0645,0008,남성아트빌,전세,28.24,202007,13,"        20,600",             0,3,2016,공항대로55길 18
서울특별시 강서구 등촌동,530-17,0530,0017,동서빌라트,전세,65.97,202007,17,"        17,000",             0,4,1996,등촌로55길 58
서울특별시 강서구 등촌동,656-65,0656,0065,동서타운(656-65),전세,30.26,202007,13,"        16,800",             0,4,2002,공항대로45가길 26-4
서울특별시 강서구 등촌동,575-10,0575,0010,동아빌라트다동,전세,54.98,202007,29,"        13,000",             0,4,2002,등촌로13나길 24-17
서울특별시 강서구 등촌동,515-44,0515,0044,두보하이츠빌라,월세,46.74,202007,6,"         2,000",            60,1,1988,등촌로39가길 42
서울특별시 강서구 등촌동,521-8,0521,0008,등촌그린파크,전세,16.71,202007,29,"        15,000",             0,2,2019,등촌로39바길 17
서울특별시 강서구 등촌동,653-1,0653,0001,등촌엠타운,월세,39.9,202007,8,"        10,000",            65,6,2017,공항대로51길 16
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,29.97,202007,7,"        25,000",             0,6,2020,화곡로66길 126
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,33.51,202007,9,"        35,000",             0,2,2020,화곡로66길 126
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,24.11,202007,22,"        24,000",             0,5,2020,화곡로66길 126
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,29.97,202007,23,"        26,000",             0,5,2020,화곡로66길 126
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,33.51,202007,26,"        37,000",             0,4,2020,화곡로66길 126
서울특별시 강서구 등촌동,656-21,0656,0021,만석빌라,전세,52.62,202007,10,"        19,000",             0,4,1991,화곡로64길 12
서울특별시 강서구 등촌동,506-7,0506,0007,명솔엠펠리스Ⅱ,월세,22.34,202007,14,"         8,000",            33,2,2014,등촌로57길 9-4
서울특별시 강서구 등촌동,506-7,0506,0007,명솔엠펠리스Ⅱ,월세,28.39,202007,15,"         7,000",            50,3,2014,등촌로57길 9-4
서울특별시 강서구 등촌동,643-44,0643,0044,목련주택,전세,82.24,202007,20,"        18,000",             0,1,1980,공항대로53나길 28
서울특별시 강서구 등촌동,643-70,0643,0070,미가채(643-70),전세,35.95,202007,27,"        24,500",             0,4,2018,공항대로53나길 5
서울특별시 강서구 등촌동,518-18,0518,0018,보람하이빌(518-18),전세,84.04,202007,20,"        25,000",             0,4,2001,등촌로39마길 36
서울특별시 강서구 등촌동,533-46,0533,0046,서암파크빌라,전세,45.37,202007,24,"        13,000",             0,2,2003,공항대로58다길 6
서울특별시 강서구 등촌동,365-175,0365,0175,서우하이빌,전세,29.29,202007,3,"        23,500",             0,5,2018,등촌로51길 90
서울특별시 강서구 등촌동,365-175,0365,0175,서우하이빌,전세,28.7,202007,25,"        22,500",             0,2,2018,등촌로51길 90
서울특별시 강서구 등촌동,506-10,0506,0010,석경트라움,전세,22.1,202007,30,"        22,500",             0,6,2017,등촌로57길 9-3
서울특별시 강서구 등촌동,365-25,0365,0025,신구아트빌라,전세,36.78,202007,13,"        12,000",             0,1,1990,공항대로58나길 39
서울특별시 강서구 등촌동,643-71,0643,0071,아름드리,월세,24.98,202007,14,"         2,000",            56,3,2017,공항대로53길 23
서울특별시 강서구 등촌동,637-14,0637,0014,아인스빌,월세,29.97,202007,6,"         3,000",            60,4,2012,화곡로66길 91
서울특별시 강서구 등촌동,515-51,0515,0051,아트빌라7동,전세,36.48,202007,20,"        10,000",             0,2,1989,등촌로39길 63-18
서울특별시 강서구 등촌동,632-17,0632,0017,에비앙하우스,전세,29.85,202007,30,"        23,300",             0,3,2014,공항대로59길 80-3
서울특별시 강서구 등촌동,568-30,0568,0030,엘케이파크빌,전세,36.44,202007,13,"        21,800",             0,5,2015,등촌로35가길 33
서울특별시 강서구 등촌동,516-18,0516,0018,예가채(516-18),전세,41.08,202007,5,"        31,500",             0,4,2016,등촌로39다길 15
서울특별시 강서구 등촌동,528-13,0528,0013,오성트레빌7차,전세,73.51,202007,10,"        26,000",             0,2,2009,공항대로58가길 81
서울특별시 강서구 등촌동,506-31,0506,0031,웰리치파크,전세,29.78,202007,8,"        18,900",             0,4,2015,공항대로58길 15-8
서울특별시 강서구 등촌동,654-80,0654,0080,유레카(654-80),전세,43.05,202007,9,"        24,000",             0,3,2014,공항대로49길 5-12
서울특별시 강서구 등촌동,637-27,0637,0027,유원더블레스,전세,14.64,202007,11,"        22,500",             0,11,2020,화곡로66길 87
서울특별시 강서구 등촌동,637-27,0637,0027,유원더블레스,전세,15.79,202007,20,"        23,500",             0,12,2020,화곡로66길 87
서울특별시 강서구 등촌동,533-14,0533,0014,이호빌(533-14),월세,25.37,202007,3,"         2,000",            50,2,2013,등촌로55길 40
서울특별시 강서구 등촌동,518-28,0518,0028,정우빌라,월세,66.36,202007,2,"         2,000",            70,1,1994,등촌로39마길 44
서울특별시 강서구 등촌동,532-3,0532,0003,제니스알앤시빌,전세,27.57,202007,30,"        22,500",             0,3,2016,공항대로58길 34
서울특별시 강서구 등촌동,531-12,0531,0012,주원베르빌103동,전세,43.83,202007,16,"        27,000",             0,4,2014,등촌로55길 43
서울특별시 강서구 등촌동,567-2,0567,0002,태경하이츠,전세,76.58,202007,11,"        20,000",             0,3,2002,등촌로13가길 12-6
서울특별시 강서구 등촌동,662-4,0662,0004,포에버빌,전세,39.055,202007,8,"        28,000",             0,3,2015,화곡로63길 83
서울특별시 강서구 등촌동,662-4,0662,0004,포에버빌,전세,39.055,202007,8,"        27,800",             0,3,2015,화곡로63길 83
서울특별시 강서구 등촌동,648-11,0648,0011,한울에이치밸리움2차아파트,전세,28.87,202007,4,"        25,500",             0,4,2020,공항대로59가길 10
서울특별시 강서구 등촌동,648-11,0648,0011,한울에이치밸리움2차아파트,전세,32.11,202007,23,"        28,000",             0,4,2020,공항대로59가길 10
서울특별시 강서구 등촌동,530-18,0530,0018,허브팜,전세,54.33,202007,2,"        19,500",             0,2,2002,등촌로53길 52
서울특별시 강서구 등촌동,365-66,0365,0066,화인빌,전세,63.37,202007,2,"        20,000",             0,2,2007,공항대로58나길 10-34
서울특별시 강서구 등촌동,365-66,0365,0066,화인빌,전세,71.12,202007,2,"        19,000",             0,2,2007,공항대로58나길 10-34
서울특별시 강서구 등촌동,365-15,0365,0015,희원빌라트(365-15),전세,29.8,202007,24,"        17,500",             0,4,2015,공항대로58나길 21
서울특별시 강서구 마곡동,5-1,0005,0001,갤럭시오피스텔마곡2,전세,27.55,202007,17,"        18,000",             0,5,2017,양천로47길 104-5
서울특별시 강서구 마곡동,327-9,0327,0009,"동성아크로 가동,나동",전세,54.55,202007,11,"        19,500",             0,5,2016,양천로30길 73-9
서울특별시 강서구 마곡동,327-53,0327,0053,신안(327-53),전세,49.68,202007,15,"        12,000",             0,3,1984,방화대로34길 120
서울특별시 강서구 마곡동,348-23,0348,0023,웰스파크빌,전세,59.99,202007,2,"        27,300",             0,4,2015,양천로30길 111
서울특별시 강서구 마곡동,348-23,0348,0023,웰스파크빌,전세,57.2,202007,11,"        28,000",             0,5,2015,양천로30길 111
서울특별시 강서구 마곡동,6-4,0006,0004,청람아트빌,전세,26.98,202007,3,"        18,000",             0,5,2018,양천로47길 60-23
서울특별시 강서구 마곡동,6-4,0006,0004,청람아트빌,전세,26.09,202007,11,"        16,900",             0,4,2018,양천로47길 60-23
서울특별시 강서구 마곡동,6-4,0006,0004,청람아트빌,전세,26,202007,18,"        18,900",             0,7,2018,양천로47길 60-23
서울특별시 강서구 마곡동,4-2,0004,0002,청송씨티빌,전세,55.74,202007,22,"        20,000",             0,4,2014,양천로47길 106-1
서울특별시 강서구 방화동,606-45,0606,0045,(606-45),전세,68.19,202007,25,"        18,000",             0,3,2002,금낭화로3길 17
서울특별시 강서구 방화동,557-7,0557,0007,남성아트빌,전세,30.84,202007,18,"        23,500",             0,4,2018,양천로 50
서울특별시 강서구 방화동,557-7,0557,0007,남성아트빌,전세,30.26,202007,28,"        23,000",             0,4,2018,양천로 50
서울특별시 강서구 방화동,896,0896,0000,동서그린뷰,전세,41.34,202007,8,"        24,000",             0,5,2012,양천로30길 92
서울특별시 강서구 방화동,356,0356,0000,레드빌,전세,59.76,202007,1,"        19,500",             0,3,2011,금낭화로24길 33-19
서울특별시 강서구 방화동,356,0356,0000,레드빌,전세,53.14,202007,6,"        13,600",             0,5,2011,금낭화로24길 33-19
서울특별시 강서구 방화동,589-25,0589,0025,마곡M타운-102,전세,28.98,202007,29,"        24,400",             0,3,2019,초원로11길 23
서울특별시 강서구 방화동,323-14,0323,0014,마곡그린필,전세,27.04,202007,29,"        21,300",             0,4,2018,금낭화로24나길 19
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,17.54,202007,22,           100,            25,6,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,29.23,202007,22,           100,            41,6,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,17,202007,22,           100,            25,4,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,29.79,202007,22,           100,            39,2,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,29.03,202007,22,           100,            42,5,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,22.46,202007,24,           100,            31,6,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,21.08,202007,25,           100,            29,5,2019,양천로26길 33-8
서울특별시 강서구 방화동,180-3,0180,0003,마곡스카이 A단지,월세,29.91,202007,30,"         5,062",            33,6,2019,양천로26길 33-8
