시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 화성시 봉담읍 와우리,31-4,0031,0004,토마토오피스텔1,전세,23.81,202003,10,"         5,500",             0,4,2011,와우로 85
경기도 화성시 봉담읍 와우리,31-28,0031,0028,토마토오피스텔2,전세,24.9,202003,4,"         5,500",             0,2,2011,와우로 89
경기도 화성시 봉담읍 와우리,34,0034,0000,토마토오피스텔3,월세,20.75,202003,17,           500,            45,5,2013,와우로34번길 75
경기도 화성시 봉담읍 와우리,34-6,0034,0006,토마토오피스텔4,전세,24.69,202003,31,"         5,500",             0,3,2017, 
경기도 화성시 석우동,31-7,0031,0007,	(31-7)	,전세,22.23,202003,13,"         8,500",             0,11,2013,삼성1로 144-9
경기도 화성시 석우동,31-7,0031,0007,	(31-7)	,전세,22.23,202003,16,"         8,500",             0,6,2013,삼성1로 144-9
경기도 화성시 석우동,31-7,0031,0007,	(31-7)	,전세,25.08,202003,23,"         9,000",             0,14,2013,삼성1로 144-9
경기도 화성시 석우동,18-4,0018,0004,동탄 삼성 디오네 오피스텔,전세,23.43,202003,3,"         6,500",             0,12,2012,삼성1로 209
경기도 화성시 석우동,18-4,0018,0004,동탄 삼성 디오네 오피스텔,전세,23.43,202003,19,"         7,500",             0,6,2012,삼성1로 209
경기도 화성시 석우동,18-4,0018,0004,동탄 삼성 디오네 오피스텔,전세,23.43,202003,30,"         7,000",             0,6,2012,삼성1로 209
경기도 화성시 석우동,36-1,0036,0001,동탄 삼성쉐르빌,전세,36.71,202003,2,"        13,000",             0,7,2011,큰재봉길 23-11
경기도 화성시 석우동,36-1,0036,0001,동탄 삼성쉐르빌,전세,36.71,202003,7,"        13,000",             0,2,2011,큰재봉길 23-11
경기도 화성시 석우동,36-1,0036,0001,동탄 삼성쉐르빌,전세,36.71,202003,18,"        13,000",             0,8,2011,큰재봉길 23-11
경기도 화성시 석우동,36-1,0036,0001,동탄 삼성쉐르빌,전세,36.71,202003,24,"        13,000",             0,8,2011,큰재봉길 23-11
경기도 화성시 석우동,33-1,0033,0001,동탄우미쁘띠린 오피스텔,전세,23.29,202003,20,"         8,000",             0,6,2013,큰재봉길 29
경기도 화성시 석우동,33-1,0033,0001,동탄우미쁘띠린 오피스텔,월세,23.29,202003,26,"         7,500",            10,7,2013,큰재봉길 29
경기도 화성시 석우동,32-3,0032,0003,리치안오피스텔,전세,24.9,202003,2,"        10,000",             0,15,2011,삼성전자로 16
경기도 화성시 석우동,32-3,0032,0003,리치안오피스텔,전세,24.9,202003,19,"         9,000",             0,2,2011,삼성전자로 16
경기도 화성시 석우동,33-2,0033,0002,석진블루체 오피스텔,전세,20.18,202003,18,"         6,500",             0,12,2012,큰재봉길 23-4
경기도 화성시 석우동,33-2,0033,0002,석진블루체 오피스텔,전세,21.63,202003,27,"         7,000",             0,6,2012,큰재봉길 23-4
경기도 화성시 석우동,32-5,0032,0005,세비앙오피스텔,전세,21.72,202003,17,"         8,300",             0,3,2013,삼성전자로 8
경기도 화성시 석우동,3-2,0003,0002,우석LODESTAR 오피스텔,전세,20.77,202003,4,"        10,000",             0,8,2019,삼성1로5길 7-7
경기도 화성시 석우동,3-2,0003,0002,우석LODESTAR 오피스텔,전세,20.77,202003,4,"        11,000",             0,7,2019,삼성1로5길 7-7
경기도 화성시 석우동,3-2,0003,0002,우석LODESTAR 오피스텔,월세,20.77,202003,9,           500,            50,4,2019,삼성1로5길 7-7
경기도 화성시 석우동,3-2,0003,0002,우석LODESTAR 오피스텔,월세,20.77,202003,9,           500,            55,8,2019,삼성1로5길 7-7
경기도 화성시 석우동,31-3,0031,0003,이너매스플래티늄,전세,19.92,202003,26,"         8,500",             0,8,2013,삼성1로 156
경기도 화성시 석우동,31-3,0031,0003,이너매스플래티늄,전세,20.26,202003,26,"         8,500",             0,9,2013,삼성1로 156
경기도 화성시 석우동,31-3,0031,0003,이너매스플래티늄,전세,18.55,202003,30,"         8,500",             0,7,2013,삼성1로 156
경기도 화성시 석우동,32-4,0032,0004,프리언스 오피스텔,월세,32.79,202003,30,"         1,500",            25,10,2009,삼성전자로 12
경기도 화성시 영천동,679-3,0679,0003,1동,전세,21.28,202003,7,"         9,300",             0,7,2018,동탄순환대로 719
경기도 화성시 영천동,679-3,0679,0003,1동,전세,21.28,202003,21,"         9,000",             0,4,2018,동탄순환대로 719
경기도 화성시 영천동,679-6,0679,0006,자유드림힐스,월세,17.48,202003,21,"         3,000",            25,3,2019,동탄순환대로27길 16
경기도 화성시 오산동,969-5,0969,0005,GTX광장프라자,전세,19.06,202003,11,"        11,000",             0,9,2017, 
경기도 화성시 오산동,969-5,0969,0005,GTX광장프라자,월세,19.06,202003,12,"         1,000",            40,5,2017, 
경기도 화성시 오산동,969-5,0969,0005,GTX광장프라자,전세,19.06,202003,17,"        11,000",             0,12,2017, 
경기도 화성시 오산동,968-7,0968,0007,동탄 KTX 중앙파크뷰,전세,20.67,202003,13,"        12,000",             0,5,2018,동탄역로 128
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,월세,47.81,202003,3,"         1,000",            65,16,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,월세,47.81,202003,5,"         5,000",            50,14,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,6,"        17,500",             0,8,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,6,"        18,000",             0,18,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,7,"        18,000",             0,16,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,8,"        20,000",             0,27,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,10,"        18,000",             0,7,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,14,"        16,000",             0,4,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,월세,47.81,202003,26,"         5,000",            45,5,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,월세,47.81,202003,26,"         1,000",            70,6,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,월세,47.81,202003,27,"         5,000",            50,14,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,28,"        19,000",             0,12,2020,동부대로 1062
경기도 화성시 오산동,984,0984,0000,동탄역동원로얄듀크비스타3차,전세,47.81,202003,30,"        18,000",             0,9,2020,동부대로 1062
경기도 화성시 오산동,968-4,0968,0004,동탄역리코빌,월세,19.97,202003,4,           500,            45,11,, 
경기도 화성시 오산동,968-4,0968,0004,동탄역리코빌,전세,19.97,202003,14,"        11,500",             0,10,, 
경기도 화성시 오산동,968-4,0968,0004,동탄역리코빌,월세,19.97,202003,23,"         1,500",            35,8,, 
경기도 화성시 오산동,968-4,0968,0004,동탄역리코빌,월세,21.01,202003,24,           500,            45,11,, 
경기도 화성시 오산동,968-4,0968,0004,동탄역리코빌,전세,19.97,202003,25,"        10,000",             0,9,, 
경기도 화성시 오산동,968-3,0968,0003,로얄클래스,전세,19.06,202003,7,"        11,000",             0,8,, 
경기도 화성시 오산동,968-3,0968,0003,로얄클래스,월세,19.06,202003,20,           500,            45,12,, 
경기도 화성시 오산동,,0000,0000,우성르보아시티,월세,18.34,202003,26,"         3,000",            30,12,2018, 
경기도 화성시 오산동,,0000,0000,우성르보아시티,월세,18.34,202003,27,           500,            45,13,2018, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,월세,20.6,202003,3,           400,            43,9,, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,월세,22.72,202003,13,           500,            45,5,, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,전세,20.6,202003,14,"        11,000",             0,6,, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,전세,20.6,202003,26,"        11,000",             0,9,, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,전세,20.6,202003,30,"        10,500",             0,7,, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,전세,20.6,202003,30,"        10,500",             0,7,, 
경기도 화성시 오산동,969-2,0969,0002,풍산 리치안,전세,17.93,202003,31,"        10,500",             0,9,, 
경기도 화성시 진안동,858-14,0858,0014,(858-14),전세,82.96,202003,10,"        20,000",             0,6,2017,병점동로134번길 21
경기도 화성시 진안동,877-2,0877,0002,루벤타워,월세,25.73,202003,25,"         2,000",            60,7,2019,효행로 1032
경기도 화성시 진안동,545-8,0545,0008,샹그리랴(545-8),전세,45.79,202003,5,"         7,000",             0,4,2004,떡전골로 140-3
경기도 화성시 진안동,542-4,0542,0004,위너스하임빌딩,전세,40.58,202003,23,"        12,500",             0,4,2020,떡전골로 124
경기도 화성시 진안동,542-4,0542,0004,위너스하임빌딩,전세,40.58,202003,27,"        12,000",             0,2,2020,떡전골로 124
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.54,202003,1,"        18,900",             0,20,2018, 
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.7,202003,7,"        18,100",             0,17,2018, 
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.7,202003,10,"        15,750",             0,4,2018, 
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.59,202003,10,"        17,850",             0,19,2018, 
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.73,202003,12,"        16,800",             0,6,2018, 
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.54,202003,14,"        21,000",             0,12,2018, 
경기도 화성시 청계동,,0000,0000,시범 반도유보라 아이비파크4.0,전세,59.59,202003,18,"        22,000",             0,10,2018, 
경기도 화성시 향남읍 하길리,1410-2,1410,0002,화성 라일 플로리스 3차,월세,19.87,202003,2,           300,            20,9,2016,발안공단로2길 34
경기도 화성시 향남읍 하길리,1410-2,1410,0002,화성 라일 플로리스 3차,전세,19.27,202003,14,"         3,300",             0,8,2016,발안공단로2길 34
경상남도 거제시 고현동,978-10,0978,0010,고현동 주상복합,전세,34.32,202003,19,"         7,000",             0,12,2012,거제중앙로 1930-10
경상남도 거제시 고현동,113-1,0113,0001,나인스카이시티,월세,34.38,202003,23,           200,            25,7,2005,거제중앙로17길 10
경상남도 거제시 고현동,159-1,0159,0001,휴엔하임오피스텔,월세,24.89,202003,5,           300,            30,4,2015, 
경상남도 거제시 고현동,159-1,0159,0001,휴엔하임오피스텔,월세,65.03,202003,11,           500,            45,7,2015, 
경상남도 거제시 고현동,159-1,0159,0001,휴엔하임오피스텔,월세,76.08,202003,21,           500,            45,8,2015, 
경상남도 거제시 고현동,159-1,0159,0001,휴엔하임오피스텔,월세,65.03,202003,27,"         1,000",            40,7,2015, 
경상남도 거제시 아주동,1691-4,1691,0004,스타타워 오피스텔,월세,28.42,202003,7,           500,            33,6,2016, 
경상남도 거제시 아주동,1692-5,1692,0005,스타타워2차,월세,79.98,202003,3,           200,            32,9,2016,아주1로 8
경상남도 거제시 아주동,1692-5,1692,0005,스타타워2차,월세,51.52,202003,10,           200,            29,7,2016,아주1로 8
경상남도 거제시 연초면 죽토리,327,0327,0000,신우희가로,월세,69.3,202003,27,           500,            30,6,2006,죽토로 2
경상남도 거제시 옥포동,525-4,0525,0004,대교푸르름Ⅱ,전세,46.12,202003,18,"         6,000",             0,5,2014,옥포로21길 7
경상남도 거제시 옥포동,529-13,0529,0013,보광센츄어리2,월세,79.12,202003,5,"         1,000",            45,13,2015,옥포대첩로 19
경상남도 거제시 옥포동,529-13,0529,0013,보광센츄어리2,월세,83.52,202003,6,           500,            40,5,2015,옥포대첩로 19
경상남도 거제시 옥포동,529-13,0529,0013,보광센츄어리2,월세,38.28,202003,6,           300,            30,5,2015,옥포대첩로 19
경상남도 거제시 옥포동,529-13,0529,0013,보광센츄어리2,전세,84.07,202003,16,"         9,000",             0,3,2015,옥포대첩로 19
경상남도 거제시 옥포동,536-8,0536,0008,신화더블루,월세,55.76,202003,9,           300,            35,6,2016,옥포대첩로 22
경상남도 거제시 옥포동,536-8,0536,0008,신화더블루,월세,35.91,202003,17,           300,            33,10,2016,옥포대첩로 22
경상남도 거제시 옥포동,529-9,0529,0009,에이원오피스텔,전세,42.57,202003,16,"         6,700",             0,2,2015,옥포대첩로 25
경상남도 거제시 옥포동,551-9,0551,0009,이던필하우스,전세,54.24,202003,21,"         6,000",             0,3,2013,옥포대첩로2길 64
경상남도 거창군 거창읍 상림리,565,0565,0000,상림리오피스텔,월세,39.97,202003,14,           300,            30,3,2007,강변로1길 18-5
경상남도 거창군 거창읍 장팔리,154,0154,0000,드림빌리지,월세,32,202003,13,"         2,000",             7,6,2008,장팔2길 9
경상남도 김해시 내동,1138-1,1138,0001,경보 더:숨시티,전세,57.1,202003,19,"        15,000",             0,7,2018,경원로73번길 15
경상남도 김해시 내동,1124-1,1124,0001,동화 오피스텔,월세,28.07,202003,12,           300,            30,6,2012,경원로55번길 20
경상남도 김해시 내동,1124-1,1124,0001,동화 오피스텔,월세,21.23,202003,30,           200,            27,8,2012,경원로55번길 20
경상남도 김해시 내동,1136-4,1136,0004,디아너스,전세,66.64,202003,4,"        15,000",             0,5,2017, 
경상남도 김해시 내동,1136-4,1136,0004,디아너스,전세,64.74,202003,26,"        13,000",             0,2,2017, 
경상남도 김해시 내동,1136-4,1136,0004,디아너스,전세,65.39,202003,30,"        12,000",             0,8,2017, 
경상남도 김해시 내동,1126-2,1126,0002,블루시티 트리가,월세,78.29,202003,19,"         1,000",            70,6,2018,경원로55번길 38
경상남도 김해시 대청동,313-1,0313,0001,마루애빌딩,월세,59.49,202003,27,           500,            40,8,2011,계동로 233
경상남도 김해시 대청동,315-5,0315,0005,마인즈힐 빌딩,월세,33.03,202003,2,           500,            20,7,2012,번화1로44번길 31
경상남도 김해시 대청동,318-8,0318,0008,명진파크뷰,월세,25.75,202003,7,           500,            30,8,2014,번화2로 53
경상남도 김해시 대청동,318-8,0318,0008,명진파크뷰,월세,25.75,202003,14,           500,            30,6,2014,번화2로 53
경상남도 김해시 대청동,61-5,0061,0005,인투블루빌Ⅰ,월세,26.16,202003,13,           500,            32,11,2018,대청로210번길 36
경상남도 김해시 대청동,61-5,0061,0005,인투블루빌Ⅰ,월세,26.16,202003,22,           300,            34,10,2018,대청로210번길 36
경상남도 김해시 대청동,303-1,0303,0001,장유파로스타워,월세,54.36,202003,13,"         1,000",            35,5,2013,번화1로 40
경상남도 김해시 부원동,827-4,0827,0004,IS PLAZA 오피스텔,월세,29.75,202003,3,           500,            40,3,2019,가락로 53
경상남도 김해시 부원동,827-4,0827,0004,IS PLAZA 오피스텔,월세,29.75,202003,4,           500,            40,3,2019,가락로 53
경상남도 김해시 부원동,827-4,0827,0004,IS PLAZA 오피스텔,전세,41.26,202003,28,"        10,000",             0,13,2019,가락로 53
경상남도 김해시 부원동,606-3,0606,0003,부원동 그린코아 센텀,월세,26.58,202003,30,"         3,000",            32,4,2018,김해대로 2349
경상남도 김해시 삼계동,1489-8,1489,0008,	(1489-8)	,월세,28.5,202003,13,           200,            27,10,2005,삼계중앙로 35
경상남도 김해시 삼계동,1460-7,1460,0007,(1460-7),전세,75.12,202003,7,"        16,000",             0,6,2016,가야로169번길 5
경상남도 김해시 삼계동,1490-10,1490,0010,장안빌딩,전세,32.48,202003,26,"         3,000",             0,7,2007,삼계중앙로 25
경상남도 김해시 삼계동,1505-4,1505,0004,코아루센텀 오피스텔,월세,23.72,202003,14,"         1,000",            35,10,2018,해반천로130번길 39
경상남도 김해시 삼계동,1505-4,1505,0004,코아루센텀 오피스텔,월세,23.72,202003,21,           300,            37,7,2018,해반천로130번길 39
경상남도 김해시 삼계동,1505-4,1505,0004,코아루센텀 오피스텔,전세,25.2,202003,26,"         5,500",             0,7,2018,해반천로130번길 39
경상남도 김해시 삼계동,1505-4,1505,0004,코아루센텀 오피스텔,월세,29.36,202003,27,"         1,000",            39,3,2018,해반천로130번길 39
경상남도 김해시 삼방동,173-2,0173,0002,백송,전세,57.34,202003,11,"        10,000",             0,3,2015,활천로255번길 32-20
경상남도 김해시 삼방동,172-5,0172,0005,베스트오피스텔,월세,32.76,202003,13,"         1,000",            22,4,2002,활천로255번길 32-9
경상남도 김해시 삼방동,182-4,0182,0004,위더스오피스텔,월세,37.83,202003,25,           600,            27,3,2003,활천로267번길 8
경상남도 김해시 신문동,1521,1521,0000,장유경동리인하이스트,월세,63.65,202003,8,"         1,000",            40,26,2019, 
경상남도 김해시 어방동,529-4,0529,0004,더블리안 S-클래스,월세,40.59,202003,10,"         6,000",            20,8,2019,인제로170번길 3-8
경상남도 김해시 어방동,529-4,0529,0004,더블리안 S-클래스,월세,43.25,202003,20,"         5,000",            30,13,2019,인제로170번길 3-8
경상남도 김해시 어방동,529-2,0529,0002,동송 오피스텔,월세,25.08,202003,14,           200,            18,10,2001,인제로170번길 3-14
경상남도 김해시 어방동,530-2,0530,0002,목연오피스텔 1차,월세,22.42,202003,13,           200,            20,2,2001,인제로170번길 9-16
경상남도 김해시 진례면 송정리,205,0205,0000,(205),전세,84.42,202003,26,"        10,000",             0,3,2015, 
경상남도 김해시 진영읍 여래리,969-1,0969,0001,진영Good프라임City오피스텔,월세,24.11,202003,6,"         1,500",            30,7,2018,본산로 15-17
경상남도 김해시 진영읍 여래리,969-1,0969,0001,진영Good프라임City오피스텔,월세,24.11,202003,24,           300,            40,10,2018,본산로 15-17
경상남도 김해시 진영읍 여래리,969-1,0969,0001,진영Good프라임City오피스텔,월세,24.11,202003,27,           500,            37,10,2018,본산로 15-17
경상남도 사천시 사남면 유천리,886,0886,0000,사천 위드필스카이,월세,24.07,202003,2,"         2,000",            20,7,2017, 
경상남도 사천시 사남면 유천리,886,0886,0000,사천 위드필스카이,월세,24.01,202003,11,"         3,000",            20,9,2017, 
경상남도 사천시 사남면 유천리,886,0886,0000,사천 위드필스카이,전세,25.35,202003,24,"         6,000",             0,9,2017, 
경상남도 사천시 사남면 유천리,886,0886,0000,사천 위드필스카이,월세,24.07,202003,26,           500,            35,9,2017, 
경상남도 사천시 사천읍 평화리,157-15,0157,0015,	(157-15)	,전세,32.12,202003,30,"         3,700",             0,6,2008,읍내1길 62-5
경상남도 양산시 물금읍 가촌리,1288-3,1288,0003,미건엘리시아,전세,28.01,202003,2,"         7,500",             0,9,2016, 
경상남도 양산시 물금읍 가촌리,1288-3,1288,0003,미건엘리시아,월세,28.01,202003,13,"         1,000",            34,5,2016, 
경상남도 양산시 물금읍 가촌리,1288-3,1288,0003,미건엘리시아,전세,28.01,202003,17,"         7,000",             0,5,2016, 
경상남도 양산시 물금읍 가촌리,1288-3,1288,0003,미건엘리시아,전세,28.01,202003,18,"         7,500",             0,4,2016, 
경상남도 양산시 물금읍 가촌리,1288-3,1288,0003,미건엘리시아,월세,26.82,202003,20,           500,            39,4,2016, 
경상남도 양산시 물금읍 가촌리,1288-3,1288,0003,미건엘리시아,전세,28.01,202003,26,"         7,500",             0,7,2016, 
경상남도 양산시 물금읍 가촌리,1290-2,1290,0002,양산 유림 노르웨이 아침,월세,30.01,202003,1,           500,            45,5,2018,메기로 203
경상남도 양산시 물금읍 가촌리,1290-2,1290,0002,양산 유림 노르웨이 아침,월세,30.97,202003,21,"         2,500",            25,6,2018,메기로 203
경상남도 양산시 물금읍 가촌리,1290-2,1290,0002,양산 유림 노르웨이 아침,전세,30.97,202003,25,"        11,000",             0,10,2018,메기로 203
경상남도 양산시 물금읍 가촌리,1290-3,1290,0003,양산신도시 삼정그린코아 더 시티,전세,37.66,202003,7,"        12,000",             0,19,2018,메기로 199
경상남도 양산시 물금읍 가촌리,1290-3,1290,0003,양산신도시 삼정그린코아 더 시티,전세,23.07,202003,20,"         6,300",             0,20,2018,메기로 199
경상남도 양산시 물금읍 가촌리,1290-3,1290,0003,양산신도시 삼정그린코아 더 시티,전세,37.66,202003,20,"         9,450",             0,14,2018,메기로 199
경상남도 양산시 물금읍 가촌리,1290-3,1290,0003,양산신도시 삼정그린코아 더 시티,전세,23.07,202003,20,"         7,000",             0,19,2018,메기로 199
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,월세,29.98,202003,7,"         1,000",            40,8,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,월세,29.98,202003,7,           500,            40,11,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,월세,25.13,202003,18,           500,            33,13,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,월세,25.13,202003,18,"         1,500",            25,16,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,월세,25.13,202003,20,           500,            32,4,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,월세,25.13,202003,28,           500,            35,12,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,전세,29.98,202003,28,"         8,000",             0,13,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-18,2715,0018,네오 리더스,전세,29.98,202003,28,"         7,500",             0,13,2015,청운로 346
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,4,"        11,000",             0,10,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,13,"        12,000",             0,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,14,"        12,500",             0,12,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,15,"        12,000",             0,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,51.35,202003,16,"         5,000",            30,15,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,17,"        11,000",             0,10,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,17,"        10,000",             0,9,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,47.11,202003,18,"         1,000",            50,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,47.54,202003,18,"         3,000",            35,15,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,18,"        10,000",             0,9,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,47.54,202003,19,"         5,000",            30,7,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,19,"        12,000",             0,14,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,54.9,202003,20,"        10,000",             0,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,21,"        12,000",             0,9,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,51.35,202003,21,"         2,000",            55,13,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,21,"        10,000",             0,8,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,22,"        12,000",             0,6,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,23,"        12,000",             0,13,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,24,"        11,000",             0,8,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,24,"        11,000",             0,9,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,24,"        10,000",             0,8,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,54.9,202003,25,"         3,000",            30,7,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,25,"        13,000",             0,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,25,"         5,000",             0,11,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,51.35,202003,26,"         2,000",            42,7,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.11,202003,26,"        10,000",             0,9,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,26,"        10,000",             0,15,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,28,"        13,000",             0,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,전세,47.54,202003,28,"        11,000",             0,9,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,54.9,202003,29,"         5,000",            30,16,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,47.11,202003,30,"         2,000",            50,17,2020, 
경상남도 양산시 물금읍 범어리,2715-29,2715,0029,다인 로얄팰리스 물금3차,월세,47.54,202003,30,"         3,000",            35,8,2020, 
경상남도 양산시 물금읍 범어리,2711-23,2711,0023,디온플레이스,월세,37.4,202003,15,"         3,000",            25,9,2016, 
경상남도 양산시 물금읍 범어리,2715-8,2715,0008,범서미라클,전세,54.77,202003,2,"        10,500",             0,4,2017, 
경상남도 양산시 물금읍 범어리,2715-8,2715,0008,범서미라클,전세,54.77,202003,7,"        10,500",             0,3,2017, 
경상남도 양산시 물금읍 범어리,2715-8,2715,0008,범서미라클,월세,54.77,202003,19,"         2,000",            55,6,2017, 
경상남도 양산시 물금읍 범어리,2715-8,2715,0008,범서미라클,전세,54.77,202003,21,"        12,000",             0,7,2017, 
경상남도 양산시 물금읍 범어리,2775-10,2775,0010,신양산 코아루 캠퍼스시티,월세,23.24,202003,2,           300,            35,12,2018,부산대학로 144
경상남도 양산시 물금읍 범어리,2775-10,2775,0010,신양산 코아루 캠퍼스시티,월세,23.24,202003,6,           300,            35,5,2018,부산대학로 144
경상남도 양산시 물금읍 범어리,2775-10,2775,0010,신양산 코아루 캠퍼스시티,월세,23.24,202003,14,           500,            29,16,2018,부산대학로 144
경상남도 양산시 물금읍 범어리,2775-10,2775,0010,신양산 코아루 캠퍼스시티,전세,23.24,202003,17,"         7,000",             0,12,2018,부산대학로 144
경상남도 양산시 물금읍 범어리,2775-10,2775,0010,신양산 코아루 캠퍼스시티,전세,23.24,202003,23,"         7,000",             0,5,2018,부산대학로 144
