시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 성남분당구 금곡동,147,0147,0000,현대아리온 오피스텔,전세,42.83,202007,13,"        23,500",             0,6,2003,성남대로172번길 12
경기도 성남분당구 금곡동,147,0147,0000,현대아리온 오피스텔,전세,30.81,202007,22,"        17,850",             0,8,2003,성남대로172번길 12
경기도 성남분당구 금곡동,147,0147,0000,현대아리온 오피스텔,월세,35.49,202007,23,"         1,000",            63,5,2003,성남대로172번길 12
경기도 성남분당구 백현동,529,0529,0000,판교역 SK HUB,전세,31.15,202007,4,"        23,500",             0,8,2014,판교역로 109
경기도 성남분당구 백현동,529,0529,0000,판교역 SK HUB,전세,37.19,202007,6,"        28,500",             0,1,2014,판교역로 109
경기도 성남분당구 백현동,529,0529,0000,판교역 SK HUB,전세,31.62,202007,7,"        19,100",             0,3,2014,판교역로 109
경기도 성남분당구 백현동,529,0529,0000,판교역 SK HUB,월세,31.15,202007,18,"         1,000",            80,7,2014,판교역로 109
경기도 성남분당구 백현동,529,0529,0000,판교역 SK HUB,전세,35.38,202007,18,"        29,000",             0,6,2014,판교역로 109
경기도 성남분당구 백현동,529,0529,0000,판교역 SK HUB,전세,34.9,202007,22,"        27,500",             0,2,2014,판교역로 109
경기도 성남분당구 분당동,173-1,0173,0001,	(173-1)	,전세,54.4,202007,18,"         7,800",             0,4,2002,선지봉로 3
경기도 성남분당구 삼평동,647,0647,0000,(647),전세,25.83,202007,8,"        21,000",             0,9,2012,대왕판교로606번길 31
경기도 성남분당구 삼평동,647,0647,0000,(647),월세,32.71,202007,24,"         1,000",            84,9,2012,대왕판교로606번길 31
경기도 성남분당구 삼평동,684,0684,0000,M TOWER,전세,16.87,202007,8,"        16,000",             0,8,2012,판교역로241번길 22
경기도 성남분당구 삼평동,684,0684,0000,M TOWER,월세,16.87,202007,22,"         1,000",            63,6,2012,판교역로241번길 22
경기도 성남분당구 삼평동,684,0684,0000,M TOWER,월세,18.4,202007,24,"         4,000",            50,8,2012,판교역로241번길 22
경기도 성남분당구 삼평동,713,0713,0000,천석미래로,전세,27.76,202007,15,"        22,000",             0,3,2018,동판교로266번길 14
경기도 성남분당구 삼평동,617,0617,0000,판교 테크노밸리 브릿지타워,월세,24.76,202007,10,"         3,000",            60,8,2015,판교로227번길 6
경기도 성남분당구 삼평동,617,0617,0000,판교 테크노밸리 브릿지타워,월세,21.43,202007,25,"        15,000",            20,7,2015,판교로227번길 6
경기도 성남분당구 삼평동,617,0617,0000,판교 테크노밸리 브릿지타워,월세,24.76,202007,30,"         1,000",            70,7,2015,판교로227번길 6
경기도 성남분당구 삼평동,658,0658,0000,판교역 KCC웰츠타워(658-0),전세,39.69,202007,9,"        28,000",             0,10,2013,분당내곡로 159
경기도 성남분당구 삼평동,658,0658,0000,판교역 KCC웰츠타워(658-0),월세,39.69,202007,24,"         1,000",           110,7,2013,분당내곡로 159
경기도 성남분당구 삼평동,653,0653,0000,판교역 푸르지오시티,월세,29.83,202007,2,"         1,000",            80,13,2014,대왕판교로606번길 45
경기도 성남분당구 삼평동,653,0653,0000,판교역 푸르지오시티,월세,28.85,202007,3,"         5,000",            53,11,2014,대왕판교로606번길 45
경기도 성남분당구 삼평동,653,0653,0000,판교역 푸르지오시티,전세,26.77,202007,6,"        24,000",             0,12,2014,대왕판교로606번길 45
경기도 성남분당구 삼평동,653,0653,0000,판교역 푸르지오시티,전세,23.95,202007,8,"        22,500",             0,9,2014,대왕판교로606번길 45
경기도 성남분당구 삼평동,653,0653,0000,판교역 푸르지오시티,전세,23.95,202007,10,"        24,000",             0,14,2014,대왕판교로606번길 45
경기도 성남분당구 삼평동,653,0653,0000,판교역 푸르지오시티,월세,29.83,202007,20,"         1,000",            80,8,2014,대왕판교로606번길 45
경기도 성남분당구 서현동,245-1,0245,0001,분당오벨리스크,월세,35.78,202007,1,"         8,000",            35,6,2003,서현로 216
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,80,202007,6,"        27,500",             0,5,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,40,202007,7,"        17,000",             0,11,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,40,202007,8,"        16,500",             0,11,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,월세,40,202007,9,"         4,000",            45,18,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,40,202007,9,"        16,500",             0,4,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,월세,40,202007,10,"         1,000",            65,8,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,40,202007,10,"        16,200",             0,8,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,월세,68,202007,17,"         3,000",            90,24,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,40,202007,20,"        17,500",             0,8,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,80,202007,22,"        30,000",             0,18,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,월세,80,202007,28,"         5,000",           100,8,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,전세,35,202007,29,"        15,000",             0,19,2004,서현로 170
경기도 성남분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,월세,40,202007,30,"         1,000",            65,12,2004,서현로 170
경기도 성남분당구 서현동,251-3,0251,0003,엘지분당에클라트,월세,45.01,202007,6,"         1,000",            70,10,2004,서현로 184
경기도 성남분당구 서현동,251-3,0251,0003,엘지분당에클라트,월세,45.01,202007,17,"         1,000",            70,9,2004,서현로 184
경기도 성남분당구 서현동,276-1,0276,0001,한라시그마파크,월세,36.91,202007,9,"         5,000",            45,4,2003,황새울로 307
경기도 성남분당구 서현동,276-1,0276,0001,한라시그마파크,월세,37.31,202007,17,"        16,000",            10,10,2003,황새울로 307
경기도 성남분당구 서현동,276-1,0276,0001,한라시그마파크,월세,35.44,202007,25,"         2,000",            65,12,2003,황새울로 307
경기도 성남분당구 수내동,4-3,0004,0003,두산위브센티움 2,전세,36.81,202007,1,"        17,850",             0,4,2003,수내로 42
경기도 성남분당구 수내동,4-3,0004,0003,두산위브센티움 2,전세,36.81,202007,1,"        17,000",             0,12,2003,수내로 42
경기도 성남분당구 수내동,4-2,0004,0002,두산위브센티움Ⅰ,월세,36.81,202007,21,"         1,000",            65,10,2003,수내로 38
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,월세,21.85,202007,2,"         2,000",            50,20,2004,백현로 105
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,전세,55.27,202007,2,"        33,000",             0,23,2004,백현로 105
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,월세,25.81,202007,2,"         2,000",            55,20,2004,백현로 105
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,월세,21.85,202007,7,"         1,000",            55,10,2004,백현로 105
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,월세,71.82,202007,9,"         3,000",           150,29,2004,백현로 105
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,월세,21.85,202007,9,"         1,000",            55,16,2004,백현로 105
경기도 성남분당구 수내동,23-1,0023,0001,로얄팰리스 하우스빌,전세,55.27,202007,21,"        33,000",             0,11,2004,백현로 105
경기도 성남분당구 수내동,10-1,0010,0001,분당 트라팰리스,전세,50.99,202007,4,"        24,000",             0,11,2004,황새울로 234
경기도 성남분당구 수내동,10-1,0010,0001,분당 트라팰리스,전세,53.42,202007,6,"        25,000",             0,6,2004,황새울로 234
경기도 성남분당구 수내동,10-1,0010,0001,분당 트라팰리스,월세,53.42,202007,7,"         1,000",            95,4,2004,황새울로 234
경기도 성남분당구 수내동,10-1,0010,0001,분당 트라팰리스,전세,53.42,202007,8,"        25,000",             0,3,2004,황새울로 234
경기도 성남분당구 수내동,16-4,0016,0004,삼라마이다스빌,전세,115.95,202007,1,"        41,000",             0,10,2004,황새울로200번길 32
경기도 성남분당구 수내동,5-2,0005,0002,삼성보보스쉐르빌,전세,33.76,202007,14,"        18,500",             0,24,2004,수내로 54
경기도 성남분당구 수내동,5-2,0005,0002,삼성보보스쉐르빌,월세,33.76,202007,28,"        11,000",            25,18,2004,수내로 54
경기도 성남분당구 수내동,22-1,0022,0001,수내동 퍼스티플러스오피스텔,월세,34.05,202007,14,"         1,000",            55,5,2004,황새울로 196
경기도 성남분당구 수내동,22-1,0022,0001,수내동 퍼스티플러스오피스텔,전세,59.78,202007,22,"        32,000",             0,11,2004,황새울로 196
경기도 성남분당구 수내동,6-6,0006,0006,오피스텔 트레벨,월세,32.2,202007,6,           500,            60,6,2002,황새울로258번길 35
경기도 성남분당구 수내동,11-1,0011,0001,청구블루빌,전세,35.67,202007,3,"        16,000",             0,10,2000,황새울로 224
경기도 성남분당구 수내동,11-1,0011,0001,청구블루빌,전세,37.4,202007,17,"        14,000",             0,2,2000,황새울로 224
경기도 성남분당구 수내동,11-1,0011,0001,청구블루빌,전세,42.12,202007,31,"        16,000",             0,6,2000,황새울로 224
경기도 성남분당구 수내동,16-7,0016,0007,한솔인피니티오피스텔,전세,36.18,202007,5,"        16,500",             0,6,2004,황새울로200번길 22
경기도 성남분당구 수내동,16-7,0016,0007,한솔인피니티오피스텔,월세,36.18,202007,6,"         1,000",            65,9,2004,황새울로200번길 22
경기도 성남분당구 수내동,16-7,0016,0007,한솔인피니티오피스텔,전세,34.28,202007,27,"        17,000",             0,10,2004,황새울로200번길 22
경기도 성남분당구 야탑동,275-3,0275,0003,	(275-3)	,월세,26.94,202007,18,"         9,000",            21,3,2002,벌말로 43
경기도 성남분당구 야탑동,264-1,0264,0001,FOREST HOUSE,월세,68.13,202007,10,"         5,000",            80,4,2003,벌말로30번길 46
경기도 성남분당구 야탑동,367-5,0367,0005,노블리치1오피스텔,월세,34.17,202007,9,"         1,000",            63,7,2003,성남대로916번길 20
경기도 성남분당구 야탑동,367-5,0367,0005,노블리치1오피스텔,전세,39.05,202007,10,"        16,000",             0,7,2003,성남대로916번길 20
경기도 성남분당구 야탑동,367-6,0367,0006,노블리치2오피스텔,월세,35.58,202007,18,           500,            65,7,2002,야탑로 103
경기도 성남분당구 야탑동,513-3,0513,0003,라비앙오피스텔 분당,전세,31.62,202007,10,"        15,000",             0,8,2004,성남대로 884-9
경기도 성남분당구 야탑동,220-1,0220,0001,로잔티움파크,전세,83.33,202007,18,"        30,000",             0,4,2004,벌말로50번길 42
경기도 성남분당구 야탑동,342-2,0342,0002,르네상스분당오피스텔,전세,51.39,202007,8,"        21,000",             0,8,2003,장미로48번길 10
경기도 성남분당구 야탑동,342-2,0342,0002,르네상스분당오피스텔,월세,33.72,202007,13,"         1,000",            60,8,2003,장미로48번길 10
경기도 성남분당구 야탑동,342-2,0342,0002,르네상스분당오피스텔,월세,34.89,202007,15,"         1,000",            70,5,2003,장미로48번길 10
경기도 성남분당구 야탑동,342-2,0342,0002,르네상스분당오피스텔,월세,34.89,202007,28,"         1,000",            70,8,2003,장미로48번길 10
경기도 성남분당구 야탑동,149-2,0149,0002,분당 더 헤리움,전세,19.37,202007,6,"        14,000",             0,2,2019,판교로711번길 12
경기도 성남분당구 야탑동,360-1,0360,0001,시그마 3,전세,47.85,202007,1,"        20,000",             0,10,2003,장미로 78
경기도 성남분당구 야탑동,360-1,0360,0001,시그마 3,월세,33.07,202007,7,"         1,000",            60,4,2003,장미로 78
경기도 성남분당구 야탑동,360-1,0360,0001,시그마 3,전세,28.65,202007,8,"        16,000",             0,4,2003,장미로 78
경기도 성남분당구 야탑동,219-1,0219,0001,아델파크빌,전세,82.26,202007,2,"        30,000",             0,5,2004,장미로 198
경기도 성남분당구 야탑동,219-1,0219,0001,아델파크빌,전세,67.91,202007,12,"        27,300",             0,7,2004,장미로 198
경기도 성남분당구 야탑동,219-1,0219,0001,아델파크빌,월세,67.91,202007,22,"        11,000",            60,8,2004,장미로 198
경기도 성남분당구 야탑동,219-2,0219,0002,야탑 브라운스톤 오피스텔,전세,93.5,202007,8,"        29,000",             0,4,2005,야탑로205번길 40
경기도 성남분당구 야탑동,342-3,0342,0003,엔즈 빌 오피스텔,월세,31.96,202007,2,"         3,000",            50,5,2003,장미로48번길 14
경기도 성남분당구 야탑동,342-3,0342,0003,엔즈 빌 오피스텔,월세,29.69,202007,4,"         1,500",            52,8,2003,장미로48번길 14
경기도 성남분당구 야탑동,514-4,0514,0004,프리아오피스텔,전세,36.23,202007,1,"        14,000",             0,2,2002,야탑로 106
경기도 성남분당구 운중동,947,0947,0000,청호델피노,전세,31.02,202007,4,"        20,000",             0,6,2016,운중로 120
경기도 성남분당구 운중동,947,0947,0000,청호델피노,월세,31.02,202007,15,"         2,000",            70,8,2016,운중로 120
경기도 성남분당구 운중동,947,0947,0000,청호델피노,월세,31.02,202007,23,"         6,000",            50,7,2016,운중로 120
경기도 성남분당구 운중동,943,0943,0000,큐브타워,월세,32.36,202007,20,"         7,000",            40,9,2015, 
경기도 성남분당구 운중동,913,0913,0000,힐스테이트 판교 모비우스,월세,82.25,202007,16,"        10,000",           150,7,2018,석운로 440
경기도 성남분당구 운중동,913,0913,0000,힐스테이트 판교 모비우스,전세,83.51,202007,28,"        52,000",             0,6,2018,석운로 440
경기도 성남분당구 정자동,168-1,0168,0001,대림아크로텔,전세,41.09,202007,4,"        23,500",             0,3,2004,성남대로 295
경기도 성남분당구 정자동,168-1,0168,0001,대림아크로텔,전세,29.39,202007,7,"        18,500",             0,3,2004,성남대로 295
경기도 성남분당구 정자동,168-1,0168,0001,대림아크로텔,전세,34.07,202007,14,"        20,470",             0,5,2004,성남대로 295
경기도 성남분당구 정자동,168-1,0168,0001,대림아크로텔,전세,34.81,202007,27,"        20,000",             0,9,2004,성남대로 295
경기도 성남분당구 정자동,28-1,0028,0001,로얄팰리스,전세,159.38,202007,17,"        92,000",             0,17,2003,성남대로 449
경기도 성남분당구 정자동,17-2,0017,0002,백궁 동양파라곤,전세,52.49,202007,2,"        37,000",             0,10,2004,느티로 22
경기도 성남분당구 정자동,17-2,0017,0002,백궁 동양파라곤,전세,25.12,202007,4,"        20,000",             0,5,2004,느티로 22
경기도 성남분당구 정자동,17-2,0017,0002,백궁 동양파라곤,월세,30.5,202007,23,"         1,000",            75,6,2004,느티로 22
경기도 성남분당구 정자동,162-1,0162,0001,분당 정자동 푸르지오시티,전세,76.65,202007,6,"        53,000",             0,5,2013,정자로 2
경기도 성남분당구 정자동,162-1,0162,0001,분당 정자동 푸르지오시티,전세,84.87,202007,18,"        58,000",             0,23,2013,정자로 2
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,월세,37.68,202007,9,"        10,000",            60,32,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,전세,37.72,202007,13,"        25,000",             0,31,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,월세,37.72,202007,17,"        24,500",             5,24,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,전세,37.72,202007,18,"        27,000",             0,6,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,월세,37.72,202007,18,"         1,000",            90,9,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,전세,64.26,202007,18,"        42,200",             0,21,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,전세,52.98,202007,20,"        39,900",             0,8,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,전세,37.72,202007,24,"        26,000",             0,13,2005,성남대로 393
경기도 성남분당구 정자동,7,0007,0000,분당두산위브파빌리온,전세,37.72,202007,30,"        26,000",             0,33,2005,성남대로 393
경기도 성남분당구 정자동,24,0024,0000,분당인텔리지2,월세,38.16,202007,1,"         2,000",            70,22,2004,정자일로 177
경기도 성남분당구 정자동,24,0024,0000,분당인텔리지2,전세,26.42,202007,2,"        17,600",             0,35,2004,정자일로 177
경기도 성남분당구 정자동,24,0024,0000,분당인텔리지2,월세,33.12,202007,16,"         1,000",            65,11,2004,정자일로 177
경기도 성남분당구 정자동,24,0024,0000,분당인텔리지2,전세,64.51,202007,17,"        37,500",             0,16,2004,정자일로 177
경기도 성남분당구 정자동,24,0024,0000,분당인텔리지2,월세,33.12,202007,18,"         1,000",            65,15,2004,정자일로 177
경기도 성남분당구 정자동,27,0027,0000,정자 I′PARK,전세,149.31,202007,7,"        70,000",             0,9,2002,백현로 100
경기도 성남분당구 정자동,16-2,0016,0002,정자동2차푸르지오시티,전세,29.99,202007,3,"        23,000",             0,3,2013,정자일로 197
경기도 성남분당구 정자동,16-2,0016,0002,정자동2차푸르지오시티,월세,30.27,202007,7,"         1,000",            75,17,2013,정자일로 197
경기도 성남분당구 정자동,16-2,0016,0002,정자동2차푸르지오시티,전세,29.99,202007,8,"        22,000",             0,3,2013,정자일로 197
경기도 성남분당구 정자동,16-2,0016,0002,정자동2차푸르지오시티,월세,29.99,202007,14,"         1,000",            75,8,2013,정자일로 197
경기도 성남분당구 정자동,16-2,0016,0002,정자동2차푸르지오시티,월세,30.27,202007,18,"         1,000",            75,9,2013,정자일로 197
경기도 성남분당구 정자동,16-2,0016,0002,정자동2차푸르지오시티,전세,30.89,202007,18,"        23,000",             0,13,2013,정자일로 197
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,1,"        20,500",             0,13,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,47.79,202007,1,"        40,950",             0,29,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,1,"        19,000",             0,4,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,2,"        19,950",             0,6,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,29.44,202007,2,"         5,000",            66,28,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.29,202007,2,"        19,900",             0,34,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.08,202007,3,"         3,000",            56,16,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,29.44,202007,3,"        14,000",            40,14,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,24.98,202007,3,"        17,430",             0,10,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,29.44,202007,4,"         1,000",            87,17,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.72,202007,4,"         3,000",            58,21,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,24.98,202007,4,"         1,000",            67,11,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,24.98,202007,6,"        20,000",             0,19,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,6,"        21,000",             0,15,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.08,202007,6,"         1,000",            65,8,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,24.98,202007,6,"        19,950",             0,20,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,24.98,202007,6,"         1,000",            68,31,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,24.98,202007,6,"         3,000",            60,31,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,48.16,202007,9,"        37,800",             0,31,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,29.25,202007,9,"        24,600",             0,11,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.72,202007,10,"         2,000",            65,14,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.08,202007,10,"         1,000",            65,16,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,29.25,202007,10,"         1,000",            85,26,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,10,"        19,420",             0,7,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.39,202007,11,"        20,300",             0,33,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,13,"        20,500",             0,29,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.08,202007,13,"         1,000",            68,25,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,24.98,202007,13,"        20,500",             0,12,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,24.98,202007,14,"        10,000",            40,27,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.39,202007,16,"        21,000",             0,13,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.72,202007,16,"         1,000",            65,13,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,29.44,202007,20,"        24,000",             0,8,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,42.79,202007,21,"        37,000",             0,34,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,47.79,202007,22,"        39,000",             0,8,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,24.98,202007,22,"        20,500",             0,22,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.27,202007,23,"        20,500",             0,15,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.41,202007,25,"         1,000",            65,12,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.39,202007,27,"        21,000",             0,8,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.27,202007,28,"        20,000",             0,24,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25,202007,28,"         6,000",            44,4,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,월세,25.08,202007,29,"         5,000",            50,16,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,30,"        21,000",             0,25,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,31,"        21,000",             0,16,2015, 
경기도 성남분당구 정자동,162-2,0162,0002,정자동3차 푸르지오 시티,전세,25.08,202007,31,"        21,000",             0,33,2015, 
경기도 성남분당구 정자동,16-1,0016,0001,정자역 AK 와이즈플레이스,전세,20.5,202007,7,"        17,500",             0,12,2015, 
경기도 성남분당구 정자동,16-1,0016,0001,정자역 AK 와이즈플레이스,월세,45.6,202007,13,"        35,000",            15,24,2015, 
경기도 성남분당구 정자동,16-1,0016,0001,정자역 AK 와이즈플레이스,전세,32.83,202007,14,"        24,700",             0,7,2015, 
경기도 성남분당구 정자동,16-1,0016,0001,정자역 AK 와이즈플레이스,월세,26.65,202007,15,"         3,000",            63,17,2015, 
경기도 성남분당구 정자동,16-1,0016,0001,정자역 AK 와이즈플레이스,전세,26.65,202007,23,"        21,000",             0,9,2015, 
경기도 성남분당구 정자동,165-1,0165,0001,정자역 엠코헤리츠 1단지,전세,25.36,202007,1,"        20,500",             0,6,2014,정자일로 146
경기도 성남분당구 정자동,165-1,0165,0001,정자역 엠코헤리츠 1단지,전세,29.73,202007,2,"        21,000",             0,6,2014,정자일로 146
경기도 성남분당구 정자동,165-1,0165,0001,정자역 엠코헤리츠 1단지,월세,29.73,202007,3,"         1,000",            73,6,2014,정자일로 146
경기도 성남분당구 정자동,165-1,0165,0001,정자역 엠코헤리츠 1단지,전세,29.73,202007,13,"        21,000",             0,4,2014,정자일로 146
경기도 성남분당구 정자동,166-1,0166,0001,정자역 엠코헤리츠 2단지,월세,29.73,202007,13,"         1,000",            73,11,2014,정자일로 140
경기도 성남분당구 판교동,625,0625,0000,리버스토리,전세,42.52,202007,7,"        21,000",             0,6,2011,운중로 242
경기도 성남분당구 판교동,625,0625,0000,리버스토리,전세,48.88,202007,13,"        28,000",             0,5,2011,운중로 242
경기도 성남분당구 판교동,625,0625,0000,리버스토리,월세,38.82,202007,23,"         1,000",            85,7,2011,운중로 242
경기도 성남분당구 판교동,625,0625,0000,리버스토리,전세,42.52,202007,27,"        21,000",             0,6,2011,운중로 242
경기도 성남수정구 수진동,4558,4558,0000,루반,월세,52.64,202007,3,"         8,000",            70,8,2018,성남대로 1211
경기도 성남수정구 수진동,4558,4558,0000,루반,월세,28.06,202007,8,"         1,000",            60,4,2018,성남대로 1211
경기도 성남수정구 수진동,4558,4558,0000,루반,월세,31.94,202007,30,"         3,000",            65,3,2018,성남대로 1211
경기도 성남수정구 수진동,4510-1,4510,0001,샛별오피스텔,월세,28.08,202007,17,"         1,000",            43,3,2003,제일로 101
경기도 성남수정구 수진동,4538-3,4538,0003,태평오피스텔,전세,49.58,202007,23,"        22,000",             0,4,2009,수정로 60
경기도 성남수정구 신흥동,2563,2563,0000,더하우스 스테이션Ⅱ,전세,69.61,202007,2,"        30,000",             0,14,2020,공원로339번길 17
경기도 성남수정구 신흥동,2563,2563,0000,더하우스 스테이션Ⅱ,전세,65.67,202007,4,"        31,000",             0,14,2020,공원로339번길 17
경기도 성남수정구 신흥동,2463-4,2463,0004,한신프라자,월세,25.92,202007,7,           500,            35,9,1992,산성대로 331
경기도 성남수정구 창곡동,559-7,0559,0007,위례 헤리움,전세,20.96,202007,4,"        13,650",             0,10,2018,위례서일로 30
경기도 성남수정구 창곡동,559-7,0559,0007,위례 헤리움,전세,39.46,202007,11,"        29,000",             0,6,2018,위례서일로 30
경기도 성남수정구 창곡동,559-10,0559,0010,위례엘포트한라비발디,전세,23.58,202007,20,"        18,500",             0,17,2020,위례서일로 46
경기도 성남수정구 창곡동,559-10,0559,0010,위례엘포트한라비발디,전세,23.58,202007,24,"        17,500",             0,6,2020,위례서일로 46
경기도 성남수정구 창곡동,,0000,0000,위례우남역 퍼스트푸르지오시티,전세,57.73,202007,11,"        37,000",             0,16,2018, 
경기도 성남수정구 창곡동,,0000,0000,위례우남역 퍼스트푸르지오시티,전세,35.43,202007,18,"        23,500",             0,17,2018, 
경기도 성남수정구 창곡동,,0000,0000,위례우남역 퍼스트푸르지오시티,전세,50.36,202007,22,"        30,000",             0,8,2018, 
경기도 성남수정구 창곡동,,0000,0000,위례우남역KCC웰츠타워,전세,51.48,202007,15,"        34,500",             0,11,2018, 
