시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 성남중원구 여수동,188,0188,0000,시티 스마트캐슬2.0,월세,24.17,202006,2,"        10,000",            34,3,2019,양현로 413
경기도 성남중원구 여수동,188,0188,0000,시티 스마트캐슬2.0,전세,24.17,202006,6,"        18,000",             0,6,2019,양현로 413
경기도 성남중원구 여수동,188,0188,0000,시티 스마트캐슬2.0,전세,26.77,202006,30,"        18,000",             0,2,2019,양현로 413
경기도 성남중원구 여수동,201,0201,0000,시티파크,월세,21.59,202006,6,"         3,000",            55,7,2019,양현로405번길 17
경기도 성남중원구 여수동,201,0201,0000,시티파크,월세,27.33,202006,9,"         1,000",            70,4,2019,양현로405번길 17
경기도 성남중원구 여수동,205,0205,0000,신야탑 푸르지오시티Ⅰ,월세,29.05,202006,10,"         5,000",            40,4,2013,양현로405번길 5
경기도 성남중원구 여수동,205,0205,0000,신야탑 푸르지오시티Ⅰ,전세,29.05,202006,18,"        18,000",             0,7,2013,양현로405번길 5
경기도 성남중원구 하대원동,110-1,0110,0001,모란역리베니움I,전세,40.83,202006,11,"        23,000",             0,8,2017,둔촌대로 160
경기도 수원권선구 권선동,1013-1,1013,0001,세종그랑시아,전세,32.7,202006,1,"        13,800",             0,12,2004,효원로256번길 15
경기도 수원권선구 권선동,1013-1,1013,0001,세종그랑시아,전세,32.91,202006,2,"        12,000",             0,4,2004,효원로256번길 15
경기도 수원권선구 권선동,1013-1,1013,0001,세종그랑시아,월세,29.17,202006,4,           300,            47,3,2004,효원로256번길 15
경기도 수원권선구 권선동,1013-1,1013,0001,세종그랑시아,전세,32.7,202006,6,"        12,700",             0,6,2004,효원로256번길 15
경기도 수원권선구 권선동,1011-14,1011,0014,올림픽공원대우미래사랑 101동,월세,31.88,202006,16,"         5,000",            24,9,2004,효원로230번길 38
경기도 수원권선구 권선동,1011-14,1011,0014,올림픽공원대우미래사랑 101동,전세,58.55,202006,25,"        15,800",             0,3,2004,효원로230번길 38
경기도 수원권선구 권선동,1011-14,1011,0014,올림픽공원대우미래사랑 101동,전세,71.61,202006,27,"        18,600",             0,13,2004,효원로230번길 38
경기도 수원권선구 권선동,1011-10,1011,0010,올림픽공원대우미래사랑102동,전세,68.08,202006,11,"        17,000",             0,5,2004,효원로230번길 24
경기도 수원권선구 권선동,1011-10,1011,0010,올림픽공원대우미래사랑102동,전세,71.61,202006,26,"        19,500",             0,12,2004,효원로230번길 24
경기도 수원권선구 권선동,1023-2,1023,0002,이오스 오피스텔,전세,27.45,202006,18,"         9,600",             0,7,2004,권광로 145
경기도 수원권선구 권선동,1023-2,1023,0002,이오스 오피스텔,월세,30,202006,22,"         1,000",            40,4,2004,권광로 145
경기도 수원권선구 권선동,1013,1013,0000,지오베르크,전세,75.3,202006,17,"        21,500",             0,4,2006,효원로256번길 7
경기도 수원권선구 권선동,1010-1,1010,0001,청광 노블하임,월세,30.98,202006,2,"         1,000",            40,8,2005,경수대로 408
경기도 수원권선구 권선동,1010-1,1010,0001,청광 노블하임,전세,30.98,202006,8,"         8,000",             0,3,2005,경수대로 408
경기도 수원권선구 권선동,1010-1,1010,0001,청광 노블하임,월세,30.98,202006,9,"         2,500",            30,3,2005,경수대로 408
경기도 수원권선구 권선동,1010-1,1010,0001,청광 노블하임,전세,30.98,202006,15,"         9,800",             0,9,2005,경수대로 408
경기도 수원권선구 권선동,1010-1,1010,0001,청광 노블하임,전세,30.98,202006,20,"         8,800",             0,6,2005,경수대로 408
경기도 수원권선구 권선동,1013-4,1013,0004,한라비발디파크,전세,87.06,202006,24,"        20,000",             0,2,2006,효원로256번길 33
경기도 수원권선구 권선동,1013-4,1013,0004,한라비발디파크,전세,71.27,202006,26,"        18,300",             0,6,2006,효원로256번길 33
경기도 수원권선구 금곡동,1114,1114,0000,딜라이트1,전세,36.93,202006,20,"        13,500",             0,6,2018,금곡로 213
경기도 수원권선구 금곡동,1114,1114,0000,딜라이트1,전세,36.93,202006,30,"        12,000",             0,4,2018,금곡로 213
경기도 수원권선구 금곡동,1113-5,1113,0005,로얄팰리스,월세,45.59,202006,20,"         2,500",            50,9,2017, 
경기도 수원권선구 금곡동,1115-2,1115,0002,로얄팰리스 2차,전세,50.57,202006,6,"        15,500",             0,7,2018,금곡로 235
경기도 수원권선구 금곡동,1115-3,1115,0003,로얄팰리스3차,월세,49.25,202006,12,"         4,000",            40,4,2019,금곡로 229
경기도 수원권선구 금곡동,1115-3,1115,0003,로얄팰리스3차,월세,47.37,202006,19,"         2,766",            12,6,2019,금곡로 229
경기도 수원권선구 금곡동,1125-3,1125,0003,세종 헤르메스 오피스텔,전세,27.52,202006,10,"        12,000",             0,6,2018,금곡로196번길 102
경기도 수원권선구 금곡동,1125-3,1125,0003,세종 헤르메스 오피스텔,전세,53.49,202006,17,"        15,500",             0,6,2018,금곡로196번길 102
경기도 수원권선구 금곡동,1118-1,1118,0001,세종타운721,월세,25.72,202006,3,           500,            47,4,2017, 
경기도 수원권선구 금곡동,1118-1,1118,0001,세종타운721,전세,24.6,202006,18,"         8,000",             0,8,2017, 
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,전세,27.82,202006,12,"        13,000",             0,8,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,월세,27.82,202006,16,"         3,400",            30,9,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,전세,27.82,202006,19,"        12,000",             0,9,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,월세,27.82,202006,19,           500,            45,6,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,월세,27.82,202006,20,"         3,000",            30,8,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,월세,27.82,202006,25,"         3,000",            30,6,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1113-1,1113,0001,수원 호매실 동광뷰웰,전세,37.79,202006,27,"        17,000",             0,2,2020,금곡로197번길 18-20
경기도 수원권선구 금곡동,1115-1,1115,0001,아주리센 테라스파크,전세,40.97,202006,11,"        16,000",             0,5,2019,금곡로197번길 18-82
경기도 수원권선구 금곡동,1110,1110,0000,에이스카운티포유,월세,28.18,202006,10,"         1,000",            55,10,2019,금곡로197번길 28
경기도 수원권선구 금곡동,1110,1110,0000,에이스카운티포유,월세,28.69,202006,16,"         4,000",            35,7,2019,금곡로197번길 28
경기도 수원권선구 금곡동,1110,1110,0000,에이스카운티포유,전세,28.18,202006,19,"        12,000",             0,4,2019,금곡로197번길 28
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,전세,34.17,202006,1,"        14,000",             0,5,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,월세,36.88,202006,3,"         5,000",            30,6,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,월세,34.17,202006,9,"         2,000",            50,6,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,전세,36.88,202006,9,"        16,000",             0,8,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,전세,32.74,202006,9,"        15,000",             0,3,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,월세,36.88,202006,22,"         2,000",            55,4,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,전세,36.88,202006,27,"        16,000",             0,9,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,전세,32.74,202006,27,"        13,000",             0,9,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,전세,32.74,202006,29,"        15,000",             0,3,2020,금곡로196번길 15
경기도 수원권선구 금곡동,1118-3,1118,0003,커낼파크,월세,36.88,202006,29,"         3,000",            50,5,2020,금곡로196번길 15
경기도 수원영통구 영통동,998-7,0998,0007,(998-7),월세,24.38,202006,6,"         2,000",            50,15,2017, 
경기도 수원영통구 영통동,998-7,0998,0007,(998-7),전세,24.38,202006,13,"        13,600",             0,7,2017, 
경기도 수원영통구 영통동,998-7,0998,0007,(998-7),월세,27.65,202006,15,"         1,000",            60,13,2017, 
경기도 수원영통구 영통동,998-7,0998,0007,(998-7),월세,24.38,202006,20,"         1,000",            54,12,2017, 
경기도 수원영통구 영통동,998-7,0998,0007,(998-7),전세,24.38,202006,20,"        14,800",             0,11,2017, 
경기도 수원영통구 영통동,998-7,0998,0007,(998-7),월세,20.06,202006,30,           950,            51,15,2017, 
경기도 수원영통구 영통동,945-2,0945,0002,수원영통리슈빌스카이오피스텔,전세,97.13,202006,25,"        24,000",             0,8,2006,중부대로 604
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,월세,26.08,202006,2,           500,            53,16,2017, 
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,월세,26.08,202006,3,           750,            50,13,2017, 
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,월세,26.08,202006,6,"         1,000",            55,5,2017, 
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,월세,26.08,202006,8,"         5,000",            48,10,2017, 
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,월세,26.08,202006,19,           500,            53,6,2017, 
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,전세,26.08,202006,23,"        13,500",             0,6,2017, 
경기도 수원영통구 영통동,1012-1,1012,0001,영통역아이파크,월세,26.08,202006,26,"         3,700",            40,10,2017, 
경기도 수원영통구 영통동,958-2,0958,0002,훼미리타워,월세,31.21,202006,30,           500,            37,10,2000,봉영로 1617
경기도 수원영통구 원천동,604,0604,0000,광교 더샵,전세,83.66,202006,1,"        40,000",             0,40,,광교호수로 15
경기도 수원영통구 원천동,604,0604,0000,광교 더샵,전세,83.66,202006,18,"        42,500",             0,31,,광교호수로 15
경기도 수원영통구 원천동,604,0604,0000,광교 더샵,월세,83.66,202006,20,"        10,000",           110,32,,광교호수로 15
경기도 수원영통구 원천동,604,0604,0000,광교 더샵,전세,83.66,202006,25,"        44,000",             0,30,,광교호수로 15
경기도 수원영통구 원천동,593,0593,0000,광교아이파크,전세,85,202006,19,"        46,000",             0,12,2018,광교호수공원로 80
경기도 수원영통구 원천동,593,0593,0000,광교아이파크,전세,85,202006,26,"        46,000",             0,24,2018,광교호수공원로 80
경기도 수원영통구 원천동,593,0593,0000,광교아이파크,월세,85,202006,30,"        10,000",           130,7,2018,광교호수공원로 80
경기도 수원영통구 이의동,1351,1351,0000,광교 경동 해피리움,전세,22.51,202006,6,"        13,500",             0,12,2014,에듀타운로 108
경기도 수원영통구 이의동,1351,1351,0000,광교 경동 해피리움,전세,23.56,202006,21,"        14,700",             0,13,2014,에듀타운로 108
경기도 수원영통구 이의동,1351,1351,0000,광교 경동 해피리움,월세,20.86,202006,22,"         3,000",            35,11,2014,에듀타운로 108
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,월세,16.8,202006,1,"         3,000",            30,8,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,전세,16.8,202006,2,"        12,000",             0,4,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,월세,16.8,202006,9,           500,            45,7,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,전세,16.8,202006,13,"        12,000",             0,4,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,전세,16.8,202006,15,"        11,000",             0,6,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,월세,16.8,202006,26,"         3,000",            30,7,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1349,1349,0000,광교 더로프트,전세,16.8,202006,27,"        10,000",             0,7,2014,에듀타운로106번길 46
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,월세,43.62,202006,2,"         1,000",            85,11,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,월세,43.62,202006,2,"         1,000",            82,11,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,전세,34.3,202006,6,"        18,900",             0,12,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,월세,24.28,202006,8,"         1,000",            45,13,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,전세,24.28,202006,12,"        13,600",             0,7,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,전세,24.28,202006,12,"        13,600",             0,7,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,전세,24.28,202006,17,"        13,500",             0,11,2013,광교로 116
경기도 수원영통구 이의동,1351-2,1351,0002,광교 코아루에스,월세,34.3,202006,24,"         1,000",            70,11,2013,광교로 116
경기도 수원영통구 이의동,1258-3,1258,0003,광교 파인렉스1,전세,26.68,202006,16,"        12,600",             0,10,2013,대학로 40
경기도 수원영통구 이의동,1257-4,1257,0004,광교 파인렉스2,전세,25.35,202006,9,"        12,500",             0,8,2013,대학3로4번길 2
경기도 수원영통구 이의동,1331,1331,0000,광교 푸르지오 월드마크,전세,43.78,202006,3,"        23,700",             0,3,2015,센트럴타운로 107
경기도 수원영통구 이의동,1331,1331,0000,광교 푸르지오 월드마크,전세,23.13,202006,4,"        13,000",             0,5,2015,센트럴타운로 107
경기도 수원영통구 이의동,1331,1331,0000,광교 푸르지오 월드마크,월세,32.06,202006,17,"         1,000",            70,3,2015,센트럴타운로 107
경기도 수원영통구 이의동,1331,1331,0000,광교 푸르지오 월드마크,전세,26.19,202006,18,"        15,750",             0,7,2015,센트럴타운로 107
경기도 수원영통구 이의동,1331,1331,0000,광교 푸르지오 월드마크,전세,23.13,202006,23,"        12,600",             0,3,2015,센트럴타운로 107
경기도 수원영통구 이의동,1332,1332,0000,광교C1 호반베르디움,월세,29.96,202006,1,           500,            60,8,2015, 
경기도 수원영통구 이의동,1332,1332,0000,광교C1 호반베르디움,전세,29.96,202006,8,"        19,000",             0,3,2015, 
경기도 수원영통구 이의동,1351-1,1351,0001,광교데시앙루브,전세,29.45,202006,2,"        17,000",             0,13,2012,광교로 114
경기도 수원영통구 이의동,1351-1,1351,0001,광교데시앙루브,전세,29.45,202006,5,"        17,000",             0,8,2012,광교로 114
경기도 수원영통구 이의동,1351-1,1351,0001,광교데시앙루브,월세,39.96,202006,10,           500,            75,14,2012,광교로 114
경기도 수원영통구 이의동,1351-1,1351,0001,광교데시앙루브,전세,31.1,202006,21,"        15,750",             0,15,2012,광교로 114
경기도 수원영통구 이의동,1351-1,1351,0001,광교데시앙루브,월세,29.45,202006,29,"         1,000",            55,8,2012,광교로 114
경기도 수원영통구 이의동,1330,1330,0000,광교서희스타힐스오피스텔,월세,28.96,202006,11,           500,            50,12,2012,센트럴타운로 111
경기도 수원영통구 이의동,1330,1330,0000,광교서희스타힐스오피스텔,월세,28.96,202006,18,           500,            50,5,2012,센트럴타운로 111
경기도 수원영통구 이의동,1330,1330,0000,광교서희스타힐스오피스텔,전세,48.56,202006,19,"        19,100",             0,7,2012,센트럴타운로 111
경기도 수원영통구 이의동,1330,1330,0000,광교서희스타힐스오피스텔,월세,29.85,202006,22,           500,            49,11,2012,센트럴타운로 111
경기도 수원영통구 이의동,1330,1330,0000,광교서희스타힐스오피스텔,월세,29.85,202006,24,           500,            50,4,2012,센트럴타운로 111
경기도 수원영통구 이의동,1330,1330,0000,광교서희스타힐스오피스텔,전세,28.96,202006,27,"        12,600",             0,10,2012,센트럴타운로 111
경기도 수원영통구 이의동,1338,1338,0000,광교센트럴푸르지오시티,전세,22.62,202006,8,"        13,000",             0,15,2015,도청로 10
경기도 수원영통구 이의동,1338,1338,0000,광교센트럴푸르지오시티,전세,27.48,202006,13,"        17,500",             0,8,2015,도청로 10
경기도 수원영통구 이의동,1338,1338,0000,광교센트럴푸르지오시티,전세,22.62,202006,18,"        14,300",             0,12,2015,도청로 10
경기도 수원영통구 이의동,1338,1338,0000,광교센트럴푸르지오시티,전세,27.48,202006,19,"        16,200",             0,9,2015,도청로 10
경기도 수원영통구 이의동,1257-1,1257,0001,광교에코푸르지오시티 B동,전세,24.44,202006,13,"        12,500",             0,6,2014,대학로 43
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,월세,28.14,202006,6,"         1,000",            52,8,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,월세,22.83,202006,10,"         2,500",            39,10,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,전세,26.25,202006,12,"        18,100",             0,19,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,전세,21.58,202006,19,"        10,500",             0,11,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,전세,22.83,202006,25,"        17,000",             0,5,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,월세,28.14,202006,27,"         1,000",            67,16,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,전세,38.65,202006,27,"        22,050",             0,16,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,전세,26.25,202006,27,"        12,600",             0,17,2018,광교중앙로 145
경기도 수원영통구 이의동,1336-1,1336,0001,광교엘포트아이파크,전세,26.25,202006,29,"        20,000",             0,8,2018,광교중앙로 145
경기도 수원영통구 이의동,1351-6,1351,0006,광교유니코어,전세,20.43,202006,4,"        10,500",             0,11,2018,도청로 95
경기도 수원영통구 이의동,1351-6,1351,0006,광교유니코어,전세,20.43,202006,10,"        10,500",             0,7,2018,도청로 95
경기도 수원영통구 이의동,1348-2,1348,0002,광교하이니티,전세,26.71,202006,5,"        14,700",             0,10,2013,에듀타운로106번길 16
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,62.99,202006,3,"        29,400",             0,7,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,46.91,202006,5,"        26,000",             0,7,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,월세,62.99,202006,5,"        34,000",             5,15,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,46.91,202006,6,"        24,000",             0,2,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,46.91,202006,13,"        26,000",             0,10,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,62.99,202006,13,"        33,600",             0,8,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,월세,62.99,202006,17,"         2,000",           120,15,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,월세,24.98,202006,18,           500,            55,13,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,24.97,202006,18,"        14,500",             0,6,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,62.99,202006,18,"        33,000",             0,10,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,62.99,202006,19,"        32,000",             0,1,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,62.99,202006,19,"        32,000",             0,1,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,24.97,202006,20,"        15,000",             0,4,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,46.91,202006,24,"        26,000",             0,15,2014,에듀타운로 101
경기도 수원영통구 이의동,1352,1352,0000,에듀하임1309오피스텔,전세,62.99,202006,24,"        34,000",             0,6,2014,에듀타운로 101
경기도 수원영통구 이의동,1256,1256,0000,장안프라임 광교,전세,44.64,202006,11,"        21,500",             0,10,2016,대학3로4번길 49
경기도 수원영통구 이의동,1258-1,1258,0001,킴앤코 시티하임II,전세,21.19,202006,12,"        12,000",             0,6,2015, 
경기도 수원영통구 이의동,1258-1,1258,0001,킴앤코 시티하임II,월세,22.18,202006,13,           500,            50,6,2015, 
경기도 수원영통구 이의동,1256-1,1256,0001,테라스힐,전세,21.35,202006,13,"        12,500",             0,8,2016, 
경기도 수원영통구 이의동,1256-1,1256,0001,테라스힐,전세,40.39,202006,19,"        21,000",             0,6,2016, 
경기도 수원영통구 이의동,1256-1,1256,0001,테라스힐,전세,40.39,202006,26,"        23,000",             0,10,2016, 
경기도 수원영통구 이의동,1255-2,1255,0002,테라스힐2,월세,39.91,202006,16,"        20,000",            14,5,2017, 
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.4,202006,1,"         5,000",           100,16,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,3,"        31,000",             0,16,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.4,202006,3,"        28,000",             0,6,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,4,"        33,000",             0,18,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.19,202006,5,"        29,000",             0,5,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.19,202006,5,"        29,500",             0,11,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.35,202006,6,"         1,000",           100,6,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,6,"        31,000",             0,12,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,8,"        20,000",             0,6,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.19,202006,9,"        28,500",             0,14,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.4,202006,9,"         1,000",           100,9,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.19,202006,10,"         2,000",           120,20,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,10,"        29,000",             0,9,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.4,202006,10,           500,           140,19,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.27,202006,10,"         1,000",           100,7,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,11,"        33,000",             0,12,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.19,202006,12,"        31,000",             0,17,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,13,"        32,000",             0,12,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.27,202006,13,"         2,000",           100,8,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.19,202006,18,"         2,000",           100,5,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,45.97,202006,18,"        27,000",             0,20,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.4,202006,18,"        30,000",             0,12,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.4,202006,19,"        30,000",             0,7,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.35,202006,20,"        12,000",            75,16,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,20,"        12,000",             0,16,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,20,"        30,000",             0,10,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,58.74,202006,21,"        31,500",             0,19,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.35,202006,22,"        30,000",             0,13,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.19,202006,24,"        29,000",             0,5,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.19,202006,24,"         2,000",           100,11,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.4,202006,24,"        31,000",             0,9,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.19,202006,24,"         1,000",           100,5,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.4,202006,26,"        28,500",             0,7,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,21.42,202006,26,"         1,000",            55,8,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,53.36,202006,26,"         1,000",           110,5,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.4,202006,27,"        28,000",             0,4,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.63,202006,27,"         5,000",            97,11,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,41.15,202006,27,"        29,500",             0,11,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,전세,59.19,202006,29,"        32,000",             0,11,2020,도청로18번길 26
경기도 수원영통구 이의동,1336,1336,0000,힐스테이트 광교중앙역,월세,59.27,202006,30,"         1,000",           100,6,2020,도청로18번길 26
경기도 수원영통구 하동,1019,1019,0000,광교 더샵 레이크파크,전세,48.61,202006,6,"        25,200",             0,36,, 
경기도 수원영통구 하동,1019,1019,0000,광교 더샵 레이크파크,전세,59.56,202006,17,"        40,000",             0,21,, 
경기도 수원영통구 하동,1019,1019,0000,광교 더샵 레이크파크,전세,58.08,202006,25,"        30,850",             0,22,, 
경기도 수원영통구 하동,1016,1016,0000,광교 효성해링턴 타워,전세,43.85,202006,12,"        23,600",             0,16,2019,광교중앙로 170
경기도 수원영통구 하동,1016,1016,0000,광교 효성해링턴 타워,월세,45.27,202006,22,"         2,000",            77,13,2019,광교중앙로 170
경기도 수원영통구 하동,1015,1015,0000,광교 효성해링턴 타워 레이크,월세,45.02,202006,12,"         2,000",            90,3,2020,광교중앙로 180
