시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 광명시 일직동,517,0517,0000,광명역센트럴자이,전세,36.45,202005,20,"        23,100",             0,22,2018,광명역로 28
경기도 광명시 일직동,517,0517,0000,광명역센트럴자이,전세,22.56,202005,23,"         9,975",             0,23,2018,광명역로 28
경기도 광명시 일직동,517,0517,0000,광명역센트럴자이,전세,22.56,202005,29,"        11,000",             0,10,2018,광명역로 28
경기도 광명시 일직동,517,0517,0000,광명역센트럴자이,월세,22.56,202005,30,           500,            47,22,2018,광명역로 28
경기도 광명시 일직동,518,0518,0000,광명역파크자이,전세,24.99,202005,6,"        10,474",             0,20,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,전세,39.85,202005,18,"        24,500",             0,6,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,월세,24.99,202005,19,           500,            48,22,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,전세,25.32,202005,23,"        13,500",             0,12,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,월세,24.99,202005,28,"         4,040",            26,13,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,월세,39.85,202005,30,"         2,000",            75,10,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,전세,24.99,202005,30,"        11,025",             0,17,, 
경기도 광명시 일직동,518,0518,0000,광명역파크자이,월세,24.99,202005,31,"         1,000",            47,23,, 
경기도 광명시 일직동,519,0519,0000,광명역푸르지오,전세,24.44,202005,10,"         8,820",             0,9,2017, 
경기도 광명시 일직동,519,0519,0000,광명역푸르지오,월세,24.44,202005,12,           500,            39,4,2017, 
경기도 광명시 일직동,509-2,0509,0002,광명트리플타워오피스텔,전세,27.07,202005,2,"         3,000",             0,12,2018,일직로 28
경기도 광명시 일직동,509-2,0509,0002,광명트리플타워오피스텔,전세,31.97,202005,6,"        12,000",             0,10,2018,일직로 28
경기도 광명시 일직동,510-10,0510,0010,동일센타시아,월세,24.53,202005,13,           500,            44,4,2015, 
경기도 광명시 일직동,510-10,0510,0010,동일센타시아,월세,24.53,202005,29,           500,            40,6,2015, 
경기도 광명시 일직동,511-4,0511,0004,아이디에스타워,전세,17.79,202005,6,"         7,350",             0,4,2018,신기로17번길 4
경기도 광명시 일직동,511-4,0511,0004,아이디에스타워,월세,17.79,202005,12,           500,            36,5,2018,신기로17번길 4
경기도 광명시 일직동,511-4,0511,0004,아이디에스타워,월세,17.79,202005,13,           500,            42,6,2018,신기로17번길 4
경기도 광명시 일직동,511-4,0511,0004,아이디에스타워,전세,41.68,202005,26,"        22,000",             0,12,2018,신기로17번길 4
경기도 광명시 일직동,511-4,0511,0004,아이디에스타워,전세,38.77,202005,30,"        19,950",             0,10,2018,신기로17번길 4
경기도 광명시 일직동,512,0512,0000,유-플래닛,전세,39.94,202005,1,"        23,000",             0,6,2019,양지로 7
경기도 광명시 일직동,512,0512,0000,유-플래닛,전세,39.94,202005,1,"        23,000",             0,6,2019,양지로 7
경기도 광명시 일직동,512,0512,0000,유-플래닛,전세,39.94,202005,1,"        23,000",             0,6,2019,양지로 7
경기도 광명시 일직동,512,0512,0000,유-플래닛,전세,39.94,202005,5,"        24,000",             0,7,2019,양지로 7
경기도 광명시 일직동,512,0512,0000,유-플래닛,전세,39.94,202005,8,"        25,000",             0,14,2019,양지로 7
경기도 광명시 일직동,512,0512,0000,유-플래닛,전세,39.94,202005,12,"        26,000",             0,14,2019,양지로 7
경기도 광명시 일직동,508-4,0508,0004,클래시아,전세,28.16,202005,11,"        12,600",             0,7,2019,일직로12번길 24
경기도 광명시 일직동,508-4,0508,0004,클래시아,전세,23.39,202005,15,"        14,000",             0,15,2019,일직로12번길 24
경기도 광명시 일직동,508-4,0508,0004,클래시아,전세,49.66,202005,27,"        23,500",             0,15,2019,일직로12번길 24
경기도 광명시 철산동,254,0254,0000,	(254)	,월세,36.32,202005,12,           500,            50,11,2003,오리로876번길 26
경기도 광명시 철산동,254,0254,0000,	(254)	,월세,39.67,202005,25,"         1,000",            55,11,2003,오리로876번길 26
경기도 광명시 철산동,473-14,0473,0014,철산동 오피스텔,월세,23.75,202005,11,"         1,000",            35,15,2003,오리로 887
경기도 광주시 역동,27-68,0027,0068,갤러리아 플라자,월세,36.39,202005,12,"         4,000",            60,8,2020,중앙로 71
경기도 광주시 역동,27-68,0027,0068,갤러리아 플라자,전세,36.39,202005,16,"        16,000",             0,8,2020,중앙로 71
경기도 광주시 역동,48-8,0048,0008,우리팰리스 아파텔,전세,71.01,202005,15,"        21,000",             0,7,2018,역동로 35
경기도 구리시 갈매동,607,0607,0000,갈매중심타워 오피스텔,전세,28.43,202005,30,"        12,000",             0,7,2018,산마루로 6
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,월세,26.8,202005,4,           500,            65,10,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,월세,35.96,202005,6,"         1,000",            65,5,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,전세,20.89,202005,7,"        11,000",             0,10,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,전세,35.96,202005,8,"        18,000",             0,6,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,월세,26.8,202005,16,           500,            55,9,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,월세,35.96,202005,27,"         1,000",            65,5,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,월세,20.89,202005,27,           500,            40,4,2019,산마루로 5
경기도 구리시 갈매동,599-2,0599,0002,구리갈매 대방디엠시티 메트로카운티,월세,20.89,202005,29,           500,            45,5,2019,산마루로 5
경기도 구리시 갈매동,518-1,0518,0001,구리갈매 제이클래스,월세,34.83,202005,30,"         1,000",            70,10,2019,갈매중앙로 193
경기도 구리시 갈매동,519,0519,0000,다인로얄팰리스 별내역 1차,월세,48.88,202005,23,"         1,000",            63,3,2019,갈매중앙로 185-9
경기도 구리시 갈매동,517,0517,0000,다인로얄팰리스 별내역 2차,월세,48.88,202005,2,"         1,000",            58,6,2019,갈매중앙로 185-10
경기도 구리시 갈매동,517,0517,0000,다인로얄팰리스 별내역 2차,전세,53.41,202005,17,"        16,500",             0,3,2019,갈매중앙로 185-10
경기도 구리시 갈매동,517,0517,0000,다인로얄팰리스 별내역 2차,전세,48.88,202005,30,"        17,800",             0,3,2019,갈매중앙로 185-10
경기도 구리시 갈매동,510-1,0510,0001,다인로얄팰리스 별내역 3차,전세,53.26,202005,22,"        17,700",             0,2,2019,갈매순환로204번길 77
경기도 구리시 갈매동,518-2,0518,0002,별내역 메트로망 2차 오피스텔,전세,22.8,202005,11,"        11,000",             0,2,2018, 
경기도 구리시 갈매동,518-2,0518,0002,별내역 메트로망 2차 오피스텔,월세,21.84,202005,21,           500,            45,10,2018, 
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,20.88,202005,12,"        10,500",             0,10,2019,갈매중앙로 201-3
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,31.08,202005,15,"        13,000",             0,5,2019,갈매중앙로 201-3
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,31.08,202005,16,"        13,000",             0,4,2019,갈매중앙로 201-3
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,31.08,202005,18,"        13,000",             0,4,2019,갈매중앙로 201-3
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,31.08,202005,22,"        13,000",             0,6,2019,갈매중앙로 201-3
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,31.08,202005,23,"        13,000",             0,4,2019,갈매중앙로 201-3
경기도 구리시 갈매동,518,0518,0000,별내역 메트로망 3차 오피스텔,전세,20.88,202005,25,"        10,500",             0,2,2019,갈매중앙로 201-3
경기도 구리시 갈매동,513,0513,0000,파크위버,월세,27.39,202005,18,"         1,000",            65,7,2019,갈매순환로204번길 119
경기도 구리시 갈매동,513,0513,0000,파크위버,전세,20,202005,21,"        10,500",             0,6,2019,갈매순환로204번길 119
경기도 구리시 갈매동,513,0513,0000,파크위버,월세,27.39,202005,22,"         3,000",            55,2,2019,갈매순환로204번길 119
경기도 구리시 갈매동,513,0513,0000,파크위버,월세,20,202005,23,           500,            45,3,2019,갈매순환로204번길 119
경기도 구리시 갈매동,513,0513,0000,파크위버,월세,20,202005,27,"         3,000",            30,2,2019,갈매순환로204번길 119
경기도 구리시 갈매동,513,0513,0000,파크위버,전세,27.39,202005,27,"        15,000",             0,2,2019,갈매순환로204번길 119
경기도 구리시 교문동,733-2,0733,0002,(733-2),월세,47.88,202005,9,"         7,000",            10,4,1991,안골로 43-7
경기도 구리시 교문동,245-8,0245,0008,구리노블하임오피스텔,월세,47.7,202005,30,"         1,000",            70,12,2008,경춘로 163
경기도 구리시 교문동,228-13,0228,0013,미도 오피스텔,월세,20.91,202005,15,           200,            35,2,2004,체육관로 163-5
경기도 구리시 교문동,207-2,0207,0002,행운오피스텔,전세,20.79,202005,6,"         4,500",             0,3,2002,아차산로506번길 27
경기도 구리시 수택동,381-20,0381,0020,클래시아 구리 오피스텔,월세,20.28,202005,4,           500,            50,14,2019,안골로63번길 38
경기도 구리시 수택동,381-20,0381,0020,클래시아 구리 오피스텔,월세,23.18,202005,21,"         2,000",            35,6,2019,안골로63번길 38
경기도 구리시 수택동,381-20,0381,0020,클래시아 구리 오피스텔,전세,27.27,202005,22,"        15,000",             0,12,2019,안골로63번길 38
경기도 구리시 수택동,518-11,0518,0011,퍼플하우스,전세,67.9,202005,23,"        21,000",             0,6,2016,수택천로33번길 13
경기도 구리시 인창동,543,0543,0000,(543),전세,21.34,202005,11,"         9,450",             0,5,2018,동구릉로53번길 4
경기도 구리시 인창동,543,0543,0000,(543),전세,22.16,202005,16,"        12,000",             0,6,2018,동구릉로53번길 4
경기도 구리시 인창동,543,0543,0000,(543),월세,21.34,202005,23,"         2,000",            45,6,2018,동구릉로53번길 4
경기도 구리시 인창동,264-4,0264,0004,쌍용플래티넘선스타워,월세,32.71,202005,12,           500,            45,10,2005,경춘로 229
경기도 구리시 인창동,264-4,0264,0004,쌍용플래티넘선스타워,월세,32.16,202005,13,"         5,000",            20,10,2005,경춘로 229
경기도 구리시 인창동,264-4,0264,0004,쌍용플래티넘선스타워,월세,28.63,202005,14,"         3,000",            30,8,2005,경춘로 229
경기도 구리시 인창동,264-4,0264,0004,쌍용플래티넘선스타워,전세,32.16,202005,18,"         8,500",             0,10,2005,경춘로 229
경기도 구리시 인창동,266-8,0266,0008,흥화 브라운 오피스텔,전세,32.55,202005,20,"        10,000",             0,11,2006,건원대로 3
경기도 군포시 금정동,742-1,0742,0001,우진아젤리움,전세,51.35,202005,21,"         3,000",             0,10,2020,당산로 137
경기도 군포시 금정동,742-1,0742,0001,우진아젤리움,전세,51.35,202005,27,"        22,900",             0,3,2020,당산로 137
경기도 군포시 금정동,723-1,0723,0001,타임스카이,월세,81.12,202005,12,"         5,000",            40,8,2019,금산로6번길 6
경기도 군포시 금정동,741-8,0741,0008,한림시티빌,월세,20.43,202005,21,           500,            30,2,2002,당산로 140
경기도 군포시 당동,778-12,0778,0012,(778-12),전세,60.28,202005,4,"        23,600",             0,3,2019,군포역1길 54
경기도 군포시 당동,778-12,0778,0012,(778-12),전세,60.28,202005,13,"        24,600",             0,7,2019,군포역1길 54
경기도 군포시 당동,749-1,0749,0001,그랑시티Ⅱ,전세,79.2,202005,29,"        27,800",             0,6,2020,산본로 185
경기도 군포시 당동,746-3,0746,0003,더그레이트힐,전세,51.99,202005,19,"        23,200",             0,12,2019,군포로565번길 3
경기도 군포시 당동,746-3,0746,0003,더그레이트힐,전세,51.99,202005,30,"        23,200",             0,11,2019,군포로565번길 3
경기도 군포시 당동,746-3,0746,0003,더그레이트힐,전세,51.99,202005,30,"        23,200",             0,11,2019,군포로565번길 3
경기도 군포시 당동,746-7,0746,0007,더원이숲라인,전세,46.19,202005,4,"        22,500",             0,11,2020,군포로 559
경기도 군포시 당동,746-7,0746,0007,더원이숲라인,전세,46.51,202005,10,"        21,500",             0,5,2020,군포로 559
경기도 군포시 당동,746-7,0746,0007,더원이숲라인,전세,54.1,202005,12,"        23,500",             0,3,2020,군포로 559
경기도 군포시 당동,746-7,0746,0007,더원이숲라인,전세,46.51,202005,20,"        21,500",             0,5,2020,군포로 559
경기도 군포시 당동,746-7,0746,0007,더원이숲라인,전세,24.16,202005,30,"        15,000",             0,11,2020,군포로 559
경기도 군포시 당동,778-1,0778,0001,라포레,전세,81.76,202005,4,"        28,500",             0,7,2019,군포역2길 5
경기도 군포시 당동,778-1,0778,0001,라포레,전세,81.76,202005,5,"        28,500",             0,11,2019,군포역2길 5
경기도 군포시 당동,778-1,0778,0001,라포레,전세,78.42,202005,10,"        27,400",             0,5,2019,군포역2길 5
경기도 군포시 당동,778-1,0778,0001,라포레,전세,78.42,202005,13,"        26,400",             0,2,2019,군포역2길 5
경기도 군포시 당동,748-25,0748,0025,씨티캐슬,전세,84.9,202005,21,"        32,000",             0,6,2018,산본로 184
경기도 군포시 당동,746-13,0746,0013,우진아트리움,전세,75.99,202005,16,"        27,700",             0,15,2018,산본로198번길 6
경기도 군포시 당동,747-19,0747,0019,이스트힐,전세,55.89,202005,6,"        23,500",             0,15,2019,군포로580번길 32
경기도 군포시 당동,747-19,0747,0019,이스트힐,전세,55.89,202005,25,"        23,000",             0,6,2019,군포로580번길 32
경기도 군포시 당정동,181-7,0181,0007,한림에스타워,월세,27.03,202005,4,"         2,000",            50,9,2020,공단로124번길 23
경기도 군포시 부곡동,1219-5,1219,0005,대명하이빌,전세,55.91,202005,12,"        20,000",             0,3,2018,삼성로8번길 4-28
경기도 군포시 부곡동,1219-5,1219,0005,대명하이빌,전세,57.29,202005,21,"        20,000",             0,3,2018,삼성로8번길 4-28
경기도 군포시 부곡동,1218,1218,0000,드림스마트타운,월세,31.28,202005,7,"         1,500",            50,4,2015, 
경기도 군포시 부곡동,1218,1218,0000,드림스마트타운,월세,28.62,202005,13,"         1,000",            50,4,2015, 
경기도 군포시 부곡동,1192,1192,0000,상훈오피스텔,월세,31.65,202005,13,"         2,000",            52,3,2016,군포로 291
경기도 군포시 부곡동,1219-6,1219,0006,신기오피스텔,전세,61.5,202005,16,"        19,500",             0,2,2017,삼성로8번길 4-34
경기도 군포시 부곡동,1141-2,1141,0002,엠스테이빌딩,월세,24.4,202005,20,           500,            50,3,2014,송부로291번안길 3-35
경기도 군포시 산본동,1026-10,1026,0010,금정삼성쉐르빌,전세,48.38,202005,18,"        23,000",             0,18,2010,공단로 356-54
경기도 군포시 산본동,1026-10,1026,0010,금정삼성쉐르빌,전세,48.38,202005,19,"        23,000",             0,6,2010,공단로 356-54
경기도 군포시 산본동,1026-10,1026,0010,금정삼성쉐르빌,전세,48.42,202005,20,"        23,000",             0,33,2010,공단로 356-54
경기도 군포시 산본동,1142-5,1142,0005,금화프라자,월세,32.81,202005,13,           300,            40,9,1997,번영로 497
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.27,202005,1,"         9,900",             0,8,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.4,202005,4,           500,            52,6,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,4,"        10,000",             4,18,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.27,202005,5,"        11,550",             0,12,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.4,202005,7,"        12,000",             0,10,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.4,202005,8,"         2,000",            43,11,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.4,202005,11,           500,            52,13,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,11,           500,            50,13,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.27,202005,13,"         9,900",             0,8,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,13,           500,            44,19,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,16,           500,            49,19,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,16,           500,            44,7,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,17,           500,            44,9,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.4,202005,17,"         1,000",            47,19,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.4,202005,18,           500,            40,12,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.4,202005,22,"        12,128",             0,18,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.4,202005,22,"        12,600",             0,13,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,25,"         5,000",            22,10,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.27,202005,26,"         9,900",             0,14,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,월세,24.27,202005,28,           500,            45,10,,산본천로 56
경기도 군포시 산본동,1123-3,1123,0003,센트로 601 오피스텔,전세,24.4,202005,30,"        11,000",             0,12,,산본천로 56
경기도 군포시 산본동,1123-2,1123,0002,인베스텔,월세,31.19,202005,5,"         1,000",            42,18,2003,산본천로 62
경기도 군포시 산본동,1123-2,1123,0002,인베스텔,월세,36.26,202005,13,           500,            50,10,2003,산본천로 62
경기도 군포시 산본동,1123-2,1123,0002,인베스텔,월세,40.05,202005,21,"         2,000",            45,7,2003,산본천로 62
경기도 김포시 고촌읍 신곡리,1064,1064,0000,SKY SQUARE 3,월세,34.17,202005,18,"         1,000",            70,14,2019,고송로 6
경기도 김포시 고촌읍 신곡리,1064,1064,0000,SKY SQUARE 3,월세,41.3,202005,26,"         2,000",            50,13,2019,고송로 6
경기도 김포시 고촌읍 신곡리,532-78,0532,0078,김포뉴시티,월세,31.48,202005,19,"         1,500",            50,7,2016,김포대로 340
경기도 김포시 고촌읍 신곡리,1067-2,1067,0002,라르 플레이스 김포,월세,21.12,202005,11,           500,            44,12,2018,장차로5번길 9
경기도 김포시 구래동,6879-6,6879,0006,(6879-6),전세,19.56,202005,14,"         2,000",             0,5,2019,김포한강4로 547
경기도 김포시 구래동,6879-6,6879,0006,(6879-6),월세,29.38,202005,19,           500,            50,3,2019,김포한강4로 547
경기도 김포시 구래동,6879-6,6879,0006,(6879-6),월세,27.18,202005,20,"         2,000",            30,16,2019,김포한강4로 547
경기도 김포시 구래동,6879-6,6879,0006,(6879-6),월세,29.38,202005,21,           500,            45,19,2019,김포한강4로 547
경기도 김포시 구래동,6879-6,6879,0006,(6879-6),월세,27.18,202005,23,           150,            50,19,2019,김포한강4로 547
경기도 김포시 구래동,6878-11,6878,0011,1동,전세,21.53,202005,16,"         9,100",             0,6,2019,김포한강10로 176
경기도 김포시 구래동,6878-11,6878,0011,1동,월세,21.53,202005,18,           200,            37,13,2019,김포한강10로 176
경기도 김포시 구래동,6878-11,6878,0011,1동,월세,21.53,202005,22,           500,            30,10,2019,김포한강10로 176
경기도 김포시 구래동,6878-11,6878,0011,1동,월세,21.53,202005,24,"         2,000",            20,7,2019,김포한강10로 176
경기도 김포시 구래동,6878-11,6878,0011,1동,월세,21.53,202005,28,           300,            35,8,2019,김포한강10로 176
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,전세,43.41,202005,4,"        17,000",             0,8,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,전세,30.67,202005,5,"        14,000",             0,7,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,23.78,202005,6,           300,            31,17,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,30.67,202005,7,           500,            50,13,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,전세,43.41,202005,9,"        17,000",             0,5,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,43.59,202005,9,"         1,000",            63,20,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,23.78,202005,11,"         2,000",            16,19,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,30.65,202005,14,"         1,500",            37,14,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,30.65,202005,14,           500,            57,17,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,23.78,202005,24,           240,            37,12,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,월세,23.78,202005,25,"         2,500",            19,8,2018,김포한강9로75번길 158
경기도 김포시 구래동,6882-1,6882,0001,e편한세상 시티 한강신도시,전세,43.41,202005,29,"        16,500",             0,5,2018,김포한강9로75번길 158
경기도 김포시 구래동,6871-29,6871,0029,김포 The럭스나인,월세,21.6,202005,9,"         2,000",            50,2,2019,김포한강10로133번길 156
경기도 김포시 구래동,6871-29,6871,0029,김포 The럭스나인,월세,20.98,202005,22,"         2,000",            10,3,2019,김포한강10로133번길 156
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,4,"         2,000",            10,9,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,전세,21.6,202005,4,"         6,500",             0,5,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,9,           300,            47,3,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,26.32,202005,12,           300,            57,3,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,26.32,202005,13,"         1,000",            50,7,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,13,           100,            30,5,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,26.32,202005,20,"         1,000",            30,10,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,23,           300,            47,7,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,26.32,202005,23,"         1,000",            50,5,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,26.32,202005,24,           400,            35,9,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,전세,32.35,202005,26,"        13,000",             0,4,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,전세,21.6,202005,28,"         7,000",             0,7,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,29,"         1,500",            17,9,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,전세,21.6,202005,30,"         7,000",             0,3,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,31,           300,            30,5,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,31,           500,            45,6,2020,김포한강10로133번길 126
경기도 김포시 구래동,6871-41,6871,0041,김포 The럭스나인 오피스텔,월세,21.6,202005,31,           300,            30,6,2020,김포한강10로133번길 126
경기도 김포시 구래동,6881-3,6881,0003,김포 안강 럭스나인,전세,21.75,202005,5,"         7,200",             0,16,,김포한강9로75번길 132
경기도 김포시 구래동,6881-3,6881,0003,김포 안강 럭스나인,월세,33.03,202005,9,"         2,000",            35,14,,김포한강9로75번길 132
경기도 김포시 구래동,6881-3,6881,0003,김포 안강 럭스나인,월세,21.75,202005,11,           200,            31,16,,김포한강9로75번길 132
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,38.86,202005,4,"        11,000",             0,4,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,37.61,202005,7,"        11,000",             0,3,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,38.07,202005,8,"        12,000",             0,3,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,38.86,202005,11,"        11,000",             0,4,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,38.01,202005,15,"        11,000",             0,4,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,38.86,202005,25,"        11,000",             0,2,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,전세,36.84,202005,28,"        13,000",             0,7,2019,대곶남로 736
경기도 김포시 구래동,6871-26,6871,0026,노블팰리스Ⅱ,월세,36.82,202005,29,"         3,000",            40,4,2019,대곶남로 736
경기도 김포시 구래동,6871-58,6871,0058,스위트엠 아크라시티 1차,월세,20.29,202005,2,           300,            30,2,2020,김포한강10로133번길 76
경기도 김포시 구래동,6871-58,6871,0058,스위트엠 아크라시티 1차,전세,20.29,202005,9,"         7,000",             0,8,2020,김포한강10로133번길 76
경기도 김포시 구래동,6871-58,6871,0058,스위트엠 아크라시티 1차,전세,20.29,202005,9,"         7,500",             0,7,2020,김포한강10로133번길 76
경기도 김포시 구래동,6871-58,6871,0058,스위트엠 아크라시티 1차,전세,20.29,202005,25,"         2,000",             0,7,2020,김포한강10로133번길 76
경기도 김포시 구래동,6871-46,6871,0046,스위트엠 아크라시티 2차,월세,20.66,202005,7,"         3,000",            19,5,2020,김포한강10로133번길 82
경기도 김포시 구래동,6871-46,6871,0046,스위트엠 아크라시티 2차,월세,20.66,202005,14,           300,            29,10,2020,김포한강10로133번길 82
경기도 김포시 구래동,6871-46,6871,0046,스위트엠 아크라시티 2차,월세,26.78,202005,15,"         2,000",            27,6,2020,김포한강10로133번길 82
경기도 김포시 구래동,6871-46,6871,0046,스위트엠 아크라시티 2차,전세,28.17,202005,28,"        12,000",             0,8,2020,김포한강10로133번길 82
경기도 김포시 구래동,6871-46,6871,0046,스위트엠 아크라시티 2차,전세,28.17,202005,29,"        13,500",             0,9,2020,김포한강10로133번길 82
