단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
30700776,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 안지랑로2길 10,111,2,2,1,0,0,0,3,2,2,3,0,0,2,1,0,1,0,0,0,0,0,0
30700777,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 안지랑로2길 10,111,1,1,0,0,0,0,2,2,1,2,1,1,5,3,1,2,0,0,0,0,0,0
30700778,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 안지랑로2길 10,111,0,1,1,0,1,1,1,2,1,1,2,0,3,1,1,2,0,0,0,0,0,0
31166084,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로3길 29,0,4,3,0,0,2,0,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1033,매입임대,대구도시공사,스타힐즈,다가구주택,대구광역시 남구 안지랑로3길 7,19,0,0,0,0,1,1,1,0,0,0,1,4,0,2,4,3,3,1,1,0,0,0
31200682,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로5길 13,0,2,2,0,0,2,1,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0
30700779,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 안지랑로5길 9,111,4,4,0,3,2,1,1,1,6,2,1,2,3,0,0,1,0,0,0,0,0,0
30700780,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 안지랑로5길 9,111,1,1,0,1,0,3,2,0,2,3,1,0,1,3,0,1,0,0,0,0,0,0
30990171,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로7길 11,0,0,0,1,0,2,2,1,2,0,1,2,2,0,1,1,3,0,0,0,0,0,0
30701917,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로7길 22,0,1,0,1,2,0,0,3,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0
1034,매입임대,대구도시공사,점프하이츠,다가구주택,대구광역시 남구 안지랑로7길 39-1,9,0,0,2,1,0,1,0,0,0,1,0,0,3,2,2,1,3,0,0,0,0,0
30701918,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로7길 39-2,0,0,0,1,1,1,3,1,0,2,1,0,3,2,1,1,1,0,0,0,0,0,0
30701919,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로7길 69-1,0,0,0,0,2,1,0,1,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0
30831657,매입임대,대구도시공사,초원빌,다가구주택,대구광역시 남구 안지랑로8길 12,10,0,0,0,1,3,2,1,2,0,0,6,1,0,3,3,0,1,0,0,0,0,0
30701920,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 안지랑로8길 15,0,0,0,0,0,0,1,0,1,1,1,0,2,1,1,2,0,0,1,0,0,0,0
30700772,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 앞산순환로 423-5,111,2,1,2,2,1,1,3,2,2,1,0,0,4,2,0,1,0,0,0,0,0,0
30700773,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 앞산순환로 423-5,111,0,4,1,2,1,1,3,4,2,0,1,2,1,0,0,0,0,1,0,0,0,0
30700774,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 앞산순환로 423-5,111,1,0,0,3,1,2,4,2,1,1,2,1,1,0,1,0,0,1,1,0,0,0
31172624,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로63길 28,0,0,0,0,1,1,1,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0
31160140,매입임대,대구도시공사,대명옥빌,다가구주택,대구광역시 남구 앞산순환로63길 36,12,0,0,1,1,3,3,1,0,1,1,2,2,0,2,2,1,0,0,0,0,0,0
31172614,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로63길 90,0,0,0,2,0,0,1,2,0,2,1,1,2,2,1,0,2,0,0,0,0,0,0
31160139,매입임대,대구도시공사,글로리아(대명),다가구주택,대구광역시 남구 앞산순환로75길 48-13,10,0,1,0,1,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0
30831678,매입임대,대구도시공사,대명어울림,다가구주택,대구광역시 남구 앞산순환로79길 48-72,8,1,0,0,0,0,0,1,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0
30701921,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로81길 11,0,0,0,0,0,2,5,1,1,0,0,4,3,1,2,0,0,1,0,0,0,0,0
1035,매입임대,대구도시공사,해피하우스(대명),다가구주택,대구광역시 남구 앞산순환로81길 51,8,0,0,0,0,4,3,0,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0
30701922,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로81길 56-1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,0
30701923,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로81길 56-2,0,0,0,1,0,2,2,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0
30831662,매입임대,대구도시공사,골드하이츠,다가구주택,대구광역시 남구 앞산순환로81길 56-3,10,0,0,0,0,0,0,0,1,2,2,1,2,1,1,0,1,0,0,0,0,0,0
30701924,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로81길 56-4,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0
30701925,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로81길 56-5,0,0,1,1,0,1,0,0,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0
30701926,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로87길 60,0,0,0,0,1,2,2,0,0,0,0,1,2,0,2,1,2,0,1,0,0,0,0
30701927,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로89길 82,0,1,0,0,2,3,5,0,0,1,0,3,1,2,3,0,1,0,0,0,0,0,0
30701928,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로93길 20-9,0,0,0,0,0,3,5,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0
31185246,매입임대,LH대구경북,공공리모델링(대구남구),다가구주택,대구광역시 남구 앞산순환로93길 53,58,0,0,0,0,4,1,1,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0
30701929,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로95길 30,0,1,2,0,1,2,1,2,0,0,0,2,4,0,0,2,2,0,0,0,0,0,0
30831651,매입임대,대구도시공사,유나빌,다가구주택,대구광역시 남구 앞산순환로95길 34,10,0,0,0,0,1,1,1,3,1,4,2,2,2,0,0,0,1,0,0,0,0,0
30701930,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로95길 40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,3,3,0,0,0,0,0
30701931,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로99길 26,0,0,0,4,0,2,3,0,1,1,2,2,3,2,2,0,1,0,0,0,0,0,0
31273166,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 앞산순환로99길 41,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30700781,매입임대(단지유형),LH대구경북,아름들이,다가구주택,대구광역시 남구 앞산순환로99길 8,111,3,2,1,1,0,2,3,1,3,3,1,1,2,2,0,0,0,1,0,0,0,0
31235155,매입임대,LH대구경북,공공리모델링(대구남구),다가구주택,대구광역시 남구 양지남길 29,58,0,0,0,0,8,5,1,1,1,1,5,5,2,3,0,0,0,0,0,0,0,0
30990183,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 양지로8길 42,0,0,0,1,1,1,0,2,1,1,0,3,2,1,4,1,2,0,0,0,0,0,0
30701932,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 양지북길 60,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,1,1,1,0,0,0,0
1014,매입임대,대구도시공사,레스트빌,다가구주택,대구광역시 남구 이천로 145,18,0,0,0,0,1,1,0,1,1,0,2,1,2,3,3,7,0,1,0,0,0,0
30701933,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 이천로1길 13,0,0,0,0,0,3,2,0,0,1,0,1,1,2,2,1,1,2,0,0,0,0,0
30701934,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 이천로1길 48,0,1,1,4,3,5,2,0,0,3,3,1,1,2,1,1,0,0,0,0,0,0,0
30701935,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 이천로25길 10-2,0,0,1,1,0,3,2,1,1,1,0,1,2,2,2,2,1,1,0,1,0,0,0
1036,매입임대,대구도시공사,오메가,다가구주택,대구광역시 남구 이천로25길 54-1,12,0,0,0,0,4,4,1,0,1,0,2,2,1,3,0,1,4,0,0,0,0,0
30701936,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 이천로7길 26,0,1,2,2,3,2,2,1,2,4,1,3,1,2,0,2,0,0,0,0,0,0,0
30701937,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 이천로8길 29,0,0,0,0,1,1,0,0,1,0,0,1,1,4,3,3,1,0,0,0,0,0,0
1079,매입임대,대구도시공사,캐슬락,다가구주택,대구광역시 남구 이천로9길 25-2,10,0,0,0,2,7,2,0,0,1,1,4,0,2,3,0,0,1,0,0,0,0,0
30701938,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 자유1길 64,0,3,0,2,1,4,4,3,0,0,2,3,1,3,2,0,0,0,0,0,0,0,0
31172620,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 자유2길 26,0,0,2,0,0,0,3,0,2,2,2,2,0,2,4,1,0,0,1,0,0,0,0
31166079,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 자유2길 30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30990174,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 자유2길 34,0,1,0,1,2,1,2,0,0,0,1,1,2,0,2,1,0,1,0,0,0,0,0
30990184,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 자유2길 36,0,0,0,2,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0
30701939,매입임대,LH대구경북,매입다가구(대구남구),다가구주택,대구광역시 남구 자유3길 16,0,0,0,0,2,1,6,3,1,2,0,1,3,0,1,3,0,0,0,0,0,0,0
