행정기관코드,행정기관,총 인구수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 인구수,남 연령구간인구수,남 0~9세,남 10~19세,남 20~29세,남 30~39세,남 40~49세,남 50~59세,남 60~69세,남 70~79세,남 80~89세,남 90~99세,남 100세 이상,여 인구수,여 연령구간인구수,여 0~9세,여 10~19세,여 20~29세,여 30~39세,여 40~49세,여 50~59세,여 60~69세,여 70~79세,여 80~89세,여 90~99세,여 100세 이상
4223025000,강원도 삼척시 도계읍,"10,227","10,227",352,759,"1,932",603,"1,139","1,725","1,805","1,257",577,63,15,"5,124","5,124",167,369,"1,046",310,652,924,910,547,175,19,5,"5,103","5,103",185,390,886,293,487,801,895,710,402,44,10
4223025300,강원도 삼척시 원덕읍,"3,339","3,339",97,144,248,229,408,626,670,530,330,49,8,"1,740","1,740",53,75,166,142,273,365,341,217,99,6,3,"1,599","1,599",44,69,82,87,135,261,329,313,231,43,5
4223025400,강원도 삼척시 원덕읍임원출장소,"1,732","1,732",40,77,120,106,186,354,368,300,155,26,0,859,859,21,45,63,67,117,181,188,113,59,5,0,873,873,19,32,57,39,69,173,180,187,96,21,0
4223031000,강원도 삼척시 근덕면,"5,208","5,208",96,247,376,285,473,"1,015","1,138",863,611,97,7,"2,679","2,679",52,161,243,172,317,579,582,360,201,11,1,"2,529","2,529",44,86,133,113,156,436,556,503,410,86,6
4223032000,강원도 삼척시 하장면,"1,355","1,355",31,43,70,80,155,302,359,189,113,13,0,730,730,16,25,35,52,112,159,196,85,47,3,0,625,625,15,18,35,28,43,143,163,104,66,10,0
4223033000,강원도 삼척시 노곡면,713,713,7,11,32,23,67,148,169,140,97,19,0,388,388,3,6,21,14,47,96,98,62,35,6,0,325,325,4,5,11,9,20,52,71,78,62,13,0
4223034000,강원도 삼척시 미로면,"1,885","1,885",51,74,93,99,210,352,413,328,228,36,1,981,981,31,45,62,54,151,201,217,149,66,5,0,904,904,20,29,31,45,59,151,196,179,162,31,1
4223035000,강원도 삼척시 가곡면,705,705,14,27,34,28,80,140,171,125,77,8,1,356,356,10,12,21,14,54,79,82,56,27,1,0,349,349,4,15,13,14,26,61,89,69,50,7,1
4223036000,강원도 삼척시 신기면,682,682,22,9,26,45,77,134,151,127,83,7,1,374,374,12,3,13,27,60,80,89,59,30,1,0,308,308,10,6,13,18,17,54,62,68,53,6,1
4223051000,강원도 삼척시 남양동,"7,799","7,799",312,507,767,637,954,"1,511","1,562","1,007",480,60,2,"3,857","3,857",173,271,429,358,503,739,738,464,171,11,0,"3,942","3,942",139,236,338,279,451,772,824,543,309,49,2
4223053000,강원도 삼척시 교동,"14,720","14,720","1,730","1,694","1,906","2,140","2,570","2,267","1,347",686,320,56,4,"7,493","7,493",869,868,"1,089","1,095","1,272","1,172",677,312,124,14,1,"7,227","7,227",861,826,817,"1,045","1,298","1,095",670,374,196,42,3
4223054000,강원도 삼척시 정라동,"9,238","9,238",685,853,"1,010","1,017","1,559","1,546","1,275",829,392,64,8,"4,730","4,730",352,468,562,534,843,854,619,359,124,14,1,"4,508","4,508",333,385,448,483,716,692,656,470,268,50,7
4223057000,강원도 삼척시 성내동,"8,231","8,231",563,778,788,781,"1,216","1,399","1,369",826,455,54,2,"4,079","4,079",279,401,436,422,648,696,654,374,157,11,1,"4,152","4,152",284,377,352,359,568,703,715,452,298,43,1
4272000000,강원도 홍천군 ,"68,832","68,832","3,882","5,327","6,570","6,232","8,380","12,976","13,225","7,325","4,271",603,41,"35,290","35,290","1,949","2,754","3,887","3,392","4,501","6,807","6,871","3,461","1,488",171,9,"33,542","33,542","1,933","2,573","2,683","2,840","3,879","6,169","6,354","3,864","2,783",432,32
4272025000,강원도 홍천군 홍천읍,"34,804","34,804","2,748","3,667","4,028","4,017","5,373","6,039","4,842","2,534","1,347",193,16,"17,514","17,514","1,359","1,887","2,294","2,116","2,716","3,120","2,424","1,087",460,50,1,"17,290","17,290","1,389","1,780","1,734","1,901","2,657","2,919","2,418","1,447",887,143,15
4272031000,강원도 홍천군 화촌면,"4,613","4,613",127,160,354,317,392,857,"1,186",711,423,82,4,"2,409","2,409",59,87,224,193,245,462,622,358,132,24,3,"2,204","2,204",68,73,130,124,147,395,564,353,291,58,1
4272032000,강원도 홍천군 두촌면,"2,406","2,406",39,115,149,95,166,475,649,420,256,42,0,"1,207","1,207",23,66,88,49,95,246,338,191,100,11,0,"1,199","1,199",16,49,61,46,71,229,311,229,156,31,0
4272033000,강원도 홍천군 내촌면,"2,385","2,385",49,108,125,99,199,501,666,379,234,25,0,"1,249","1,249",31,66,69,62,127,254,352,204,77,7,0,"1,136","1,136",18,42,56,37,72,247,314,175,157,18,0
4272034000,강원도 홍천군 서석면,"3,772","3,772",134,206,277,210,338,831,917,492,322,41,4,"1,929","1,929",71,107,174,107,193,425,482,246,110,13,1,"1,843","1,843",63,99,103,103,145,406,435,246,212,28,3
4272035000,강원도 홍천군 동면,"3,921","3,921",91,161,248,201,350,795,"1,060",601,369,38,7,"2,027","2,027",46,95,145,113,210,426,542,312,126,11,1,"1,894","1,894",45,66,103,88,140,369,518,289,243,27,6
4272036000,강원도 홍천군 남면,"5,983","5,983",361,423,665,570,560,"1,039","1,153",688,466,57,1,"3,173","3,173",190,183,471,325,321,554,621,328,164,16,0,"2,810","2,810",171,240,194,245,239,485,532,360,302,41,1
4272037000,강원도 홍천군 서면,"3,791","3,791",92,138,257,251,361,769,"1,021",556,292,51,3,"1,995","1,995",45,75,151,159,217,399,554,269,107,19,0,"1,796","1,796",47,63,106,92,144,370,467,287,185,32,3
4272038000,강원도 홍천군 북방면,"3,914","3,914",124,187,286,269,346,871,917,522,347,40,5,"2,061","2,061",63,102,165,158,210,472,503,252,124,10,2,"1,853","1,853",61,85,121,111,136,399,414,270,223,30,3
4272039000,강원도 홍천군 내면,"3,243","3,243",117,162,181,203,295,799,814,422,215,34,1,"1,726","1,726",62,86,106,110,167,449,433,214,88,10,1,"1,517","1,517",55,76,75,93,128,350,381,208,127,24,0
4273000000,강원도 횡성군 ,"46,276","46,276","2,239","3,504","3,900","3,554","5,175","8,855","9,764","5,621","3,131",503,30,"23,699","23,699","1,173","1,829","2,209","1,876","2,875","4,681","5,080","2,712","1,135",118,11,"22,577","22,577","1,066","1,675","1,691","1,678","2,300","4,174","4,684","2,909","1,996",385,19
4273025000,강원도 횡성군 횡성읍,"20,852","20,852","1,513","2,057","2,303","2,115","2,999","3,651","3,154","1,831","1,031",189,9,"10,480","10,480",788,"1,060","1,248","1,071","1,616","1,906","1,589",783,365,51,3,"10,372","10,372",725,997,"1,055","1,044","1,383","1,745","1,565","1,048",666,138,6
4273031000,강원도 횡성군 우천면,"4,483","4,483",131,218,372,254,430,910,"1,080",662,367,54,5,"2,343","2,343",69,117,237,134,247,488,574,335,130,12,0,"2,140","2,140",62,101,135,120,183,422,506,327,237,42,5
4273032000,강원도 횡성군 안흥면,"2,960","2,960",66,428,135,128,185,571,750,423,231,39,4,"1,522","1,522",35,222,84,61,104,303,403,217,85,7,1,"1,438","1,438",31,206,51,67,81,268,347,206,146,32,3
4273033000,강원도 횡성군 둔내면,"5,843","5,843",261,381,404,445,651,"1,225","1,314",723,384,53,2,"3,056","3,056",139,209,232,256,362,658,682,360,149,9,0,"2,787","2,787",122,172,172,189,289,567,632,363,235,44,2
4273034000,강원도 횡성군 갑천면,"2,368","2,368",42,85,123,123,176,461,694,396,231,33,4,"1,218","1,218",23,37,64,68,104,234,375,208,96,7,2,"1,150","1,150",19,48,59,55,72,227,319,188,135,26,2
4273035000,강원도 횡성군 청일면,"2,432","2,432",39,68,139,88,173,532,722,402,231,36,2,"1,237","1,237",17,43,78,47,101,280,389,205,68,8,1,"1,195","1,195",22,25,61,41,72,252,333,197,163,28,1
4273036000,강원도 횡성군 공근면,"3,500","3,500",82,124,217,193,272,742,925,554,333,55,3,"1,815","1,815",40,64,133,115,172,397,484,284,113,10,3,"1,685","1,685",42,60,84,78,100,345,441,270,220,45,0
4273037000,강원도 횡성군 서원면,"2,112","2,112",68,72,122,132,154,411,616,306,196,34,1,"1,123","1,123",41,34,72,81,91,226,334,158,75,10,1,989,989,27,38,50,51,63,185,282,148,121,24,0
4273038000,강원도 횡성군 강림면,"1,726","1,726",37,71,85,76,135,352,509,324,127,10,0,905,905,21,43,61,43,78,189,250,162,54,4,0,821,821,16,28,24,33,57,163,259,162,73,6,0
4275000000,강원도 영월군 ,"38,759","38,759","1,727","2,943","3,317","2,876","4,745","7,465","7,807","4,888","2,606",336,49,"19,996","19,996",920,"1,578","1,891","1,578","2,630","4,085","4,055","2,226",925,94,14,"18,763","18,763",807,"1,365","1,426","1,298","2,115","3,380","3,752","2,662","1,681",242,35
4275025000,강원도 영월군 영월읍,"21,165","21,165","1,340","2,173","2,329","1,962","3,049","3,786","3,248","2,093","1,030",136,19,"10,812","10,812",725,"1,179","1,315","1,023","1,582","2,055","1,614",912,369,33,5,"10,353","10,353",615,994,"1,014",939,"1,467","1,731","1,634","1,181",661,103,14
4275025300,강원도 영월군 상동읍,"1,099","1,099",20,32,48,53,102,236,264,211,120,12,1,568,568,14,17,29,29,69,138,132,91,45,3,1,531,531,6,15,19,24,33,98,132,120,75,9,0
4275031000,강원도 영월군 중동면,"1,480","1,480",24,57,69,64,126,353,366,268,137,15,1,774,774,12,25,44,43,82,198,209,112,44,4,1,706,706,12,32,25,21,44,155,157,156,93,11,0
4275032500,강원도 영월군 김삿갓면,"1,746","1,746",30,80,93,62,168,425,458,261,145,21,3,902,902,17,41,55,33,94,228,246,134,49,5,0,844,844,13,39,38,29,74,197,212,127,96,16,3
4275033000,강원도 영월군 북면,"2,155","2,155",35,84,134,110,209,455,539,350,209,24,6,"1,123","1,123",16,37,81,65,131,257,296,154,78,5,3,"1,032","1,032",19,47,53,45,78,198,243,196,131,19,3
4275034000,강원도 영월군 남면,"2,277","2,277",53,97,115,127,229,444,625,344,207,31,5,"1,194","1,194",23,55,69,82,144,246,345,157,62,9,2,"1,083","1,083",30,42,46,45,85,198,280,187,145,22,3
4275035500,강원도 영월군 한반도면,"1,266","1,266",40,54,105,81,145,274,298,159,97,12,1,712,712,21,29,69,47,90,167,163,84,39,3,0,554,554,19,25,36,34,55,107,135,75,58,9,1
4275035900,강원도 영월군 한반도면쌍용출장,"1,749","1,749",44,79,107,111,175,340,418,292,157,25,1,945,945,24,35,63,82,116,201,221,134,59,10,0,804,804,20,44,44,29,59,139,197,158,98,15,1
4275036000,강원도 영월군 주천면,"3,809","3,809",98,203,229,203,359,748,980,560,378,41,10,"1,950","1,950",47,120,121,124,208,393,520,269,131,15,2,"1,859","1,859",51,83,108,79,151,355,460,291,247,26,8
4275038000,강원도 영월군 무릉도원면,"2,013","2,013",43,84,88,103,183,404,611,350,126,19,2,"1,016","1,016",21,40,45,50,114,202,309,179,49,7,0,997,997,22,44,43,53,69,202,302,171,77,12,2
4276000000,강원도 평창군 ,"41,779","41,779","1,968","2,992","3,408","3,269","5,427","8,192","8,520","5,036","2,582",344,41,"21,376","21,376",979,"1,589","1,960","1,772","2,981","4,361","4,401","2,326",917,79,11,"20,403","20,403",989,"1,403","1,448","1,497","2,446","3,831","4,119","2,710","1,665",265,30
4276025000,강원도 평창군 평창읍,"8,594","8,594",442,735,779,724,"1,115","1,611","1,637",917,554,72,8,"4,372","4,372",226,377,446,382,592,860,848,437,188,14,2,"4,222","4,222",216,358,333,342,523,751,789,480,366,58,6
4276031000,강원도 평창군 미탄면,"1,665","1,665",41,82,104,74,189,363,410,262,114,26,0,879,879,18,46,61,47,120,199,233,118,34,3,0,786,786,23,36,43,27,69,164,177,144,80,23,0
4276032000,강원도 평창군 방림면,856,856,29,45,44,43,73,180,225,136,72,9,0,441,441,19,25,29,18,38,92,128,58,33,1,0,415,415,10,20,15,25,35,88,97,78,39,8,0
4276032500,강원도 평창군 방림면계촌출장소,"1,631","1,631",49,74,92,87,148,364,452,235,113,16,1,856,856,22,33,57,47,81,196,259,118,41,2,0,775,775,27,41,35,40,67,168,193,117,72,14,1
4276033000,강원도 평창군 대화면,"5,349","5,349",240,351,406,354,657,"1,000","1,170",705,403,58,5,"2,704","2,704",119,177,238,189,378,525,599,317,145,16,1,"2,645","2,645",121,174,168,165,279,475,571,388,258,42,4
4276034000,강원도 평창군 봉평면,"5,692","5,692",282,443,425,506,780,"1,158","1,157",615,299,27,0,"2,979","2,979",127,252,245,277,421,614,609,315,112,7,0,"2,713","2,713",155,191,180,229,359,544,548,300,187,20,0
4276035000,강원도 평창군 용평면,"3,115","3,115",127,216,219,183,392,673,677,366,235,26,1,"1,568","1,568",61,117,122,91,216,361,347,163,81,8,1,"1,547","1,547",66,99,97,92,176,312,330,203,154,18,0
4276036000,강원도 평창군 진부면,"8,890","8,890",450,683,753,657,"1,160","1,712","1,745","1,132",500,79,19,"4,468","4,468",238,351,422,344,625,900,883,513,170,17,5,"4,422","4,422",212,332,331,313,535,812,862,619,330,62,14
4276038000,강원도 평창군 대관령면,"5,987","5,987",308,363,586,641,913,"1,131","1,047",668,292,31,7,"3,109","3,109",149,211,340,377,510,614,495,287,113,11,2,"2,878","2,878",159,152,246,264,403,517,552,381,179,20,5
4277000000,강원도 정선군 ,"37,025","37,025","1,798","2,632","2,868","3,258","4,987","7,160","7,259","4,535","2,136",345,47,"19,224","19,224",933,"1,355","1,633","1,840","2,886","3,899","3,804","2,044",732,79,19,"17,801","17,801",865,"1,277","1,235","1,418","2,101","3,261","3,455","2,491","1,404",266,28
4277025000,강원도 정선군 정선읍,"10,766","10,766",670,"1,025","1,015",973,"1,671","1,945","1,732","1,113",508,101,13,"5,469","5,469",351,535,580,508,876,"1,037",901,487,173,17,4,"5,297","5,297",319,490,435,465,795,908,831,626,335,84,9
4277025300,강원도 정선군 고한읍,"4,726","4,726",248,251,348,734,711,796,861,546,193,29,9,"2,478","2,478",117,117,184,427,438,451,399,255,76,11,3,"2,248","2,248",131,134,164,307,273,345,462,291,117,18,6
4277025600,강원도 정선군 사북읍,"4,863","4,863",312,388,410,516,756,938,885,472,166,14,6,"2,576","2,576",166,209,231,279,425,518,455,220,66,3,4,"2,287","2,287",146,179,179,237,331,420,430,252,100,11,2
4277025900,강원도 정선군 신동읍,"1,857","1,857",70,129,122,103,217,395,392,278,137,14,0,961,961,34,64,71,63,138,216,216,105,49,5,0,896,896,36,65,51,40,79,179,176,173,88,9,0
4277026000,강원도 정선군 신동읍함백출장소,"1,679","1,679",46,106,122,100,184,334,355,274,121,27,10,831,831,19,55,69,61,112,188,173,108,33,7,6,848,848,27,51,53,39,72,146,182,166,88,20,4
4277032000,강원도 정선군 남면,"3,292","3,292",156,193,232,313,430,666,754,366,155,25,2,"1,765","1,765",85,97,143,193,263,343,413,178,44,5,1,"1,527","1,527",71,96,89,120,167,323,341,188,111,20,1
4277034000,강원도 정선군 북평면,"2,596","2,596",99,187,176,149,313,524,536,352,216,42,2,"1,302","1,302",49,89,106,82,177,285,276,158,68,11,1,"1,294","1,294",50,98,70,67,136,239,260,194,148,31,1
4277035000,강원도 정선군 임계면,"3,546","3,546",112,162,199,184,337,762,836,559,342,50,3,"1,877","1,877",56,90,108,113,217,424,467,263,127,12,0,"1,669","1,669",56,72,91,71,120,338,369,296,215,38,3
4277036000,강원도 정선군 화암면,"1,676","1,676",35,96,121,72,169,387,400,247,128,20,1,897,897,22,50,72,45,107,227,221,111,40,2,0,779,779,13,46,49,27,62,160,179,136,88,18,1
4277037000,강원도 정선군 여량면,"2,024","2,024",50,95,123,114,199,413,508,328,170,23,1,"1,068","1,068",34,49,69,69,133,210,283,159,56,6,0,956,956,16,46,54,45,66,203,225,169,114,17,1
4278000000,강원도 철원군 ,"45,084","45,084","3,383","3,914","6,001","4,775","5,803","7,379","6,470","4,813","2,155",346,45,"23,475","23,475","1,728","2,033","3,919","2,612","3,128","3,919","3,131","2,146",774,73,12,"21,609","21,609","1,655","1,881","2,082","2,163","2,675","3,460","3,339","2,667","1,381",273,33
4278025000,강원도 철원군 철원읍,"5,494","5,494",421,515,708,578,703,910,735,616,271,35,2,"2,819","2,819",197,286,435,316,381,491,342,270,93,8,0,"2,675","2,675",224,229,273,262,322,419,393,346,178,27,2
4278025300,강원도 철원군 김화읍,"3,683","3,683",380,254,605,476,383,503,478,374,194,34,2,"1,974","1,974",220,128,402,260,220,279,235,150,75,5,0,"1,709","1,709",160,126,203,216,163,224,243,224,119,29,2
4278025600,강원도 철원군 갈말읍,"12,166","12,166",826,"1,034","1,676","1,243","1,659","2,094","1,778","1,231",523,92,10,"6,536","6,536",413,563,"1,163",699,889,"1,125",886,573,205,16,4,"5,630","5,630",413,471,513,544,770,969,892,658,318,76,6
4278025900,강원도 철원군 동송읍,"15,541","15,541","1,189","1,498","1,843","1,623","2,100","2,591","2,226","1,625",710,114,22,"7,829","7,829",593,738,"1,105",858,"1,099","1,355","1,065",733,247,31,5,"7,712","7,712",596,760,738,765,"1,001","1,236","1,161",892,463,83,17
4278031000,강원도 철원군 서면,"1,996","1,996",148,101,437,233,197,245,267,228,115,21,4,"1,122","1,122",73,58,328,145,113,133,130,100,35,5,2,874,874,75,43,109,88,84,112,137,128,80,16,2
4278031500,강원도 철원군 서면와수출장소,"3,864","3,864",244,366,443,381,550,660,579,399,203,35,4,"1,953","1,953",132,188,279,195,303,339,268,170,75,3,1,"1,911","1,911",112,178,164,186,247,321,311,229,128,32,3
4278032000,강원도 철원군 근남면,"2,228","2,228",175,142,287,237,201,361,385,298,126,15,1,"1,190","1,190",100,69,207,137,116,188,198,133,37,5,0,"1,038","1,038",75,73,80,100,85,173,187,165,89,10,1
4278033000,강원도 철원군 근북면,112,112,0,4,2,4,10,15,22,42,13,0,0,52,52,0,3,0,2,7,9,7,17,7,0,0,60,60,0,1,2,2,3,6,15,25,6,0,0
4279000000,강원도 화천군 ,"24,657","24,657","1,854","1,820","3,819","2,852","2,761","3,992","3,579","2,464","1,297",204,15,"13,336","13,336",923,930,"2,656","1,647","1,509","2,166","1,900","1,082",463,53,7,"11,321","11,321",931,890,"1,163","1,205","1,252","1,826","1,679","1,382",834,151,8
4279025000,강원도 화천군 화천읍,"8,430","8,430",751,751,"1,208","1,037","1,162","1,345","1,001",752,369,51,3,"4,386","4,386",374,390,737,577,606,732,521,307,129,12,1,"4,044","4,044",377,361,471,460,556,613,480,445,240,39,2
4279031000,강원도 화천군 간동면,"2,735","2,735",59,159,276,146,222,607,577,420,226,42,1,"1,472","1,472",31,81,211,83,111,344,324,194,83,9,1,"1,263","1,263",28,78,65,63,111,263,253,226,143,33,0
4279032000,강원도 화천군 하남면,"2,900","2,900",134,282,277,258,379,552,475,324,188,26,5,"1,510","1,510",74,145,153,128,219,312,254,155,60,8,2,"1,390","1,390",60,137,124,130,160,240,221,169,128,18,3
4279033000,강원도 화천군 상서면,"4,228","4,228",313,168,"1,070",533,331,537,590,410,235,39,2,"2,556","2,556",146,95,870,360,198,289,327,172,89,9,1,"1,672","1,672",167,73,200,173,133,248,263,238,146,30,1
4279034000,강원도 화천군 사내면,"6,364","6,364",597,460,988,878,667,951,936,558,279,46,4,"3,412","3,412",298,219,685,499,375,489,474,254,102,15,2,"2,952","2,952",299,241,303,379,292,462,462,304,177,31,2
4280000000,강원도 양구군 ,"22,378","22,378","1,796","2,117","3,083","2,592","2,597","3,633","3,232","2,060","1,109",144,15,"11,802","11,802",902,"1,071","2,044","1,437","1,412","1,922","1,704",896,371,37,6,"10,576","10,576",894,"1,046","1,039","1,155","1,185","1,711","1,528","1,164",738,107,9
4280025000,강원도 양구군 양구읍,"14,330","14,330","1,511","1,670","1,846","2,009","1,893","2,077","1,731",975,541,65,12,"7,320","7,320",754,828,"1,101","1,075","1,001","1,058",889,414,175,20,5,"7,010","7,010",757,842,745,934,892,"1,019",842,561,366,45,7
4280031000,강원도 양구군 남면,"3,341","3,341",120,195,390,251,315,671,657,458,247,34,3,"1,806","1,806",61,107,284,156,184,375,351,198,82,7,1,"1,535","1,535",59,88,106,95,131,296,306,260,165,27,2
4280032000,강원도 양구군 동면,"2,053","2,053",72,100,466,130,164,359,335,277,128,22,0,"1,185","1,185",37,48,363,85,94,193,189,122,48,6,0,868,868,35,52,103,45,70,166,146,155,80,16,0
4280033000,강원도 양구군 방산면,"1,330","1,330",53,66,266,112,80,222,259,164,99,9,0,776,776,25,37,224,70,46,129,138,71,34,2,0,554,554,28,29,42,42,34,93,121,93,65,7,0
4280034000,강원도 양구군 해안면,"1,324","1,324",40,86,115,90,145,304,250,186,94,14,0,715,715,25,51,72,51,87,167,137,91,32,2,0,609,609,15,35,43,39,58,137,113,95,62,12,0
4281000000,강원도 인제군 ,"31,548","31,548","2,551","2,299","4,136","3,870","3,987","5,372","4,895","2,743","1,446",235,14,"17,051","17,051","1,322","1,191","2,731","2,230","2,216","2,850","2,639","1,300",501,66,5,"14,497","14,497","1,229","1,108","1,405","1,640","1,771","2,522","2,256","1,443",945,169,9
4281025000,강원도 인제군 인제읍,"9,261","9,261",802,803,"1,192","1,184","1,317","1,516","1,285",728,371,56,7,"4,888","4,888",416,430,729,645,709,800,662,350,131,14,2,"4,373","4,373",386,373,463,539,608,716,623,378,240,42,5
4281025100,강원도 인제군 인제읍귀둔출장소,506,506,18,24,37,30,61,118,111,74,30,3,0,271,271,8,13,23,22,35,64,56,39,10,1,0,235,235,10,11,14,8,26,54,55,35,20,2,0
4281031000,강원도 인제군 남면,"4,065","4,065",366,278,529,582,428,623,676,328,219,36,0,"2,189","2,189",190,134,348,349,241,325,369,152,69,12,0,"1,876","1,876",176,144,181,233,187,298,307,176,150,24,0
4281032000,강원도 인제군 북면,"8,380","8,380",651,636,"1,094",911,"1,134","1,519","1,278",720,369,64,4,"4,536","4,536",328,337,727,507,637,820,699,331,130,18,2,"3,844","3,844",323,299,367,404,497,699,579,389,239,46,2
4281033000,강원도 인제군 기린면,"5,073","5,073",414,323,584,672,631,904,813,442,247,41,2,"2,731","2,731",214,157,369,400,350,463,465,216,87,9,1,"2,342","2,342",200,166,215,272,281,441,348,226,160,32,1
4281034000,강원도 인제군 서화면,"2,729","2,729",251,145,576,406,259,357,368,237,115,15,0,"1,604","1,604",138,72,450,248,154,201,187,109,41,4,0,"1,125","1,125",113,73,126,158,105,156,181,128,74,11,0
4281035000,강원도 인제군 상남면,"1,534","1,534",49,90,124,85,157,335,364,214,95,20,1,832,832,28,48,85,59,90,177,201,103,33,8,0,702,702,21,42,39,26,67,158,163,111,62,12,1
4282000000,강원도 고성군 ,"26,921","26,921","1,291","1,689","2,990","2,222","3,109","4,943","5,015","3,541","1,772",333,16,"13,910","13,910",666,905,"1,897","1,266","1,749","2,655","2,571","1,535",586,77,3,"13,011","13,011",625,784,"1,093",956,"1,360","2,288","2,444","2,006","1,186",256,13
4282025000,강원도 고성군 간성읍,"7,102","7,102",574,601,915,807,934,"1,166","1,009",668,349,74,5,"3,715","3,715",301,334,567,428,510,616,513,320,106,19,1,"3,387","3,387",273,267,348,379,424,550,496,348,243,55,4
4282025300,강원도 고성군 거진읍,"6,396","6,396",229,373,550,373,660,"1,186","1,352","1,034",523,112,4,"3,184","3,184",114,195,355,210,362,646,672,434,170,26,0,"3,212","3,212",115,178,195,163,298,540,680,600,353,86,4
4282031000,강원도 고성군 현내면,"2,427","2,427",58,109,182,152,212,470,565,429,216,34,0,"1,196","1,196",26,63,104,91,132,247,288,175,63,7,0,"1,231","1,231",32,46,78,61,80,223,277,254,153,27,0
4282032000,강원도 고성군 죽왕면,"3,806","3,806",159,191,431,314,401,727,727,529,283,41,3,"1,980","1,980",79,92,269,195,239,383,382,232,98,11,0,"1,826","1,826",80,99,162,119,162,344,345,297,185,30,3
4282033000,강원도 고성군 토성면,"7,190","7,190",271,415,912,576,902,"1,394","1,362",881,401,72,4,"3,835","3,835",146,221,602,342,506,763,716,374,149,14,2,"3,355","3,355",125,194,310,234,396,631,646,507,252,58,2
4283000000,강원도 양양군 ,"27,787","27,787","1,380","1,912","2,390","2,379","3,551","5,094","5,305","3,670","1,776",314,16,"14,140","14,140",713,999,"1,416","1,286","1,948","2,744","2,636","1,683",648,66,1,"13,647","13,647",667,913,974,"1,093","1,603","2,350","2,669","1,987","1,128",248,15
4283025000,강원도 양양군 양양읍,"12,242","12,242",871,"1,140","1,204","1,265","1,887","2,113","1,878","1,205",571,106,2,"6,182","6,182",449,607,696,634,966,"1,117",924,550,211,27,1,"6,060","6,060",422,533,508,631,921,996,954,655,360,79,1
4283031000,강원도 양양군 서면,"2,905","2,905",78,178,222,183,325,545,633,471,233,37,0,"1,494","1,494",43,97,134,115,181,307,307,214,91,5,0,"1,411","1,411",35,81,88,68,144,238,326,257,142,32,0
4283032000,강원도 양양군 손양면,"2,368","2,368",71,112,200,153,262,458,478,395,209,25,5,"1,203","1,203",38,47,116,79,154,266,245,168,83,7,0,"1,165","1,165",33,65,84,74,108,192,233,227,126,18,5
4283033000,강원도 양양군 현북면,"2,532","2,532",75,98,156,175,240,496,610,436,210,33,3,"1,307","1,307",36,54,99,110,147,248,322,202,81,8,0,"1,225","1,225",39,44,57,65,93,248,288,234,129,25,3
4283034000,강원도 양양군 현남면,"3,071","3,071",87,135,168,243,317,534,705,528,290,60,4,"1,575","1,575",48,69,103,139,205,303,353,250,99,6,0,"1,496","1,496",39,66,65,104,112,231,352,278,191,54,4
4283035000,강원도 양양군 강현면,"4,669","4,669",198,249,440,360,520,948,"1,001",635,263,53,2,"2,379","2,379",99,125,268,209,295,503,485,299,83,13,0,"2,290","2,290",99,124,172,151,225,445,516,336,180,40,2
