시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
부산광역시 수영구 망미동,7**,8m미만,42.98,월세,202006,21,           200,            15,1993,금련로15번길
부산광역시 수영구 망미동,7**,8m미만,43.71,월세,202006,11,           500,            25,1992,금련로23번길
부산광역시 수영구 망미동,8**,8m미만,45,전세,202006,9,"         5,000",             0,1987,망미로22번길
부산광역시 수영구 망미동,8**,12m미만,48.5,월세,202006,12,"         1,000",            10,1978,연수로310번길
부산광역시 수영구 망미동,8**,8m미만,49.59,월세,202006,16,           800,            30,1988,연수로269번길
부산광역시 수영구 망미동,4**,8m미만,54.21,월세,202006,26,"         2,500",            40,1974,과정로41번길
부산광역시 수영구 망미동,8**,-,55.7,전세,202006,1,"         3,000",             0,1973,
부산광역시 수영구 망미동,4**,8m미만,55.93,전세,202006,3,"         8,000",             0,1975,과정로73번길
부산광역시 수영구 망미동,9**,8m미만,58.56,전세,202006,25,"         6,500",             0,1984,망미배산로24번길
부산광역시 수영구 망미동,4**,8m미만,67.14,전세,202006,20,"        15,000",             0,1978,과정로85번길
부산광역시 수영구 망미동,8**,25m이상,68,월세,202006,30,"         2,000",            20,1990,연수로
부산광역시 수영구 망미동,7**,8m미만,70.92,월세,202006,8,"         2,000",            25,1985,망미로21번길
부산광역시 수영구 망미동,4**,-,76.36,전세,202006,11,"         9,000",             0,2017,
부산광역시 수영구 망미동,4**,-,78.48,월세,202006,30,"         6,000",            20,1982,
부산광역시 수영구 망미동,4**,12m미만,79.08,월세,202006,19,"         2,000",            50,1983,과정로55번길
부산광역시 수영구 망미동,2**,8m미만,83.5,전세,202006,13,"         5,000",             0,1977,수미로41번길
부산광역시 수영구 망미동,8**,25m이상,88.8,월세,202006,20,           500,            60,1980,연수로263번길
부산광역시 수영구 민락동,1**,25m미만,13.22,월세,202006,20,"         1,500",            10,1977,광남로
부산광역시 수영구 민락동,1**,8m미만,15,월세,202006,1,           150,            15,1977,민락로14번길
부산광역시 수영구 민락동,2**,8m미만,42.9,월세,202006,13,           500,            30,1997,민락로12번길
부산광역시 수영구 민락동,3*,8m미만,54.96,월세,202006,15,           300,            40,1993,민락로6번길
부산광역시 수영구 민락동,2*,8m미만,70,월세,202006,9,"         3,000",            35,1986,민락본동로31번길
부산광역시 수영구 민락동,1**,8m미만,102.36,월세,202006,20,"         4,000",            40,2008,민락본동로11번길
부산광역시 수영구 수영동,4**,8m미만,11,월세,202006,11,"         1,000",            28,1973,수미로50번길
부산광역시 수영구 수영동,4**,12m미만,19.61,월세,202006,8,           200,            23,2011,망미번영로52번길
부산광역시 수영구 수영동,4**,8m미만,28.1,월세,202006,1,"         1,000",            40,1973,망미번영로52번길
부산광역시 수영구 수영동,4**,12m미만,34.92,전세,202006,12,"         6,000",             0,2018,망미번영로52번길
부산광역시 수영구 수영동,4**,-,35,월세,202006,10,"         1,000",            20,1991,
부산광역시 수영구 수영동,4**,-,65.06,월세,202006,9,"         5,000",            10,1980,
부산광역시 수영구 수영동,4**,12m미만,70.47,월세,202006,10,"         1,000",            20,1991,망미번영로70번길
부산광역시 수영구 수영동,4**,12m미만,71.7,월세,202006,18,"         8,000",            20,1990,수미로14번길
부산광역시 수영구 수영동,5**,8m미만,77.6,전세,202006,10,"        10,000",             0,1991,구락로5번길
부산광역시 수영구 수영동,4**,12m미만,85.44,월세,202006,24,"         1,000",            20,2009,망미번영로52번길
부산광역시 연제구 거제동,1***,25m미만,15,월세,202006,6,           500,            25,1984,아시아드대로22번길
부산광역시 연제구 거제동,*,8m미만,33,월세,202006,1,"         2,500",            13,1990,중앙대로1175번길
부산광역시 연제구 거제동,1***,12m미만,41.07,월세,202006,18,           300,            26,1974,월드컵대로
부산광역시 연제구 거제동,3*,8m미만,52.82,월세,202006,3,"         1,300",            45,1975,월드컵대로187번길
부산광역시 연제구 거제동,3*,8m미만,52.82,월세,202006,3,"         1,300",            45,1975,월드컵대로187번길
부산광역시 연제구 거제동,3*,12m미만,66.46,월세,202006,17,"         3,000",            30,1974,월드컵대로187번길
부산광역시 연제구 거제동,8**,12m미만,69.28,월세,202006,20,"         9,000",             5,1980,거제대로178번길
부산광역시 연제구 거제동,5**,8m미만,70.08,전세,202006,25,"        10,000",             0,1984,거제천로
부산광역시 연제구 거제동,1**,8m미만,71.87,월세,202006,30,"         2,000",            45,1970,중앙대로1249번길
부산광역시 연제구 거제동,8**,8m미만,102,월세,202006,3,           500,            10,1986,아시아드대로19번길
부산광역시 연제구 거제동,4**,8m미만,206.89,월세,202006,29,"         2,000",            30,2002,거제시장로22번길
부산광역시 연제구 연산동,7**,-,14.5,월세,202006,15,"         3,000",            32,,
부산광역시 연제구 연산동,6**,-,15.7,월세,202006,25,"         7,000",            10,,
부산광역시 연제구 연산동,6**,-,18.09,월세,202006,7,           800,            50,,
부산광역시 연제구 연산동,6**,8m미만,20,전세,202006,18,"         8,000",             0,2018,월드컵대로92번길
부산광역시 연제구 연산동,6**,25m미만,21.44,전세,202006,10,"         5,000",             0,1994,쌍미천로
부산광역시 연제구 연산동,1***,8m미만,26.44,월세,202006,26,"         3,000",            13,1991,금련로18번길
부산광역시 연제구 연산동,3**,12m미만,27.4,월세,202006,21,           300,            34,2013,연동로14번길
부산광역시 연제구 연산동,2***,8m미만,27.5,전세,202006,26,"         3,500",             0,1991,쌍미천로43번길
부산광역시 연제구 연산동,7**,8m미만,27.74,월세,202006,25,"         1,000",            15,1971,중앙천로14번길
부산광역시 연제구 연산동,1**,12m미만,29.96,월세,202006,3,           397,            15,2019,과정로132번길
부산광역시 연제구 연산동,3**,8m미만,30,월세,202006,9,"         1,500",             7,1981,온천천남로4번길
부산광역시 연제구 연산동,1***,8m미만,30,전세,202006,15,"         3,500",             0,1978,금련로24번길
부산광역시 연제구 연산동,1***,8m미만,30,전세,202006,19,"         3,500",             0,1978,금련로24번길
부산광역시 연제구 연산동,6**,8m미만,33,월세,202006,16,           300,            20,2008,쌍미천로151번길
부산광역시 연제구 연산동,6**,8m미만,33,월세,202006,27,"         1,000",            20,1975,쌍미천로125번길
부산광역시 연제구 연산동,1***,8m미만,33.05,월세,202006,8,           500,            20,1995,금련로24번길
부산광역시 연제구 연산동,7**,8m미만,36,전세,202006,15,"         3,000",             0,1990,월드컵대로35번길
부산광역시 연제구 연산동,7**,8m미만,36,전세,202006,15,"         3,000",             0,1990,월드컵대로35번길
부산광역시 연제구 연산동,7**,8m미만,36,전세,202006,15,"         3,500",             0,1990,월드컵대로35번길
부산광역시 연제구 연산동,7**,8m미만,36,전세,202006,29,"         3,500",             0,1990,월드컵대로35번길
부산광역시 연제구 연산동,1***,8m미만,36.36,월세,202006,19,"         1,500",            15,1965,금련로17번길
부산광역시 연제구 연산동,1***,8m미만,36.36,전세,202006,19,"         3,000",             0,1965,금련로17번길
부산광역시 연제구 연산동,3**,25m이상,39.67,월세,202006,17,"         1,000",           110,1984,과정로
부산광역시 연제구 연산동,1***,8m미만,43.17,월세,202006,20,"         1,500",            15,1995,고분로20번길
부산광역시 연제구 연산동,3**,-,43.74,월세,202006,3,             0,            45,2020,
부산광역시 연제구 연산동,7**,8m미만,45,월세,202006,27,           500,            55,2010,월드컵대로91번가길
부산광역시 연제구 연산동,1***,8m미만,46,전세,202006,15,"         4,000",             0,1972,금련로34번길
부산광역시 연제구 연산동,1***,8m미만,47.03,월세,202006,26,"         1,000",            25,1996,연수로171번길
부산광역시 연제구 연산동,7**,8m미만,47.1,월세,202006,5,"         5,000",            35,1973,중앙천로43번길
부산광역시 연제구 연산동,4**,12m미만,48.59,월세,202006,4,           500,            35,1982,온천천남로160번길
부산광역시 연제구 연산동,3**,8m미만,50.67,월세,202006,29,           500,            40,1984,안연로8번길
부산광역시 연제구 연산동,3**,12m미만,50.8,월세,202006,4,"         2,000",            20,1979,안연로7번길
부산광역시 연제구 연산동,1***,8m미만,51.15,월세,202006,3,"         1,000",            20,1998,쌍미천로7번길
부산광역시 연제구 연산동,2***,8m미만,52.2,전세,202006,30,"         8,000",             0,1996,연수로213번길
부산광역시 연제구 연산동,1***,8m미만,53.12,전세,202006,2,"         7,000",             0,1986,금련로32번길
부산광역시 연제구 연산동,3**,12m미만,54.41,월세,202006,8,"         1,000",            30,1979,안연로7번길
부산광역시 연제구 연산동,1***,8m미만,56,전세,202006,24,"         3,500",             0,1992,금련로22번길
부산광역시 연제구 연산동,1***,8m미만,56.19,월세,202006,22,"         1,000",            20,1991,금련로18번길
부산광역시 연제구 연산동,1***,8m미만,56.84,월세,202006,23,"         3,500",             5,1992,금련로38번길
부산광역시 연제구 연산동,6**,8m미만,60.78,월세,202006,13,"         5,000",            20,1983,대리로6번길
부산광역시 연제구 연산동,6**,12m미만,62.01,월세,202006,11,"         3,500",            20,1971,고분로32번길
부산광역시 연제구 연산동,6**,8m미만,62.2,전세,202006,9,"        11,000",             0,1976,쌍미천로141번길
부산광역시 연제구 연산동,9**,-,65.63,전세,202006,8,"         8,000",             0,,
부산광역시 연제구 연산동,6**,8m미만,71.4,전세,202006,30,"        12,000",             0,1975,쌍미천로141번길
부산광역시 연제구 연산동,1***,8m미만,71.9,전세,202006,12,"         8,000",             0,1988,묘봉산로11번길
부산광역시 연제구 연산동,1***,8m미만,73.48,월세,202006,2,"         6,000",            20,1996,연수로148번길
부산광역시 연제구 연산동,3**,25m이상,74.8,월세,202006,17,"         1,000",            30,1986,과정로
부산광역시 연제구 연산동,4**,8m미만,76.86,전세,202006,26,"        10,000",             0,1983,과정로191번다길
부산광역시 연제구 연산동,4**,8m미만,78.56,월세,202006,24,"         2,500",            25,1989,과정로132번길
부산광역시 연제구 연산동,3**,12m미만,79.05,월세,202006,28,"         4,000",            40,1986,과정로294번길
부산광역시 연제구 연산동,4**,12m미만,79.65,월세,202006,30,"         3,000",            45,1986,고분로248번길
부산광역시 연제구 연산동,1***,8m미만,81,월세,202006,27,"         5,000",            10,1987,과정로287번길
부산광역시 연제구 연산동,1**,8m미만,81.73,전세,202006,10,"         1,400",             0,1979,과정로114번길
부산광역시 연제구 연산동,3**,8m미만,82.01,월세,202006,30,"         2,500",            20,1991,과정로276번가길
부산광역시 연제구 연산동,1***,8m미만,82.35,월세,202006,16,"         3,000",            30,1998,거제천로152번길
부산광역시 연제구 연산동,6**,8m미만,83.48,전세,202006,17,"        11,000",             0,1976,대리로19번길
부산광역시 연제구 연산동,3**,8m미만,83.8,월세,202006,7,           800,            25,2003,고분로143번길
부산광역시 연제구 연산동,3**,12m미만,96.26,월세,202006,20,           200,            41,2017,쌍미천로152번길
부산광역시 연제구 연산동,3**,8m미만,96.75,월세,202006,7,"         2,000",            20,1992,고분로105번길
부산광역시 연제구 연산동,4**,12m미만,101.4,월세,202006,5,"         7,000",            25,1983,온천천남로186번길
부산광역시 연제구 연산동,4**,12m미만,108.33,월세,202006,8,"         1,500",            41,,과정로191번다길
부산광역시 연제구 연산동,4**,8m미만,112.52,월세,202006,22,"         1,000",            20,1984,고분로254번길
부산광역시 연제구 연산동,3**,12m미만,112.59,월세,202006,16,"         2,000",            55,1990,과정로276번가길
부산광역시 연제구 연산동,9**,8m미만,114.77,월세,202006,30,           300,            20,1979,고분로93번길
부산광역시 영도구 동삼동,2**,8m미만,21.45,전세,202006,26,"         4,000",             0,2009,웃서발로83번길
부산광역시 영도구 동삼동,2**,12m미만,30.09,월세,202006,19,           300,            40,2015,웃서발로
부산광역시 영도구 동삼동,2**,12m미만,33,월세,202006,10,           500,            29,1987,동삼동로
부산광역시 영도구 동삼동,2**,8m미만,33,전세,202006,2,"         5,000",             0,2010,동삼로68번길
부산광역시 영도구 동삼동,2**,8m미만,36.16,월세,202006,26,"         4,000",             5,1980,태종로518번길
부산광역시 영도구 동삼동,2**,-,36.16,월세,202006,26,"         4,000",             5,1980,
부산광역시 영도구 동삼동,3**,25m미만,43.88,전세,202006,8,"        10,000",             0,2018,태종로
부산광역시 영도구 동삼동,2**,12m미만,66.12,월세,202006,3,           300,            35,2011,웃서발로67번길
부산광역시 영도구 봉래동1가,9*,25m미만,82.38,월세,202006,5,"         2,500",            35,,절영로
부산광역시 영도구 봉래동3가,1**,12m미만,39.67,월세,202006,1,"         1,500",            20,,대교로6번길
부산광역시 영도구 봉래동5가,8*,8m미만,31.8,전세,202006,21,"         3,000",             0,1985,외나무길
부산광역시 영도구 봉래동5가,8*,8m미만,33,월세,202006,1,"         2,000",            10,,봉숭아길
부산광역시 영도구 봉래동5가,1**,8m미만,37.95,월세,202006,28,           500,            15,1974,장미계단길
부산광역시 영도구 신선동3가,3*,8m미만,15.3,월세,202006,23,"         1,000",             5,,영상길
부산광역시 영도구 신선동3가,5*,8m미만,62.21,전세,202006,12,"         9,000",             0,,수정길
부산광역시 영도구 신선동3가,1**,8m미만,96,전세,202006,11,"         2,000",             0,1985,영마루1길
부산광역시 영도구 영선동3가,1**,25m미만,15,월세,202006,21,"         2,000",            10,1985,절영로
부산광역시 영도구 영선동3가,9*,8m미만,40.08,월세,202006,8,"         3,000",            10,1997,해님2길
부산광역시 영도구 영선동3가,9*,8m미만,40.08,전세,202006,10,"         3,300",             0,1997,해님2길
부산광역시 영도구 영선동4가,2**,8m미만,25.12,전세,202006,25,"         5,000",             0,,남항새싹길
부산광역시 영도구 영선동4가,2**,8m미만,50,월세,202006,24,"         2,500",             5,1987,에움길
부산광역시 영도구 영선동4가,9*,8m미만,56.9,전세,202006,23,"         2,000",             0,,작은시장2길
부산광역시 영도구 청학동,2**,8m미만,40.08,월세,202006,26,           500,            25,1991,청학로76번길
부산광역시 영도구 청학동,3*,8m미만,61.42,월세,202006,22,           500,            25,1976,광암길7번길
부산광역시 영도구 청학동,6*,8m미만,131.96,월세,202006,19,           500,            25,1975,일산봉로72번길
부산광역시 중구 대청동2가,*,8m미만,49.58,월세,202006,10,"         1,000",            25,1998,대청로99번길
부산광역시 중구 대청동4가,9*,8m미만,49.58,월세,202006,18,"         1,000",            25,1995,대청로99번길
부산광역시 중구 대청동4가,2*,8m미만,56.97,전세,202006,9,"         4,000",             0,,대청북길17번길
부산광역시 중구 동광동5가,3*,12m미만,36.36,전세,202006,5,"         5,000",             0,,동광길
부산광역시 중구 동광동5가,2*,8m미만,53.48,전세,202006,17,"         2,500",             0,,샘길
부산광역시 중구 보수동1가,3*,8m미만,100.8,전세,202006,17,"        10,000",             0,1966,흑교로78번안길
부산광역시 중구 보수동1가,*,8m미만,111.4,월세,202006,22,"         3,500",            15,1988,보수대로146번길
부산광역시 중구 부평동1가,*,12m미만,40.13,월세,202006,4,"         4,000",            25,,중구로53번길
부산광역시 중구 부평동1가,1*,12m미만,59.5,월세,202006,10,"         2,000",            20,,중구로47번길
부산광역시 중구 영주동,6**,8m미만,15,월세,202006,14,"         1,000",            38,,중구로
부산광역시 중구 영주동,5**,25m미만,46.28,월세,202006,1,           200,            20,,동영로31번안길
부산광역시 중구 영주동,2*,8m미만,49.6,전세,202006,13,"         4,000",             0,,초량중로6번길
부산광역시 중구 영주동,2**,25m미만,60,월세,202006,22,"         2,000",            28,,영주로
부산광역시 해운대구 반송동,*,8m미만,25,월세,202006,1,           100,            13,,윗반송로51번길
부산광역시 해운대구 반송동,6**,8m미만,25,월세,202006,4,           300,            15,1991,반송로867번길
부산광역시 해운대구 반송동,6*,8m미만,33,월세,202006,17,           300,            10,1982,윗반송로51번길
부산광역시 해운대구 반송동,3**,8m미만,33,전세,202006,29,"         1,000",             0,1991,윗반송로13번길
부산광역시 해운대구 반송동,2**,8m미만,36.96,전세,202006,6,"         2,000",             0,1991,아랫반송로30번길
부산광역시 해운대구 반송동,2**,8m미만,36.96,전세,202006,28,"         2,000",             0,1991,아랫반송로30번길
부산광역시 해운대구 반송동,6*,8m미만,38,월세,202006,24,"         1,000",            30,,윗반송로51번길
부산광역시 해운대구 반송동,2**,8m미만,38.64,월세,202006,23,             0,            18,1993,아랫반송로60번길
부산광역시 해운대구 반송동,2**,8m미만,40.87,전세,202006,11,"         1,000",             0,1994,아랫반송로39번길
부산광역시 해운대구 반송동,2**,8m미만,43.56,전세,202006,20,"         2,400",             0,1991,아랫반송로21번길
부산광역시 해운대구 반송동,2**,8m미만,44.22,월세,202006,23,           300,            15,2001,아랫반송로21번길
부산광역시 해운대구 반송동,2**,12m미만,44.89,월세,202006,15,           500,            20,1970,아랫반송로40번길
부산광역시 해운대구 반송동,2**,8m미만,45,전세,202006,27,"         1,600",             0,,아랫반송로21번길
부산광역시 해운대구 반송동,5*,8m미만,60.16,월세,202006,8,"         1,000",            20,1993,윗반송로51번길
부산광역시 해운대구 반송동,2**,8m미만,78.2,월세,202006,30,"         5,000",            10,1994,아랫반송로30번길
부산광역시 해운대구 반송동,2**,25m미만,86.4,월세,202006,17,"         1,000",            30,1994,아랫반송로21번길
부산광역시 해운대구 반송동,2**,25m미만,86.4,월세,202006,18,"         2,000",            30,2003,아랫반송로
부산광역시 해운대구 반송동,*,8m미만,99.28,월세,202006,19,"         1,000",            30,1996,윗반송로51번길
부산광역시 해운대구 반송동,2**,25m미만,101.99,월세,202006,7,"         1,500",            35,1996,아랫반송로29번길
부산광역시 해운대구 반여동,1***,12m미만,15,월세,202006,9,             0,            10,1992,재반로242번길
부산광역시 해운대구 반여동,1***,8m미만,25.23,월세,202006,9,           300,            15,1992,재반로255번길
부산광역시 해운대구 반여동,1***,8m미만,26.45,월세,202006,30,           200,            10,,재반로212번길
부산광역시 해운대구 반여동,1***,8m미만,41.2,전세,202006,18,"         4,500",             0,1992,재반로196번길
부산광역시 해운대구 반여동,1***,8m미만,41.88,월세,202006,22,"         1,000",            20,1992,재반로196번길
부산광역시 해운대구 반여동,9**,8m미만,42,월세,202006,4,"         3,500",            10,1974,반여로167번길
부산광역시 해운대구 반여동,1***,8m미만,42.48,월세,202006,22,"         2,000",            15,1992,재반로196번길
부산광역시 해운대구 반여동,1***,8m미만,46.47,월세,202006,2,           300,            20,1993,해운대로61번길
부산광역시 해운대구 반여동,1***,8m미만,47.79,월세,202006,16,"         2,200",            20,1993,재반로225번길
부산광역시 해운대구 반여동,1***,12m미만,49.56,월세,202006,3,"         1,000",            25,1992,재반로242번길
부산광역시 해운대구 반여동,2**,8m미만,49.58,전세,202006,26,"         7,000",             0,,선수촌로208번길
부산광역시 해운대구 반여동,1***,-,50.88,전세,202006,8,"         3,000",             0,1992,
부산광역시 해운대구 반여동,1***,8m미만,54.9,월세,202006,27,           300,            20,1993,재반로270번길
부산광역시 해운대구 반여동,7**,8m미만,59.5,월세,202006,9,"         1,000",            10,1985,선수촌로207번다길
부산광역시 해운대구 반여동,9**,8m미만,63.36,월세,202006,15,"         3,500",            35,1994,반여로167번길
부산광역시 해운대구 반여동,1***,8m미만,64.87,전세,202006,28,"         2,700",             0,1993,재반로270번길
부산광역시 해운대구 반여동,7**,8m미만,66,전세,202006,16,"         6,000",             0,1992,선수촌로
부산광역시 해운대구 반여동,1***,8m미만,74.98,월세,202006,10,"         2,000",            30,1977,반여로155번길
부산광역시 해운대구 반여동,1***,8m미만,112.42,전세,202006,15,"         3,000",             0,1993,재반로241번길
부산광역시 해운대구 송정동,1**,8m미만,33.48,월세,202006,11,"         2,000",            15,1991,송정중앙로9번길
부산광역시 해운대구 우동,2**,8m미만,30,월세,202006,22,           500,            18,1988,우동2로32번길
부산광역시 해운대구 우동,4**,8m미만,39.66,월세,202006,27,"         1,300",            20,1987,우동1로50번길
부산광역시 해운대구 우동,2**,8m미만,42.08,월세,202006,17,           500,            25,1988,우동3로11번가길
부산광역시 해운대구 우동,4**,8m미만,92.42,월세,202006,24,           500,            30,1990,우동2로32번길
부산광역시 해운대구 우동,2**,8m미만,95.07,월세,202006,24,           700,            20,1995,우동2로30번길
부산광역시 해운대구 우동,1**,8m미만,100,전세,202006,29,"        10,000",             0,,우동2로30번가길
부산광역시 해운대구 우동,1***,12m미만,187,월세,202006,18,"         3,000",            30,1985,해운대로383번가길
부산광역시 해운대구 재송동,2**,8m미만,34.11,전세,202006,27,"         3,500",             0,1991,해운대로91번길
부산광역시 해운대구 재송동,2**,25m미만,38,월세,202006,17,           300,            32,2011,재반로
부산광역시 해운대구 재송동,1**,12m미만,39.6,전세,202006,5,"         3,500",             0,1989,재반로
부산광역시 해운대구 재송동,1***,8m미만,39.67,월세,202006,11,           500,            10,1990,해운대로81번길
부산광역시 해운대구 재송동,1***,8m미만,53,월세,202006,14,"         2,000",            10,1990,재반로64번가길
부산광역시 해운대구 재송동,1***,-,55,월세,202006,25,"         5,000",            15,1984,
부산광역시 해운대구 재송동,1***,8m미만,75.75,월세,202006,16,"         1,000",            40,1991,재반로
부산광역시 해운대구 재송동,1***,-,87.21,전세,202006,15,"         8,000",             0,1989,
부산광역시 해운대구 재송동,1***,8m미만,92.44,월세,202006,10,"         2,000",            40,1990,재송2로
부산광역시 해운대구 좌동,1***,8m미만,26,월세,202006,1,           200,            20,2001,좌동순환로15번길
부산광역시 해운대구 중동,8**,8m미만,26.43,전세,202006,1,"         4,500",             0,2011,좌동순환로468번나길
부산광역시 해운대구 중동,7**,-,32,월세,202006,9,"         5,000",            10,1990,
부산광역시 해운대구 중동,7**,8m미만,45,월세,202006,16,"         1,800",            20,1992,좌동순환로468번다길
부산광역시 해운대구 중동,6**,8m미만,96.76,월세,202006,8,"         2,000",            20,1992,청사포로58번길
서울특별시 강남구 개포동,1***,8m미만,16.5,월세,202006,22,           200,            45,1990,개포로15길
서울특별시 강남구 개포동,1***,8m미만,20,전세,202006,4,"        12,000",             0,1989,논현로6길
서울특별시 강남구 개포동,1***,25m이상,20.47,월세,202006,1,           500,            50,1989,논현로
서울특별시 강남구 개포동,1***,8m미만,22,전세,202006,12,"        10,000",             0,1996,논현로8길
서울특별시 강남구 개포동,1***,12m미만,24.2,전세,202006,8,"        10,000",             0,1992,논현로12길
서울특별시 강남구 개포동,1***,8m미만,25,월세,202006,9,"         7,000",            20,1997,개포로17길
서울특별시 강남구 개포동,1***,12m미만,26,월세,202006,9,"         4,000",            25,1989,개포로21길
서울특별시 강남구 개포동,1***,-,28,월세,202006,14,"         3,000",            50,1993,
서울특별시 강남구 개포동,1***,8m미만,30,전세,202006,8,"         5,250",             0,1994,논현로4길
서울특별시 강남구 개포동,1***,8m미만,31.17,월세,202006,3,"         1,000",            44,1991,논현로20길
서울특별시 강남구 개포동,1***,8m미만,32,월세,202006,25,"         6,000",            35,2000,개포로25길
서울특별시 강남구 개포동,1***,8m미만,36,월세,202006,4,"         3,000",            37,1995,논현로6길
서울특별시 강남구 개포동,1***,8m미만,38.16,전세,202006,29,"        15,000",             0,1995,논현로6길
서울특별시 강남구 개포동,1***,8m미만,38.16,전세,202006,30,"        13,100",             0,1995,논현로6길
서울특별시 강남구 개포동,1***,8m미만,42,월세,202006,30,"         5,000",            36,1994,논현로16길
서울특별시 강남구 개포동,1***,8m미만,42.98,월세,202006,17,"         1,000",            60,1997,논현로2길
서울특별시 강남구 개포동,1***,8m미만,45,전세,202006,6,"        28,000",             0,2019,논현로6길
서울특별시 강남구 개포동,1***,-,51.33,전세,202006,13,"        20,000",             0,2002,
서울특별시 강남구 개포동,1***,12m미만,51.33,전세,202006,13,"        20,000",             0,2002,개포로25길
서울특별시 강남구 개포동,1***,-,58.05,월세,202006,11,"        13,000",            35,1989,
서울특별시 강남구 개포동,1***,12m미만,60,전세,202006,3,"        29,000",             0,1992,논현로14길
서울특별시 강남구 개포동,1**,8m미만,64.52,전세,202006,23,"        28,000",             0,1990,선릉로14길
서울특별시 강남구 개포동,1***,12m미만,83.72,월세,202006,5,"         6,000",           100,,논현로12길
서울특별시 강남구 논현동,1**,8m미만,13.2,월세,202006,2,           200,            45,2002,학동로26길
서울특별시 강남구 논현동,*,12m미만,16.44,월세,202006,22,"         1,000",            55,2001,도산대로8길
서울특별시 강남구 논현동,1**,8m미만,20,월세,202006,1,           500,            33,1989,강남대로114길
서울특별시 강남구 논현동,1**,8m미만,20,월세,202006,15,           500,            48,1993,언주로146길
서울특별시 강남구 논현동,1**,12m미만,20,월세,202006,15,"        12,500",             3,1991,강남대로126길
서울특별시 강남구 논현동,1**,8m미만,20,월세,202006,19,"         1,500",            45,,봉은사로25길
서울특별시 강남구 논현동,8*,8m미만,20,전세,202006,24,"        13,500",             0,2001,논현로134길
서울특별시 강남구 논현동,1**,8m미만,20.22,전세,202006,22,"        10,000",             0,1990,강남대로114길
서울특별시 강남구 논현동,1**,8m미만,20.5,월세,202006,16,"        15,000",            30,,논현로123길
서울특별시 강남구 논현동,1**,8m미만,21,전세,202006,10,"         8,000",             0,1991,강남대로126길
서울특별시 강남구 논현동,1**,8m미만,21,전세,202006,16,"         8,000",             0,1991,강남대로126길
서울특별시 강남구 논현동,1**,8m미만,21,전세,202006,20,"         6,000",             0,1995,논현로123길
서울특별시 강남구 논현동,1**,-,23.1,월세,202006,12,"         1,000",            60,,
서울특별시 강남구 논현동,1**,8m미만,24,월세,202006,15,"         3,000",            45,1996,도산대로54길
서울특별시 강남구 논현동,2**,8m미만,25,월세,202006,17,"         1,000",            30,1994,봉은사로37길
서울특별시 강남구 논현동,2**,-,25,월세,202006,17,"        13,000",            10,2000,
서울특별시 강남구 논현동,1**,8m미만,25,전세,202006,11,"        10,000",             0,1993,봉은사로1길
서울특별시 강남구 논현동,1**,8m미만,25.67,월세,202006,6,           500,            60,1989,학동로18길
서울특별시 강남구 논현동,1**,8m미만,25.8,월세,202006,20,           500,            70,2015,학동로14길
서울특별시 강남구 논현동,9*,8m미만,25.98,월세,202006,4,           500,            55,1995,도산대로54길
서울특별시 강남구 논현동,1**,8m미만,26,월세,202006,3,           500,            60,1998,봉은사로13길
서울특별시 강남구 논현동,1**,8m미만,26,월세,202006,6,"         2,000",            55,2012,강남대로128길
서울특별시 강남구 논현동,1**,8m미만,26,전세,202006,29,"        10,000",             0,1995,강남대로114길
서울특별시 강남구 논현동,8*,8m미만,26.4,월세,202006,25,"         3,000",            55,2001,논현로134길
서울특별시 강남구 논현동,8*,8m미만,26.45,전세,202006,10,"        12,000",             0,1992,논현로136길
서울특별시 강남구 논현동,1**,-,26.89,월세,202006,26,"        10,000",            25,1998,
서울특별시 강남구 논현동,2**,8m미만,28,월세,202006,11,           500,            50,1997,봉은사로29길
서울특별시 강남구 논현동,1**,12m미만,28,월세,202006,24,"        15,000",            20,2004,학동로12길
서울특별시 강남구 논현동,1**,12m미만,29,전세,202006,1,"        16,000",             0,,강남대로126길
서울특별시 강남구 논현동,1**,8m미만,29.61,월세,202006,15,"         1,000",            60,1997,강남대로126길
서울특별시 강남구 논현동,2**,12m미만,29.98,전세,202006,15,"        27,000",             0,2020,선릉로121길
서울특별시 강남구 논현동,1**,12m미만,30,월세,202006,1,"         5,000",            20,2000,강남대로118길
서울특별시 강남구 논현동,2**,12m미만,30,월세,202006,20,"         3,000",            45,2002,선릉로111길
서울특별시 강남구 논현동,5*,-,30,월세,202006,22,           500,            50,1996,
서울특별시 강남구 논현동,1*,8m미만,30,월세,202006,24,"         3,000",            55,1996,도산대로4길
서울특별시 강남구 논현동,1**,8m미만,31.25,월세,202006,26,"         1,000",            73,1994,강남대로128길
서울특별시 강남구 논현동,1*,-,31.43,월세,202006,20,"         1,000",            58,1994,
서울특별시 강남구 논현동,2**,-,31.8,월세,202006,5,           500,            58,1997,
서울특별시 강남구 논현동,1**,8m미만,32,전세,202006,4,"        13,000",             0,1996,논현로113길
서울특별시 강남구 논현동,2**,8m미만,32.8,전세,202006,6,"         8,000",             0,1996,봉은사로47길
서울특별시 강남구 논현동,1**,8m미만,33,월세,202006,1,           500,            60,1997,선릉로133길
서울특별시 강남구 논현동,1**,8m미만,33,월세,202006,4,           500,            52,1996,강남대로126길
