시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
서울특별시 구로구 개봉동,3**,-,30.79,전세,202007,4,"        13,000",             0,1990,
서울특별시 구로구 개봉동,2**,8m미만,32,월세,202007,24,"         1,000",            47,1990,개봉로10길
서울특별시 구로구 개봉동,2**,8m미만,33,월세,202007,1,"         3,000",            30,1988,개봉로11길
서울특별시 구로구 개봉동,2**,8m미만,33.64,전세,202007,18,"        10,000",             0,2006,개봉로3길
서울특별시 구로구 개봉동,1*,-,33.83,전세,202007,4,"         7,000",             0,1991,
서울특별시 구로구 개봉동,*,-,34.56,전세,202007,4,"         8,000",             0,1989,
서울특별시 구로구 개봉동,1**,12m미만,36,월세,202007,22,"         2,000",            30,1996,고척로52길
서울특별시 구로구 개봉동,3**,8m미만,38.06,월세,202007,26,           500,            35,1995,서해안로34길
서울특별시 구로구 개봉동,3**,8m미만,39,월세,202007,2,           500,            40,1991,개봉로5길
서울특별시 구로구 개봉동,2**,-,39.6,전세,202007,18,"         9,000",             0,1990,
서울특별시 구로구 개봉동,1**,12m미만,40,월세,202007,11,"         5,000",            45,2018,고척로23길
서울특별시 구로구 개봉동,3*,8m미만,40,전세,202007,1,"         7,000",             0,1977,고척로21나길
서울특별시 구로구 개봉동,4**,8m미만,41,월세,202007,6,"         1,000",            25,1982,고척로52마길
서울특별시 구로구 개봉동,4**,-,41.09,전세,202007,3,"        11,000",             0,1986,
서울특별시 구로구 개봉동,3**,-,41.66,전세,202007,14,"         9,000",             0,1991,
서울특별시 구로구 개봉동,3**,8m미만,42,전세,202007,1,"         7,000",             0,1993,개봉로1길
서울특별시 구로구 개봉동,3**,12m미만,42,전세,202007,3,"         8,000",             0,1976,개봉로17길
서울특별시 구로구 개봉동,1**,-,42,전세,202007,4,"         8,000",             0,1989,
서울특별시 구로구 개봉동,6*,8m미만,49,월세,202007,20,"         1,500",            45,1996,고척로18가길
서울특별시 구로구 개봉동,6*,8m미만,50,월세,202007,28,"         1,000",            35,1992,고척로20길
서울특별시 구로구 개봉동,1**,8m미만,52,월세,202007,9,"         2,000",            60,1993,경서로1나길
서울특별시 구로구 개봉동,1**,8m미만,52,전세,202007,8,"        11,000",             0,1993,경서로1나길
서울특별시 구로구 개봉동,1**,8m미만,57.06,월세,202007,21,"         2,000",            45,1983,경인로35길
서울특별시 구로구 개봉동,6*,8m미만,58.39,전세,202007,19,"        10,000",             0,1985,고척로18길
서울특별시 구로구 개봉동,3**,8m미만,59.4,전세,202007,4,"        17,000",             0,1990,개봉로17다길
서울특별시 구로구 개봉동,3*,8m미만,59.84,월세,202007,13,"         2,000",            40,1996,고척로21가길
서울특별시 구로구 개봉동,*,-,69.12,월세,202007,4,"         9,000",            50,1989,
서울특별시 구로구 개봉동,3**,8m미만,71.16,월세,202007,16,"         1,000",            60,1997,개봉로17길
서울특별시 구로구 개봉동,1**,8m미만,73.43,전세,202007,11,"        15,000",             0,2003,경인로33바길
서울특별시 구로구 개봉동,3**,8m미만,77.9,월세,202007,16,"         8,000",            40,1997,개봉로17길
서울특별시 구로구 개봉동,4**,8m미만,78.78,월세,202007,8,"         5,000",            65,2000,개봉로18길
서울특별시 구로구 개봉동,4**,8m미만,82,전세,202007,17,"        16,000",             0,1981,경인로35길
서울특별시 구로구 개봉동,2**,-,92.75,전세,202007,16,"        24,000",             0,1989,
서울특별시 구로구 고척동,5*,8m미만,21,전세,202007,4,"         7,000",             0,2017,경인로47나길
서울특별시 구로구 고척동,4*,8m미만,21,전세,202007,24,"         6,000",             0,2020,중앙로8길
서울특별시 구로구 고척동,4*,8m미만,26.4,월세,202007,22,"         4,000",            15,2014,중앙로14나길
서울특별시 구로구 고척동,1**,8m미만,28.71,전세,202007,17,"         7,000",             0,1989,고척로48길
서울특별시 구로구 고척동,1**,12m미만,29.04,월세,202007,16,           500,            30,1989,고척로52가길
서울특별시 구로구 고척동,5*,8m미만,31.15,전세,202007,13,"         7,000",             0,1995,경인로47가길
서울특별시 구로구 고척동,2**,8m미만,31.57,전세,202007,1,"         7,000",             0,1991,고척로39길
서울특별시 구로구 고척동,2**,8m미만,36,전세,202007,3,"         6,500",             0,1990,고척로27마길
서울특별시 구로구 고척동,2**,8m미만,36,전세,202007,3,"         6,500",             0,1990,고척로27마길
서울특별시 구로구 고척동,2**,-,39.57,전세,202007,20,"        12,000",             0,1971,
서울특별시 구로구 고척동,2**,8m미만,40,전세,202007,29,"         5,000",             0,1992,고척로39길
서울특별시 구로구 고척동,2**,8m미만,40.5,전세,202007,18,"         6,000",             0,1986,경인로35길
서울특별시 구로구 고척동,2**,-,41.22,전세,202007,11,"         8,000",             0,1993,
서울특별시 구로구 고척동,5*,-,43.47,전세,202007,15,"         8,000",             0,2006,
서울특별시 구로구 고척동,2**,-,62.58,전세,202007,29,"         9,000",             0,1983,
서울특별시 구로구 고척동,2**,8m미만,70.57,전세,202007,27,"        12,600",             0,1996,고척로39길
서울특별시 구로구 고척동,2**,8m미만,109.98,월세,202007,24,"         1,000",            30,1990,고척로33다길
서울특별시 구로구 구로동,8**,8m미만,10,월세,202007,9,           300,            33,,구로동로13길
서울특별시 구로구 구로동,5**,8m미만,14.87,월세,202007,8,           500,            35,1986,구로중앙로28가길
서울특별시 구로구 구로동,3**,8m미만,15,월세,202007,3,           500,            35,1988,도림로17길
서울특별시 구로구 구로동,1**,8m미만,15,월세,202007,12,           300,            30,2007,구로중앙로7길
서울특별시 구로구 구로동,3**,8m미만,15,월세,202007,16,           300,            28,1991,구로동로17길
서울특별시 구로구 구로동,7**,8m미만,15,월세,202007,19,           300,            30,2006,구로동로17길
서울특별시 구로구 구로동,4**,8m미만,15,월세,202007,31,           500,            20,1990,구로중앙로
서울특별시 구로구 구로동,7**,8m미만,15,전세,202007,14,"         5,000",             0,,구로동로23길
서울특별시 구로구 구로동,4**,8m미만,15,전세,202007,18,"         7,000",             0,1983,벚꽃로72길
서울특별시 구로구 구로동,4**,25m미만,16.42,전세,202007,20,"        12,000",             0,2018,벚꽃로78길
서울특별시 구로구 구로동,7**,8m미만,16.5,월세,202007,10,           500,            33,1967,구로동로22길
서울특별시 구로구 구로동,2*,12m미만,17,월세,202007,24,           500,            40,1986,공원로6나길
서울특별시 구로구 구로동,4**,8m미만,17.64,전세,202007,22,"         8,000",             0,,가마산로22길
서울특별시 구로구 구로동,3**,12m미만,18,월세,202007,31,           500,            35,1988,구로동로26길
서울특별시 구로구 구로동,2*,12m미만,18.3,월세,202007,18,"         1,000",            43,2018,공원로6나길
서울특별시 구로구 구로동,3**,8m미만,19,월세,202007,1,"         4,000",            23,2017,가마산로2길
서울특별시 구로구 구로동,5**,8m미만,20,월세,202007,2,           300,            30,1994,구로중앙로26가길
서울특별시 구로구 구로동,4**,8m미만,20,월세,202007,2,           500,            25,1994,구로동로35길
서울특별시 구로구 구로동,7**,8m미만,20,월세,202007,20,           300,            28,1990,구로동로8길
서울특별시 구로구 구로동,7**,8m미만,20,월세,202007,31,             0,            25,1982,구로동로7다길
서울특별시 구로구 구로동,3**,8m미만,20,월세,202007,31,           200,            25,1991,가마산로2길
서울특별시 구로구 구로동,5**,8m미만,20,전세,202007,2,"         7,500",             0,2010,구로중앙로22길
서울특별시 구로구 구로동,3**,8m미만,20,전세,202007,2,"         8,000",             0,1993,가마산로
서울특별시 구로구 구로동,4**,8m미만,20,전세,202007,5,"         5,500",             0,1994,가마산로20가길
서울특별시 구로구 구로동,1**,8m미만,20,전세,202007,13,"         6,500",             0,2006,구로중앙로12길
서울특별시 구로구 구로동,5**,8m미만,20,전세,202007,28,"         2,100",             0,2006,구로중앙로24길
서울특별시 구로구 구로동,5**,8m미만,20,전세,202007,30,"        10,000",             0,2018,구로중앙로34길
서울특별시 구로구 구로동,1***,-,21,월세,202007,4,"         3,000",            33,2009,
서울특별시 구로구 구로동,7**,8m미만,22.18,전세,202007,27,"         4,500",             0,2006,구로동로21길
서울특별시 구로구 구로동,3**,-,24,월세,202007,19,           300,            35,,
서울특별시 구로구 구로동,7**,8m미만,25,월세,202007,23,           200,            25,2007,구로동로17길
서울특별시 구로구 구로동,3**,8m미만,25,전세,202007,18,"         2,500",             0,1992,가마산로
서울특별시 구로구 구로동,3**,12m미만,25,전세,202007,24,"        10,000",             0,2006,구로중앙로15길
서울특별시 구로구 구로동,1***,-,25,전세,202007,31,"        10,000",             0,2016,
서울특별시 구로구 구로동,3**,8m미만,25.16,월세,202007,12,           300,            27,1992,가마산로
서울특별시 구로구 구로동,7**,-,25.2,전세,202007,28,"         9,000",             0,2003,
서울특별시 구로구 구로동,3**,8m미만,26,월세,202007,7,"         1,000",            20,1995,가마산로
서울특별시 구로구 구로동,5**,8m미만,27,월세,202007,1,           300,            20,2006,구로중앙로34길
서울특별시 구로구 구로동,5**,8m미만,29.52,전세,202007,2,"         6,000",             0,1993,구로중앙로26가길
서울특별시 구로구 구로동,4**,8m미만,30,월세,202007,12,"         1,000",            45,1988,구로동로35나길
서울특별시 구로구 구로동,7**,8m미만,30,월세,202007,29,           400,            35,1990,구로동로25길
서울특별시 구로구 구로동,1**,8m미만,30,전세,202007,8,"         8,000",             0,2006,구로중앙로5길
서울특별시 구로구 구로동,3**,8m미만,30,전세,202007,13,"         9,000",             0,1988,구로동로26길
서울특별시 구로구 구로동,3**,8m미만,30,전세,202007,23,"         7,000",             0,,도림로19길
서울특별시 구로구 구로동,3**,8m미만,31,월세,202007,3,           500,            40,1991,구로동로28길
서울특별시 구로구 구로동,1**,8m미만,32,월세,202007,13,"         3,000",            32,2006,구로중앙로7길
서울특별시 구로구 구로동,7**,8m미만,32,월세,202007,28,           300,            30,1990,구로동로25길
서울특별시 구로구 구로동,2**,8m미만,33,월세,202007,18,"         1,000",            40,1994,디지털로27나길
서울특별시 구로구 구로동,5**,8m미만,33,전세,202007,13,"         8,000",             0,1983,공원로11가길
서울특별시 구로구 구로동,3**,8m미만,34.1,월세,202007,12,"         1,000",            50,2007,구로중앙로7길
서울특별시 구로구 구로동,4**,-,34.96,전세,202007,15,"         8,500",             0,1993,
서울특별시 구로구 구로동,1**,8m미만,35,월세,202007,11,"         1,000",            45,2006,구로중앙로8길
서울특별시 구로구 구로동,4**,12m미만,35,월세,202007,30,"         1,000",            45,1994,구로동로40나길
서울특별시 구로구 구로동,4**,12m미만,35,전세,202007,6,"        10,000",             0,2007,구로동로50길
서울특별시 구로구 구로동,2*,8m미만,36.36,월세,202007,27,"         1,500",            55,1986,공원로6나길
서울특별시 구로구 구로동,3**,8m미만,38,월세,202007,1,"         1,000",            40,1991,가마산로4길
서울특별시 구로구 구로동,3**,8m미만,38,전세,202007,20,"         1,000",             0,1993,구로동로28길
서울특별시 구로구 구로동,1***,8m미만,38.51,전세,202007,11,"        21,000",             0,,시흥대로161가길
서울특별시 구로구 구로동,5**,8m미만,39.3,전세,202007,26,"         8,500",             0,1992,구로중앙로24길
서울특별시 구로구 구로동,5**,8m미만,39.34,전세,202007,2,"        11,000",             0,1994,새말로6길
서울특별시 구로구 구로동,4**,8m미만,40,월세,202007,24,"         1,500",            45,1990,구로동로41길
서울특별시 구로구 구로동,4**,8m미만,40,월세,202007,28,"         1,500",            30,1991,구로중앙로27길
서울특별시 구로구 구로동,4**,8m미만,40,전세,202007,30,"        15,000",             0,2007,구로동로35나길
서울특별시 구로구 구로동,7**,12m미만,41.8,월세,202007,9,"         8,500",            20,,구로동로25길
서울특별시 구로구 구로동,7**,8m미만,42.4,월세,202007,19,"         1,000",            45,1997,구로동로19길
서울특별시 구로구 구로동,4**,8m미만,44.89,월세,202007,22,"         2,000",            50,1993,구로동로50길
서울특별시 구로구 구로동,7**,8m미만,45,월세,202007,11,"         1,000",            50,1988,가마산로
서울특별시 구로구 구로동,4**,8m미만,45,전세,202007,24,"        12,500",             0,1994,가마산로9길
서울특별시 구로구 구로동,3**,8m미만,48.6,전세,202007,14,"        10,000",             0,1991,가마산로
서울특별시 구로구 구로동,4**,8m미만,50,전세,202007,11,"        13,000",             0,1993,가마산로20다길
서울특별시 구로구 구로동,3**,8m미만,51.96,전세,202007,10,"        15,000",             0,1991,가마산로2길
서울특별시 구로구 구로동,7**,8m미만,55.08,전세,202007,28,"        11,000",             0,2014,구로동로19길
서울특별시 구로구 구로동,4**,8m미만,56.05,전세,202007,8,"         9,500",             0,2006,구로중앙로27다길
서울특별시 구로구 구로동,4**,12m미만,59.74,월세,202007,23,"         1,500",            60,1996,구로동로40길
서울특별시 구로구 구로동,5**,8m미만,60.2,전세,202007,1,"        16,000",             0,2007,구로중앙로32다길
서울특별시 구로구 구로동,5**,12m미만,60.3,월세,202007,24,"         5,000",            25,1991,구로중앙로26가길
서울특별시 구로구 구로동,1**,8m미만,61.86,전세,202007,14,"        20,000",             0,2006,구로중앙로12길
서울특별시 구로구 구로동,1**,8m미만,61.86,전세,202007,14,"        20,000",             0,2006,구로중앙로12길
서울특별시 구로구 구로동,4**,-,62.19,전세,202007,21,"        10,000",             0,1993,
서울특별시 구로구 구로동,5**,8m미만,73,전세,202007,22,"        12,000",             0,1983,공원로11가길
서울특별시 구로구 구로동,7**,8m미만,80.39,전세,202007,30,"        13,000",             0,1993,구로동로13길
서울특별시 구로구 구로동,4**,8m미만,81.86,월세,202007,23,"         2,000",            50,1989,구로동로49길
서울특별시 구로구 구로동,4**,25m이상,90.64,월세,202007,27,"         7,000",            45,1993,가마산로
서울특별시 구로구 궁동,2**,8m미만,24,월세,202007,14,           500,            30,1993,부일로11길
서울특별시 구로구 궁동,1**,8m미만,32.31,전세,202007,30,"         4,300",             0,1992,부일로17길
서울특별시 구로구 궁동,2**,8m미만,33,전세,202007,1,"         6,500",             0,1991,부일로11길
서울특별시 구로구 궁동,2**,8m미만,34.14,전세,202007,20,"         5,000",             0,1992,부일로13길
서울특별시 구로구 궁동,2**,8m미만,42,월세,202007,9,"         3,000",            20,1992,부일로13길
서울특별시 구로구 궁동,2**,-,44.45,전세,202007,7,"        12,000",             0,1991,
서울특별시 구로구 궁동,2**,8m미만,53.23,월세,202007,28,"        10,000",             7,1992,부일로15가길
서울특별시 구로구 신도림동,3**,8m미만,38,월세,202007,1,"         1,000",            40,1994,신도림로9길
서울특별시 구로구 신도림동,3**,8m미만,47,월세,202007,29,           500,            55,1993,신도림로5길
서울특별시 구로구 신도림동,2**,8m미만,65,전세,202007,20,"         8,500",             0,1995,신도림로11라길
서울특별시 구로구 신도림동,3**,8m미만,66.28,전세,202007,21,"        13,000",             0,1975,신도림로9길
서울특별시 구로구 오류동,1*,8m미만,15,월세,202007,4,           500,            25,2006,고척로10길
서울특별시 구로구 오류동,1**,8m미만,15.66,전세,202007,14,"         3,500",             0,1990,오류로8길
서울특별시 구로구 오류동,1*,-,16.22,전세,202007,16,"         5,000",             0,1991,
서울특별시 구로구 오류동,*,8m미만,17,월세,202007,3,"         1,000",            30,2018,고척로3길
서울특별시 구로구 오류동,1*,8m미만,17,전세,202007,29,"         9,000",             0,2019,고척로10길
서울특별시 구로구 오류동,1**,-,20.83,전세,202007,4,"         3,500",             0,1980,
서울특별시 구로구 오류동,1**,8m미만,20.83,전세,202007,4,"         3,500",             0,1980,오류로8바길
서울특별시 구로구 오류동,1*,8m미만,21,월세,202007,2,"         1,000",            35,2018,고척로12길
서울특별시 구로구 오류동,1*,8m미만,21.33,전세,202007,28,"         3,000",             0,2007,고척로12길
서울특별시 구로구 오류동,2*,8m미만,21.48,전세,202007,14,"        11,000",             0,2019,경인로25길
서울특별시 구로구 오류동,1**,8m미만,23,전세,202007,14,"         3,000",             0,1992,오류로8길
서울특별시 구로구 오류동,1**,12m미만,23,전세,202007,14,"         4,000",             0,,오류로8길
서울특별시 구로구 오류동,1*,8m미만,27,전세,202007,6,"        15,000",             0,2016,고척로16길
서울특별시 구로구 오류동,1**,-,27.99,전세,202007,21,"         6,000",             0,1989,
서울특별시 구로구 오류동,1**,8m미만,28,전세,202007,21,"         2,700",             0,1988,서해안로28길
서울특별시 구로구 오류동,1**,25m미만,30,월세,202007,6,           300,            40,1989,오류로
서울특별시 구로구 오류동,1*,8m미만,30,전세,202007,9,"         3,000",             0,1990,고척로4길
서울특별시 구로구 오류동,2*,8m미만,30,전세,202007,15,"         8,000",             0,2002,경인로25길
서울특별시 구로구 오류동,*,8m미만,31.75,월세,202007,11,           200,            25,1989,고척로3가길
서울특별시 구로구 오류동,1*,8m미만,35,전세,202007,25,"         4,000",             0,2011,고척로4길
서울특별시 구로구 오류동,8*,-,35.18,전세,202007,21,"         8,500",             0,1988,
서울특별시 구로구 오류동,*,12m미만,35.5,전세,202007,11,"         9,000",             0,1988,고척로6길
서울특별시 구로구 오류동,*,12m미만,35.5,전세,202007,11,"         9,000",             0,1988,고척로6길
서울특별시 구로구 오류동,1**,8m미만,37.7,전세,202007,16,"         7,500",             0,1984,오류로8라길
서울특별시 구로구 오류동,1**,-,37.98,전세,202007,18,"         9,000",             0,1990,
서울특별시 구로구 오류동,*,8m미만,41,월세,202007,15,           500,            45,1992,고척로3길
서울특별시 구로구 오류동,1**,8m미만,45.45,전세,202007,11,"         3,000",             0,1978,오류로8길
서울특별시 구로구 오류동,1**,8m미만,50.31,월세,202007,18,           500,            45,1985,서해안로30길
서울특별시 구로구 오류동,1*,8m미만,56.2,전세,202007,3,"        13,000",             0,1971,고척로12길
서울특별시 구로구 오류동,3*,8m미만,66.19,월세,202007,2,"         7,000",            32,1983,경인로25길
서울특별시 구로구 오류동,1**,8m미만,67.44,전세,202007,25,"        11,000",             0,1988,오류로8바길
서울특별시 구로구 오류동,1*,8m미만,83.13,월세,202007,14,"         2,000",            70,1991,고척로4길
서울특별시 구로구 온수동,6*,8m미만,15,월세,202007,28,           300,            32,1991,부일로1길
서울특별시 구로구 온수동,8*,8m미만,35.14,전세,202007,31,"         9,500",             0,1993,부일로1다길
서울특별시 구로구 온수동,6*,8m미만,35.84,전세,202007,11,"         6,500",             0,2002,부일로1길
서울특별시 구로구 온수동,8*,-,60,월세,202007,18,"        10,000",            15,2003,
서울특별시 구로구 항동,2*,-,53,전세,202007,1,"        23,000",             0,,연동로11길
서울특별시 구로구 항동,2*,-,55,전세,202007,21,"        24,000",             0,,연동로11길
서울특별시 금천구 가산동,1**,8m미만,14,전세,202007,31,"         4,000",             0,2013,남부순환로112길
서울특별시 금천구 가산동,2**,12m미만,15,월세,202007,10,"         1,000",            25,2007,가산로3길
서울특별시 금천구 가산동,3*,8m미만,15,월세,202007,25,           300,            30,2006,벚꽃로50길
서울특별시 금천구 가산동,1**,8m미만,16,월세,202007,15,"         1,000",            42,2020,남부순환로
서울특별시 금천구 가산동,1**,12m미만,16.5,전세,202007,18,"         7,000",             0,2008,남부순환로112길
서울특별시 금천구 가산동,1**,8m미만,18,월세,202007,2,"         1,000",            30,2015,시흥대로149가길
서울특별시 금천구 가산동,1**,8m미만,19,월세,202007,6,           300,            36,1976,시흥대로153길
서울특별시 금천구 가산동,1**,12m미만,20,월세,202007,6,           500,            75,1976,남부순환로108길
서울특별시 금천구 가산동,3*,8m미만,33,전세,202007,7,"         8,000",             0,1991,벚꽃로46가길
서울특별시 금천구 가산동,1**,12m미만,39.8,월세,202007,25,"         1,000",            42,1993,남부순환로112길
서울특별시 금천구 가산동,2**,12m미만,40,월세,202007,3,"         2,000",            50,1989,가산로7길
서울특별시 금천구 독산동,1***,8m미만,10,월세,202007,14,           200,            20,1978,독산로55길
서울특별시 금천구 독산동,9**,8m미만,10,월세,202007,18,"         1,500",            54,2020,독산로70다길
서울특별시 금천구 독산동,9**,25m미만,10,전세,202007,29,"         2,000",             0,1978,독산로
서울특별시 금천구 독산동,8**,8m미만,15,월세,202007,1,           100,            26,1983,문성로7가길
서울특별시 금천구 독산동,1**,25m미만,15,전세,202007,15,"         3,500",             0,1987,가산로
서울특별시 금천구 독산동,1**,8m미만,15,전세,202007,27,"         2,900",             0,1988,시흥대로134길
서울특별시 금천구 독산동,1**,8m미만,15.88,월세,202007,1,           400,            15,1976,독산로77길
서울특별시 금천구 독산동,9**,8m미만,16,월세,202007,29,"         2,000",            26,1978,시흥대로150길
서울특별시 금천구 독산동,1***,8m미만,16.1,월세,202007,9,           500,            20,1992,금하로1길
서울특별시 금천구 독산동,1***,8m미만,16.1,전세,202007,9,"         3,500",             0,1992,금하로1길
서울특별시 금천구 독산동,1***,8m미만,16.1,전세,202007,9,"         3,600",             0,1992,금하로1길
서울특별시 금천구 독산동,1***,8m미만,18,전세,202007,2,"         4,300",             0,2008,독산로73길
서울특별시 금천구 독산동,1***,12m미만,18,전세,202007,5,"        11,000",             0,2020,시흥대로78길
서울특별시 금천구 독산동,2**,8m미만,18,전세,202007,8,"         9,500",             0,2020,독산로96길
서울특별시 금천구 독산동,1***,8m미만,18,전세,202007,9,"         4,500",             0,1984,시흥대로103길
서울특별시 금천구 독산동,1***,8m미만,18,전세,202007,31,"         5,000",             0,2019,시흥대로104가길
서울특별시 금천구 독산동,1***,12m미만,19,전세,202007,3,"        12,000",             0,2020,시흥대로78길
서울특별시 금천구 독산동,9**,8m미만,19,전세,202007,12,"         6,000",             0,2017,독산로70다길
서울특별시 금천구 독산동,1***,12m미만,19.8,월세,202007,11,"         1,000",            35,1989,시흥대로102길
서울특별시 금천구 독산동,9**,8m미만,20,월세,202007,9,           200,            20,1989,독산로101길
서울특별시 금천구 독산동,3**,8m미만,20,월세,202007,17,           300,            25,1989,독산로62길
서울특별시 금천구 독산동,1***,8m미만,20,전세,202007,13,"         6,000",             0,1991,독산로47길
서울특별시 금천구 독산동,9**,8m미만,20,전세,202007,16,"        16,000",             0,2020,독산로70다길
서울특별시 금천구 독산동,1**,8m미만,21,월세,202007,8,"         1,000",            38,2019,독산로84길
서울특별시 금천구 독산동,9**,12m미만,22,월세,202007,28,           500,            33,1993,독산로108길
서울특별시 금천구 독산동,9**,8m미만,23,전세,202007,25,"        15,000",             0,2020,독산로97길
서울특별시 금천구 독산동,9**,25m미만,23,전세,202007,27,"         9,000",             0,2017,독산로
서울특별시 금천구 독산동,3**,8m미만,24,전세,202007,5,"         3,500",             0,1991,독산로64라길
서울특별시 금천구 독산동,9**,8m미만,24,전세,202007,11,"         5,000",             0,1993,독산로72길
서울특별시 금천구 독산동,9**,8m미만,24,전세,202007,12,"        18,500",             0,2019,독산로70길
서울특별시 금천구 독산동,1***,8m미만,25,월세,202007,1,           200,            20,1986,독산로47가길
서울특별시 금천구 독산동,2**,8m미만,25,월세,202007,25,           300,            29,1983,시흥대로126길
서울특별시 금천구 독산동,1***,8m미만,25,전세,202007,2,"        15,000",             0,2020,시흥대로88가길
서울특별시 금천구 독산동,9**,12m미만,26.37,전세,202007,23,"        13,000",             0,2017,문성로3길
서울특별시 금천구 독산동,9**,12m미만,27,전세,202007,9,"         6,000",             0,1988,문성로3길
서울특별시 금천구 독산동,9**,8m미만,27,전세,202007,31,"         8,000",             0,1992,독산로70라길
서울특별시 금천구 독산동,9**,8m미만,28,월세,202007,24,           300,            30,1988,독산로88길
서울특별시 금천구 독산동,3**,8m미만,28.39,전세,202007,6,"         5,500",             0,1993,독산로58길
서울특별시 금천구 독산동,3**,8m미만,28.39,전세,202007,6,"         5,500",             0,1993,독산로58길
서울특별시 금천구 독산동,3**,8m미만,29,전세,202007,9,"         9,000",             0,1994,독산로58길
서울특별시 금천구 독산동,1***,8m미만,29.84,전세,202007,15,"         9,700",             0,2014,시흥대로104나길
서울특별시 금천구 독산동,9**,8m미만,30,월세,202007,3,           400,            35,1989,독산로90길
서울특별시 금천구 독산동,1**,8m미만,30,월세,202007,4,"         1,500",            33,1993,독산로80길
서울특별시 금천구 독산동,3**,8m미만,30,월세,202007,7,           300,            25,1990,독산로60길
서울특별시 금천구 독산동,1***,8m미만,30,월세,202007,8,           500,            75,2018,시흥대로104길
서울특별시 금천구 독산동,1***,8m미만,30,월세,202007,13,"         1,000",            43,1994,시흥대로120길
서울특별시 금천구 독산동,1***,8m미만,30,월세,202007,14,           100,            22,1993,시흥대로84나길
서울특별시 금천구 독산동,3**,8m미만,30,월세,202007,24,           500,            30,1990,독산로68가길
서울특별시 금천구 독산동,1***,8m미만,30,전세,202007,13,"         8,000",             0,1989,독산로70나길
서울특별시 금천구 독산동,9**,8m미만,30,전세,202007,24,"         6,500",             0,1985,독산로70다길
서울특별시 금천구 독산동,8**,8m미만,30,전세,202007,30,"         4,000",             0,1988,문성로3가길
서울특별시 금천구 독산동,1***,8m미만,33,월세,202007,6,"         1,500",            25,1991,시흥대로104나길
서울특별시 금천구 독산동,1***,8m미만,33,월세,202007,16,"         2,000",            50,2015,독산로72길
서울특별시 금천구 독산동,1***,8m미만,33.26,월세,202007,23,"         5,000",            20,1988,독산로55길
서울특별시 금천구 독산동,1***,8m미만,34,전세,202007,13,"        15,000",             0,2015,독산로70길
서울특별시 금천구 독산동,1**,8m미만,35,전세,202007,15,"        20,000",             0,2019,시흥대로136길
서울특별시 금천구 독산동,1**,8m미만,35,전세,202007,18,"        10,000",             0,1989,독산로77길
서울특별시 금천구 독산동,8**,8m미만,36,월세,202007,16,"         1,500",            40,1993,문성로7길
서울특별시 금천구 독산동,1**,8m미만,36,월세,202007,24,"         1,000",            45,1993,시흥대로130길
서울특별시 금천구 독산동,9**,8m미만,37.68,전세,202007,31,"         7,500",             0,1998,독산로70라길
서울특별시 금천구 독산동,1***,8m미만,38,월세,202007,22,           500,            35,1992,시흥대로84길
서울특별시 금천구 독산동,9**,8m미만,38,전세,202007,6,"         5,000",             0,1993,독산로70길
서울특별시 금천구 독산동,1**,8m미만,38.2,월세,202007,13,"         1,000",            50,1988,독산로78길
서울특별시 금천구 독산동,8**,8m미만,38.3,전세,202007,20,"         5,000",             0,1993,독산로102길
서울특별시 금천구 독산동,1**,8m미만,38.62,월세,202007,3,"         1,000",            38,1986,독산로77길
서울특별시 금천구 독산동,1***,8m미만,40,월세,202007,7,           500,            40,1993,금하로1마길
서울특별시 금천구 독산동,1***,12m미만,40,월세,202007,9,"         2,000",            50,1994,시흥대로116길
서울특별시 금천구 독산동,9**,8m미만,40,월세,202007,18,"         2,000",            70,2019,독산로70길
서울특별시 금천구 독산동,9**,8m미만,40,전세,202007,11,"         8,000",             0,1996,독산로70길
서울특별시 금천구 독산동,4*,8m미만,43,월세,202007,9,"         2,000",            45,1995,독산로108길
서울특별시 금천구 독산동,1***,12m미만,43.9,전세,202007,5,"        12,500",             0,1991,금하로1라길
서울특별시 금천구 독산동,3**,8m미만,43.9,전세,202007,29,"        10,000",             0,1993,독산로58가길
서울특별시 금천구 독산동,1***,8m미만,45,월세,202007,18,"         1,000",            40,1988,독산로49길
서울특별시 금천구 독산동,1***,8m미만,45,월세,202007,27,"         1,000",            50,1991,시흥대로110길
서울특별시 금천구 독산동,9**,8m미만,45,전세,202007,6,"        14,000",             0,2000,독산로84길
서울특별시 금천구 독산동,1***,8m미만,45,전세,202007,11,"        16,000",             0,1988,시흥대로104길
서울특별시 금천구 독산동,1***,8m미만,45.1,전세,202007,7,"         4,000",             0,1992,금하로1길
서울특별시 금천구 독산동,3**,8m미만,46.28,월세,202007,14,           200,            20,1989,독산로60길
서울특별시 금천구 독산동,8**,8m미만,49,월세,202007,10,"         3,000",            20,1996,문성로7가길
서울특별시 금천구 독산동,1***,8m미만,49.5,월세,202007,28,           900,            40,1983,시흥대로88길
서울특별시 금천구 독산동,8**,12m미만,50,월세,202007,13,           500,            70,1993,문성로3길
서울특별시 금천구 독산동,9**,12m미만,50,월세,202007,22,"         3,000",            55,1992,시흥대로148길
서울특별시 금천구 독산동,3**,12m미만,51.66,전세,202007,25,"         8,500",             0,1989,독산로54길
서울특별시 금천구 독산동,3**,12m미만,52.5,전세,202007,9,"         6,500",             0,1984,독산로64길
